 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
1,39.412,131.961,59.073,85.250,76.792,41.209,31.459,83.379,54.156,42.476,76.848,54.092,128.833,126.127,41.737,57.385,106.556,39.899,247.471,126.366,28.461,54.323,55.008,71.412,47.692,115.735,34.021,195.000,134.791,80.714,90.286,103.316,76.522,72.839,83.987,41.395,84.231,80.727,47.488,43.917,138.179,89.221,8.250,127.302,89.341,168.100,90.190,39.593,13.628,136.281,67.807,31.700,103.914,34.444,11.846,95.428,115.000,21.059,60.635,79.636,64.923,123.431,85.264,47.769,108.634,56.915,179.619,147.379,46.434,28.588,126.895,96.645,28.588,69.612,56.315,41.391,83.293,90.291,136.077,79.563,111.805,53.419,69.033,50.164,105.917,135.788,50.520,14.385,94.100,99.416,152.118,105.789,65.626,23.647,75.184,107.048,73.364,125.513,37.083,146.129,120.873,91.350,65.000,106.311,84.115,145.938,102.208,88.513,424.846,160.488,48.271,0.000,NaN,NaN,6.750,120.768,95.646,100.500,97.621,95.876,9.833,112.885,91.805,107.167,96.283,34.628,79.500,105.230,71.289,13.100,49.135,72.234,82.333,99.310,84.247
2,104.471,131.965,59.038,252.500,76.954,40.939,35.216,83.469,53.836,12.857,76.798,54.221,259.667,126.236,41.744,33.077,106.809,39.376,278.882,126.359,28.641,53.677,54.991,70.921,14.462,115.765,33.605,238.750,134.989,80.462,106.286,103.166,76.502,42.903,83.928,41.329,70.846,80.852,47.717,10.417,138.313,89.090,41.500,127.389,89.151,112.200,90.353,39.295,25.256,136.358,67.425,0.100,103.695,34.875,6.769,95.515,115.898,20.118,60.492,79.339,29.846,123.811,84.784,45.923,108.612,57.015,234.952,147.172,46.370,21.647,127.277,97.378,60.882,69.660,55.960,50.478,83.239,90.499,173.538,79.592,111.740,46.387,68.958,50.074,107.667,135.477,50.625,4.154,94.619,98.988,108.118,105.804,65.825,26.765,74.855,107.253,57.773,125.203,36.854,208.323,120.984,91.220,54.400,106.201,83.723,68.062,102.285,88.609,458.308,160.552,48.186,29.667,156.047,60.044,0.250,120.745,96.255,94.000,97.740,95.920,1.667,112.995,91.915,24.778,96.307,34.720,87.900,105.408,71.270,13.300,49.415,72.306,46.333,99.237,84.163
3,82.824,131.765,58.974,239.250,76.832,41.128,18.784,83.276,53.482,44.381,76.908,54.454,74.833,126.111,41.911,27.923,106.821,39.295,327.000,126.394,28.591,22.645,55.067,71.109,42.615,115.737,34.046,278.500,134.923,80.751,164.190,103.110,76.296,85.161,83.884,41.243,59.000,80.729,47.470,23.083,138.292,88.439,56.500,127.565,89.237,199.900,90.304,39.380,39.349,136.368,68.099,12.700,104.093,34.685,22.769,95.484,115.540,17.118,60.387,78.744,62.231,123.418,84.657,25.769,108.348,56.940,157.048,147.335,46.271,44.412,127.372,96.948,26.706,69.631,56.117,41.348,83.287,90.938,143.846,79.453,111.862,19.935,68.808,50.451,93.333,135.317,50.387,14.231,94.110,98.668,168.118,105.754,65.719,19.765,74.743,107.365,86.273,125.576,36.548,182.710,120.999,91.219,70.500,106.139,83.892,148.875,102.108,88.527,465.538,160.592,48.246,0.000,NaN,NaN,15.250,121.055,95.635,60.700,97.942,95.955,1.667,112.995,91.605,20.278,96.007,35.058,66.400,105.763,71.341,3.800,49.135,72.385,117.500,99.338,84.373
4,70.471,131.909,58.866,260.000,76.839,41.016,15.838,83.027,53.802,17.905,76.984,54.797,127.000,126.147,41.830,24.000,106.999,39.993,242.588,126.167,28.566,37.290,55.130,70.905,43.000,115.564,33.877,245.750,134.856,80.915,91.714,103.062,76.486,58.258,83.831,41.477,73.615,80.451,47.141,37.000,138.446,88.997,16.000,127.565,88.815,178.400,90.297,39.472,32.326,136.446,67.822,72.200,103.622,34.591,3.154,95.635,115.513,10.588,60.323,79.031,32.308,123.438,84.728,33.462,108.507,56.771,127.238,147.529,46.155,10.765,127.021,96.573,54.412,69.604,56.078,40.522,83.276,90.725,182.077,79.657,111.706,91.032,68.827,49.626,81.750,135.944,50.518,14.077,93.958,98.862,292.824,105.849,65.719,9.000,74.875,106.876,87.227,125.452,36.646,207.484,121.092,91.248,98.800,106.209,83.714,76.875,102.310,88.501,441.923,160.538,48.119,4.333,155.465,60.295,6.000,121.055,95.945,69.400,97.934,95.758,3.833,113.211,91.605,40.333,96.197,34.678,105.800,105.340,71.393,2.700,49.755,72.075,65.833,99.422,84.098
5,78.235,131.853,58.818,169.000,76.885,41.083,33.351,83.381,53.472,16.000,77.068,54.394,54.333,126.106,41.542,56.000,106.845,39.794,269.824,126.367,28.574,63.161,55.102,71.039,67.692,115.973,33.912,230.917,134.815,80.631,122.000,103.092,76.514,76.581,83.892,41.328,89.308,80.797,47.364,45.417,138.186,88.947,24.500,127.552,89.324,359.700,90.305,39.485,31.302,136.526,67.437,40.900,103.841,34.510,55.308,95.724,115.710,10.118,60.598,79.081,39.615,123.493,85.232,25.846,108.481,57.067,290.952,147.334,46.333,30.471,127.168,96.731,32.647,69.774,56.082,55.609,83.322,90.134,156.923,79.518,111.619,43.355,69.117,49.794,94.333,135.603,50.621,8.077,94.516,98.726,102.000,105.781,65.776,48.588,74.721,107.329,36.818,125.800,36.653,156.839,120.955,91.326,42.900,106.166,83.604,98.250,102.286,88.421,494.000,160.625,48.148,18.333,155.775,60.202,13.750,120.756,95.635,64.000,97.641,95.634,1.667,112.685,91.295,38.722,96.253,34.534,122.300,105.432,71.151,11.000,49.135,72.075,26.667,99.229,83.983
6,66.353,131.950,58.935,177.875,76.952,41.027,23.811,83.364,53.804,22.190,77.125,54.537,83.333,126.181,41.673,29.154,106.991,39.710,283.824,126.208,28.369,18.452,54.823,70.689,39.615,115.987,33.761,234.667,134.801,80.613,158.095,103.237,76.522,51.355,83.906,41.427,57.154,80.858,47.463,12.250,138.170,88.893,32.750,127.643,89.120,234.800,90.146,39.472,27.070,136.462,67.842,49.400,103.994,34.458,0.000,NaN,NaN,12.706,60.797,79.456,50.923,123.511,85.189,12.231,108.643,56.918,239.714,147.441,46.302,48.000,127.002,96.856,39.294,69.750,55.934,33.913,83.219,89.608,131.308,79.676,111.497,74.516,68.987,49.739,68.417,135.537,50.520,10.077,93.645,99.265,187.294,105.967,65.923,9.824,74.436,107.771,80.227,125.598,36.769,116.516,121.030,91.019,57.400,106.326,84.053,96.875,102.190,88.491,485.692,160.578,48.161,21.333,155.903,60.787,54.500,120.783,95.934,70.400,98.076,95.896,14.167,112.915,91.999,45.944,95.966,34.981,62.500,105.233,71.254,6.500,49.960,72.232,23.167,99.371,84.274
7,61.529,131.768,59.046,212.625,76.824,41.196,34.459,83.256,53.661,16.381,77.100,54.439,69.500,126.105,41.737,14.000,106.393,39.264,339.412,126.235,28.607,36.516,55.192,71.157,49.154,115.911,33.355,216.667,134.901,80.679,187.429,103.132,76.533,66.452,84.043,41.132,43.000,80.734,47.323,35.000,138.376,88.848,46.000,127.314,89.091,215.800,90.289,39.388,20.884,136.545,67.627,52.300,104.052,34.525,25.692,95.407,115.698,4.765,60.218,79.205,31.692,123.598,84.760,41.846,108.437,56.891,180.857,147.255,46.228,45.471,127.189,96.611,33.824,69.717,56.006,52.043,83.153,90.597,130.077,79.608,111.700,49.548,68.883,49.783,72.250,135.925,50.587,11.385,94.588,98.829,158.353,105.821,65.633,29.294,74.677,107.640,51.409,125.675,36.888,141.484,120.881,91.346,70.000,106.418,83.963,96.062,101.785,88.421,351.000,160.559,48.218,2.333,156.395,60.295,16.500,121.055,95.945,88.300,97.706,95.877,0.000,NaN,NaN,54.278,96.122,34.724,93.400,105.388,71.237,0.000,NaN,NaN,80.500,99.469,84.134
8,85.176,131.835,58.892,120.125,76.928,41.320,26.135,83.256,53.475,54.857,77.118,54.339,131.333,126.192,41.931,33.385,106.664,39.758,296.765,126.220,28.498,41.032,54.651,71.165,38.154,115.999,33.846,256.167,134.825,80.747,90.762,103.262,76.574,62.516,83.900,41.536,78.615,80.621,47.152,41.167,138.305,88.703,67.250,127.344,89.284,175.200,90.235,39.411,22.605,136.477,68.252,9.500,103.741,34.904,32.538,95.715,115.404,16.824,60.406,79.232,25.385,123.522,84.897,14.231,108.796,57.076,205.333,147.310,46.116,50.176,127.170,97.419,35.706,69.593,55.988,43.870,83.267,90.509,268.385,79.525,111.621,60.839,69.065,49.834,90.083,135.757,50.426,20.231,94.307,98.730,216.353,105.861,65.856,18.765,75.011,107.259,95.864,125.532,37.054,134.452,120.986,91.403,65.200,106.185,83.855,98.062,102.317,88.583,415.692,160.493,48.279,10.667,156.395,60.411,59.000,121.045,95.829,87.100,97.758,95.889,0.000,NaN,NaN,48.167,96.353,34.735,132.000,105.322,71.366,0.000,NaN,NaN,98.833,99.300,84.259
9,56.118,131.899,58.820,219.375,76.913,41.105,19.270,83.496,54.073,74.000,76.889,54.302,90.667,126.044,41.693,8.769,106.771,39.957,293.471,126.191,28.458,46.710,55.250,71.445,60.000,115.810,33.978,294.917,134.902,80.594,171.524,103.151,76.416,68.581,83.936,41.458,46.692,80.741,47.144,9.417,138.349,88.195,22.750,127.620,89.023,185.200,90.267,39.334,33.070,136.498,68.031,22.300,104.204,34.440,33.077,95.993,115.611,1.647,60.295,80.135,20.000,123.888,84.939,22.385,108.464,56.990,218.286,147.456,46.283,20.588,127.240,96.716,49.529,69.590,55.976,43.217,83.334,90.650,220.077,79.414,111.634,96.129,68.993,49.608,53.000,135.650,50.518,16.462,94.276,98.945,62.235,105.760,65.663,15.000,75.308,107.537,57.955,125.545,36.604,141.484,120.997,91.241,59.800,106.232,83.732,83.125,101.897,88.409,495.077,160.542,48.238,0.167,155.775,60.295,124.250,120.913,95.811,175.700,97.971,95.887,0.000,NaN,NaN,57.111,96.023,34.970,104.500,105.367,71.176,12.300,49.579,72.080,106.833,99.285,84.321
10,58.235,131.812,59.042,167.875,76.901,40.913,26.541,83.355,54.230,42.667,76.887,54.178,94.500,125.904,41.933,7.846,106.339,39.999,359.529,126.126,28.473,39.548,54.916,71.321,37.154,115.798,33.838,263.000,134.843,80.725,103.048,103.080,76.403,63.548,83.926,41.559,94.769,80.792,47.268,17.000,138.260,88.473,3.500,127.255,89.435,257.500,90.343,39.472,40.465,136.443,68.272,31.100,103.638,34.640,19.154,95.560,115.431,16.176,60.588,79.487,51.308,123.517,85.261,84.231,108.437,56.788,164.000,147.494,46.244,22.529,127.087,96.718,36.353,69.223,56.031,40.522,83.234,90.792,181.538,79.527,111.946,46.000,69.087,50.125,55.833,135.621,50.476,14.923,94.165,98.973,92.941,105.930,65.820,21.412,74.717,107.876,68.318,125.617,36.900,160.452,120.996,91.381,84.400,106.234,83.853,123.312,102.152,88.432,449.308,160.541,48.201,0.000,NaN,NaN,12.750,121.055,95.635,126.200,98.158,95.955,26.000,112.920,91.555,39.111,96.139,34.783,46.100,105.183,71.265,3.800,49.771,71.781,74.667,99.176,84.120
11,117.412,131.901,58.879,46.000,76.786,40.800,42.189,83.293,53.832,36.857,77.266,54.298,95.833,126.271,41.680,49.231,106.964,39.564,316.059,126.280,28.492,19.161,54.637,70.910,33.462,115.538,34.220,257.083,134.914,80.818,107.905,103.165,76.492,77.419,83.949,41.356,86.000,80.846,47.391,18.083,138.189,89.062,24.500,127.461,89.150,184.700,90.118,39.387,33.256,136.505,67.866,28.000,103.580,34.604,7.462,95.843,115.402,36.588,60.660,79.255,38.615,123.634,85.130,49.000,108.488,56.908,208.000,147.341,46.254,18.235,127.246,97.573,46.412,69.751,56.154,16.391,83.131,90.441,132.692,79.433,111.816,67.161,68.868,49.706,48.667,135.464,50.718,16.769,94.111,98.709,98.353,105.897,65.686,15.706,75.119,107.576,61.545,125.573,37.133,173.290,120.945,91.216,80.300,106.198,83.885,126.750,101.936,88.436,311.846,160.601,48.145,0.000,NaN,NaN,16.500,121.055,95.945,53.300,97.998,95.913,4.833,112.995,91.423,35.944,96.460,34.883,80.800,105.764,71.307,8.900,49.936,72.204,82.833,99.321,84.174
12,98.000,131.872,58.870,120.250,76.977,40.853,26.730,83.588,53.707,67.619,77.143,54.412,99.333,126.038,41.833,17.692,106.827,39.816,297.471,126.368,28.497,38.323,55.160,71.302,74.154,115.739,34.001,244.917,134.826,80.634,85.810,103.010,76.706,90.258,83.863,41.256,46.231,80.731,47.211,12.000,138.312,88.768,7.000,126.956,89.114,155.400,90.221,39.505,20.233,136.594,67.895,42.500,103.960,34.407,24.769,95.442,115.515,19.529,60.136,79.250,57.077,123.500,85.078,46.769,108.549,56.695,166.381,147.192,46.260,43.000,127.270,97.124,43.824,69.968,56.025,33.609,83.179,89.873,193.077,79.405,111.732,114.774,68.957,49.834,82.000,136.083,50.656,45.462,94.173,98.691,110.353,105.721,65.825,4.824,74.653,107.612,24.182,125.642,37.120,119.419,121.041,91.140,56.600,106.360,83.591,152.125,102.133,88.560,414.462,160.432,48.234,21.667,155.804,60.495,48.500,121.052,95.641,82.600,97.780,95.928,0.333,112.530,91.605,49.667,96.263,34.607,67.900,105.484,71.193,7.800,49.934,72.115,78.333,99.410,84.315
13,174.000,131.921,59.036,239.875,76.902,41.034,34.486,83.198,54.426,135.048,77.117,54.254,113.500,126.017,41.812,19.692,106.985,39.705,349.706,126.396,28.454,51.355,54.960,71.353,46.846,115.727,33.890,284.000,134.906,80.707,94.571,102.930,76.442,57.806,83.619,41.306,71.385,80.906,47.405,34.417,138.052,88.880,20.000,127.375,89.125,186.800,90.340,39.343,32.884,136.359,67.692,79.300,104.122,34.346,34.231,96.268,115.616,20.294,60.623,79.410,45.692,123.533,85.090,81.462,108.603,56.887,187.143,147.349,46.426,21.471,127.121,96.845,12.941,70.149,56.204,41.435,83.159,90.030,166.385,79.436,111.718,90.839,69.017,49.994,56.083,135.608,50.737,12.077,94.174,98.652,80.706,105.806,65.962,14.118,74.930,107.981,106.318,125.616,36.899,140.581,120.859,91.038,41.100,106.063,84.046,103.125,102.025,88.582,479.231,160.605,48.226,29.500,155.661,60.491,2.500,120.745,95.635,121.400,97.857,95.972,0.000,NaN,NaN,37.333,96.440,34.685,45.500,105.575,71.348,22.600,49.626,72.847,131.500,99.237,84.241
14,1983.294,131.886,58.993,175.000,76.908,41.163,25.649,83.288,53.644,26.571,76.733,54.464,156.833,126.236,41.793,58.385,106.673,39.449,330.294,126.399,28.538,39.355,55.078,71.515,50.923,115.952,34.044,351.167,134.915,80.753,136.286,102.976,76.182,48.065,84.039,41.364,93.769,80.682,47.299,30.750,138.232,89.128,41.250,127.396,89.345,318.800,90.235,39.243,16.093,136.546,67.374,31.100,103.674,33.975,27.385,95.760,115.334,38.588,60.544,79.169,61.846,123.478,84.840,35.769,108.728,57.044,120.000,147.382,46.245,31.588,126.752,97.006,64.059,69.615,56.023,49.087,83.223,89.889,178.692,79.366,111.767,76.065,69.104,49.584,131.833,135.741,50.641,7.692,94.088,98.924,130.824,105.888,65.644,10.118,75.040,107.588,64.318,125.590,36.845,153.355,121.035,91.353,125.700,106.258,84.015,158.062,102.027,88.555,317.923,160.527,48.335,0.500,155.465,60.295,40.500,121.055,95.635,135.900,97.984,95.840,11.167,112.759,92.072,51.056,96.271,34.737,57.300,105.501,71.134,9.700,49.944,72.564,96.667,99.427,84.133
15,951.765,131.877,59.022,124.000,76.945,41.078,19.027,83.421,53.400,68.571,77.178,54.164,38.000,126.169,41.616,32.615,106.677,39.755,415.765,126.320,28.521,58.968,55.197,71.012,33.077,116.232,33.835,311.417,134.893,80.802,133.238,103.052,76.455,45.161,83.825,41.559,103.154,80.686,47.268,11.000,138.152,88.594,54.750,127.333,89.119,197.600,90.162,39.477,12.977,136.472,68.388,25.500,103.908,34.319,21.846,95.509,115.520,46.471,60.446,79.141,77.846,123.350,84.827,89.231,108.504,56.902,170.095,147.391,46.461,23.235,127.002,96.921,44.529,69.816,56.144,65.348,83.303,90.749,129.000,79.680,111.610,78.774,69.011,49.763,37.417,135.782,50.457,11.923,94.263,98.807,60.706,106.004,66.139,25.118,74.209,107.631,80.273,125.613,36.648,142.774,121.029,91.175,86.200,106.262,83.621,128.938,102.295,88.459,429.615,160.527,48.192,3.333,155.806,60.481,18.000,120.745,95.635,122.300,97.784,95.750,0.000,NaN,NaN,52.111,96.260,34.725,57.900,105.565,71.349,0.000,NaN,NaN,73.167,99.353,84.123
16,236.471,131.938,59.133,89.750,77.229,40.994,23.378,83.337,54.219,50.667,77.078,54.514,173.667,126.172,41.803,41.462,106.244,39.642,279.294,126.253,28.528,40.387,54.765,71.250,69.154,115.680,33.873,316.500,134.850,80.897,63.333,103.016,76.366,61.677,83.911,41.062,88.923,80.680,47.197,28.167,138.026,88.960,14.500,127.255,89.435,180.000,90.236,39.274,18.977,136.580,67.587,26.700,103.803,34.679,39.615,96.262,115.344,23.353,60.182,79.072,62.923,123.871,85.230,40.385,108.554,56.714,176.190,147.460,46.385,31.353,127.065,97.675,48.412,69.749,55.979,57.478,83.233,90.139,178.923,79.441,111.639,71.032,68.930,49.624,45.417,135.740,50.694,24.615,93.757,98.574,179.176,105.820,65.657,10.118,74.596,107.502,102.682,125.668,36.465,113.742,121.060,91.246,72.200,106.510,83.721,116.688,101.981,88.456,364.538,160.560,48.268,0.000,NaN,NaN,65.750,120.974,95.742,128.900,97.894,95.822,0.000,NaN,NaN,86.611,96.458,34.632,85.900,105.559,71.604,0.000,NaN,NaN,50.333,99.355,83.769
17,51.529,131.940,58.661,196.125,76.823,40.936,23.351,83.332,53.972,39.524,76.986,54.477,87.000,126.201,41.734,37.769,106.500,39.096,231.471,126.216,28.551,73.935,54.940,70.990,37.769,115.957,33.863,233.750,134.987,80.694,126.762,102.924,76.266,105.613,83.821,41.442,63.154,80.737,47.390,62.250,138.438,89.543,45.000,127.565,89.063,202.000,90.211,39.175,22.744,136.391,67.643,46.700,103.895,34.379,18.615,95.608,115.629,23.941,60.281,79.418,57.154,123.591,85.202,29.385,108.446,56.812,178.762,147.523,46.316,32.294,127.373,96.664,46.118,69.567,56.177,44.261,83.077,90.659,143.923,79.498,111.624,52.710,69.003,49.692,76.000,135.906,50.596,22.154,94.080,98.832,144.000,105.759,65.607,12.529,75.077,107.561,46.909,125.651,36.447,179.355,121.084,91.364,79.000,106.175,83.831,106.750,102.221,88.510,330.077,160.528,48.107,0.000,NaN,NaN,37.500,120.912,95.926,157.600,97.827,95.734,24.167,112.895,91.810,71.278,96.419,34.483,98.100,105.337,71.253,2.300,50.065,72.385,29.167,99.357,84.004
18,131.647,131.922,59.004,104.125,76.904,41.001,487.324,83.429,53.648,75.238,77.120,54.420,226.167,126.210,41.724,45.077,106.848,39.741,275.294,126.326,28.663,23.935,54.920,70.867,84.846,115.833,33.946,317.667,134.946,80.556,78.476,103.229,76.371,82.000,84.034,41.389,63.615,80.549,47.149,38.000,138.383,88.540,44.000,127.387,88.993,230.400,90.262,39.603,15.209,136.459,68.076,19.000,104.245,34.155,3.692,96.255,115.165,27.294,60.394,78.978,35.692,123.481,85.177,36.154,108.513,56.684,203.905,147.409,46.314,21.941,127.266,97.129,50.529,69.819,56.185,55.739,83.183,90.214,159.538,79.439,111.654,68.645,68.824,49.790,27.583,135.152,50.525,41.077,94.161,98.738,129.529,105.926,65.674,13.235,74.796,107.660,85.864,125.687,36.759,155.484,121.035,91.133,69.300,106.044,83.972,158.188,102.120,88.528,420.308,160.545,48.144,0.000,NaN,NaN,16.250,120.893,96.007,102.600,97.998,95.695,33.333,113.299,91.909,28.500,96.410,34.810,83.000,105.369,71.337,38.800,49.355,71.985,62.000,99.431,84.046
19,89.412,131.935,58.774,127.500,77.040,41.129,212.081,83.455,53.653,59.524,76.901,54.574,120.500,126.049,41.701,18.462,106.532,39.786,323.294,126.230,28.465,25.677,54.970,71.173,17.231,115.806,33.975,288.917,134.917,80.860,115.333,103.230,76.489,43.742,83.922,41.200,66.846,80.348,47.592,37.000,138.234,88.944,133.750,127.403,89.164,189.300,90.236,39.501,20.837,136.615,67.228,46.200,104.047,34.299,25.385,95.526,115.624,39.294,60.289,79.518,72.000,123.411,85.263,41.154,108.595,56.679,148.952,147.321,46.403,33.412,127.031,96.824,83.824,69.512,56.136,38.478,83.184,90.373,128.077,79.265,111.768,83.419,69.101,49.982,34.500,135.372,50.735,44.154,94.326,98.821,125.059,105.780,66.179,30.941,74.874,107.495,36.955,125.649,36.504,112.452,120.946,91.269,96.600,106.284,83.990,119.625,101.957,88.551,359.846,160.730,48.226,0.000,NaN,NaN,52.750,120.908,95.706,29.900,97.448,95.750,10.333,112.375,91.915,58.556,96.057,34.804,107.200,105.388,71.332,1.800,49.290,72.127,72.333,99.290,84.359
20,74.471,131.825,59.100,2775.625,76.907,41.080,31.297,83.154,53.707,831.905,76.995,54.398,90.500,126.523,41.846,53.385,106.856,39.464,343.882,126.285,28.508,21.548,55.090,70.575,38.231,115.914,33.730,306.667,134.955,80.844,120.476,103.096,76.418,46.000,83.687,41.428,92.385,80.582,47.381,14.417,138.121,88.742,0.000,NaN,NaN,250.500,90.245,39.346,5.814,136.505,68.985,28.900,103.845,34.697,15.692,95.439,114.996,22.706,60.405,79.202,55.846,123.600,85.009,46.692,108.710,56.587,146.571,147.439,46.421,39.294,127.478,96.881,34.235,70.090,55.923,59.957,83.235,90.739,132.462,79.583,111.623,150.581,69.010,50.038,61.250,135.772,50.686,28.615,94.318,98.767,83.294,105.915,65.830,21.412,74.835,107.514,58.091,125.325,36.748,132.968,121.055,91.350,91.800,106.269,83.727,101.875,102.184,88.457,385.538,160.658,48.231,0.000,NaN,NaN,80.000,121.084,95.902,55.200,98.006,95.532,10.500,112.995,91.817,60.722,96.120,34.713,96.600,105.510,71.236,3.900,49.699,72.584,41.000,99.200,84.378
21,124.471,131.775,59.100,1643.125,76.898,41.042,22.568,83.593,53.418,245.714,77.055,54.409,135.500,126.353,41.856,19.077,106.470,39.626,230.353,126.292,28.584,14.516,54.900,70.885,48.154,115.714,33.923,291.250,134.909,80.726,81.429,103.214,76.229,60.194,83.786,41.290,65.923,80.741,47.521,16.917,138.139,88.818,27.500,127.559,88.967,178.400,90.177,39.611,15.860,136.593,67.644,49.700,103.768,34.332,16.462,96.077,115.678,31.706,60.641,78.718,15.538,123.259,85.380,15.000,108.531,56.677,195.143,147.357,46.288,30.588,127.175,96.634,13.353,69.397,55.900,48.348,83.270,90.281,145.077,79.404,111.566,40.581,68.936,50.207,83.250,135.464,50.462,11.385,94.525,98.986,125.294,105.874,65.744,9.824,74.778,107.526,78.818,125.579,36.768,234.645,120.980,91.391,27.800,106.056,84.025,148.125,102.084,88.601,524.385,160.546,48.145,6.833,155.465,60.605,28.250,120.775,95.665,134.000,98.068,95.895,0.000,NaN,NaN,40.056,96.442,34.677,100.800,105.180,71.198,5.900,49.776,72.170,93.667,99.333,84.247
22,111.882,131.815,59.408,195.625,76.818,41.045,16.514,83.207,53.998,90.952,77.114,54.402,138.667,126.199,41.613,18.846,106.846,39.316,304.471,126.317,28.496,31.484,54.693,71.019,27.846,115.522,33.846,379.667,134.866,80.672,73.905,102.995,76.416,62.000,84.075,41.464,102.077,80.533,47.220,37.083,138.474,89.073,1.000,127.565,89.125,227.600,90.243,39.401,23.721,136.530,68.309,10.500,103.606,34.860,7.615,95.626,115.644,11.471,60.576,79.650,52.769,123.588,84.929,73.538,108.621,56.932,163.333,147.428,46.306,53.059,127.295,96.894,82.294,69.673,55.809,48.304,83.171,90.455,247.615,79.500,111.630,38.065,68.957,49.665,76.750,135.608,50.497,39.231,94.074,98.767,131.765,105.779,65.540,22.529,75.085,107.468,69.182,125.550,36.859,115.226,121.053,91.362,69.400,106.288,83.734,136.250,101.791,88.606,379.308,160.571,48.217,0.000,NaN,NaN,31.750,120.938,95.642,176.200,97.915,95.891,5.667,112.685,92.225,27.167,95.970,34.689,120.100,105.389,71.494,8.400,49.862,72.071,27.833,99.201,84.250
23,96.471,131.787,58.993,163.500,76.770,40.986,40.676,83.352,54.082,89.048,76.641,54.282,144.667,126.313,41.824,19.692,106.744,39.492,279.706,126.346,28.493,40.323,54.892,71.677,55.769,115.585,33.860,230.333,134.894,80.897,86.571,103.062,76.363,28.968,83.745,41.660,65.692,80.715,47.249,35.167,138.192,88.877,19.000,127.263,88.819,249.900,90.160,39.218,10.605,136.347,67.624,33.100,103.666,34.425,9.385,96.433,115.602,21.706,60.712,79.475,40.308,123.829,84.714,61.692,108.461,56.868,150.762,147.541,46.467,15.588,127.211,96.824,41.176,69.498,55.802,41.696,83.152,89.662,154.538,79.548,111.707,81.871,68.825,49.900,28.250,135.914,50.614,24.231,94.257,99.186,70.471,105.773,65.786,11.706,74.739,107.579,56.364,125.599,36.557,171.871,120.901,91.398,159.900,106.346,83.888,85.312,102.147,88.585,317.769,160.653,48.196,16.500,155.669,60.408,19.750,120.513,95.906,111.100,97.853,96.062,2.000,112.892,91.863,23.833,96.429,34.994,39.500,105.377,71.035,0.000,NaN,NaN,110.833,99.063,84.063
24,94.118,131.722,59.247,96.875,76.943,41.175,39.216,83.493,54.276,55.905,76.925,54.177,49.167,126.245,42.081,29.154,106.878,39.579,288.176,126.173,28.579,36.323,54.864,70.978,63.308,115.764,33.734,316.833,134.926,80.847,97.714,103.207,76.758,71.871,83.806,41.470,101.385,80.703,47.513,48.250,138.234,88.872,29.750,127.565,88.958,207.000,90.322,39.321,20.558,136.574,68.263,14.000,104.029,33.994,16.077,95.601,115.626,6.706,60.281,78.819,29.923,123.408,84.458,87.308,108.599,56.844,135.238,147.386,46.247,36.059,126.783,97.009,28.000,69.637,55.886,36.652,83.211,91.129,164.615,79.479,111.833,95.290,69.085,50.133,98.250,135.514,50.492,17.154,94.326,98.935,168.000,105.829,65.491,47.765,74.933,107.413,42.000,125.717,36.685,106.903,121.073,91.438,84.600,106.165,84.207,120.062,101.918,88.485,319.769,160.570,48.212,17.833,156.218,60.782,36.500,121.055,95.945,51.100,97.866,95.822,26.167,113.117,91.540,26.167,96.527,34.630,45.700,105.510,71.193,0.000,NaN,NaN,34.000,99.402,84.182
