,mean_intensity,x,y,normalized_intensity
0,166.5,103.85,181.996,0.15358662168109138
1,181.5,103.815,182.027,0.17118967287663195
2,159.75,103.865,182.159,0.14566524864309813
3,194.125,103.8,182.187,0.18600557429954526
4,155.125,103.851,181.965,0.1402376411911398
5,164.5,103.934,182.224,0.15123954818835264
6,150.25,103.807,182.239,0.13451664955258913
7,198.5,103.89,182.218,0.19113979756491126
8,166.125,103.895,182.226,0.15314654540120287
9,241.25,103.849,182.15,0.24130849347220185
10,152.75,103.837,182.049,0.13745049141851254
11,195.875,103.792,182.152,0.18805926360569164
12,169.875,103.859,182.011,0.15754730820008803
13,217.625,103.76,182.067,0.21358368783922546
14,133.125,103.729,182.083,0.11441983277101364
15,133.375,103.801,182.145,0.11471321695760599
16,156.5,103.942,182.046,0.1418512542173977
17,149.875,103.926,182.026,0.1340765732727006
18,113.25,103.877,181.987,0.0910957899369224
19,103.875,103.834,182.068,0.08009388293970955
20,160.625,103.848,182.143,0.14669209329617133
21,125.0,103.766,182.206,0.1048848467067625
22,180.0,103.982,182.167,0.1694293677570779
23,187.75,103.883,182.086,0.1785242775414405
24,94.75,103.895,182.06,0.06938536012908904
25,164.0,103.876,182.1,0.15065277981516798
26,141.875,103.836,182.238,0.12468827930174564
27,136.125,103.85,182.101,0.11794044301012176
28,109.0,103.892,182.016,0.08610825876485258
29,153.0,103.891,182.117,0.1377438756051049
30,123.375,103.752,181.971,0.10297784949391228
31,175.875,103.823,182.077,0.16458852867830423
32,107.25,103.83,182.149,0.08405456945870618
33,176.75,103.787,182.159,0.16561537333137744
34,133.125,103.758,182.117,0.11441983277101364
35,167.375,103.848,182.025,0.1546134663341646
36,148.875,103.722,182.124,0.13290303652633123
37,136.875,103.867,182.156,0.11882059556989878
38,136.5,103.947,182.07,0.11838051929001027
39,184.625,103.822,182.132,0.17485697520903623
40,155.0,103.844,182.046,0.14009094909784361
41,146.875,103.835,182.04,0.1305559630335925
42,172.875,103.945,182.046,0.16106791843919613
43,200.75,103.926,182.092,0.19378025524424233
44,81.25,103.807,181.94,0.05354261405310254
45,205.125,103.888,182.102,0.19891447850960833
46,163.5,103.812,182.185,0.15006601144198328
47,132.75,103.81,182.054,0.11397975649112513
48,194.125,103.853,182.141,0.18600557429954526
49,159.125,103.89,182.043,0.14493178817661728
50,162.75,103.867,182.041,0.14918585888220626
51,178.375,103.847,182.161,0.16752237054422767
52,122.25,103.957,182.054,0.10165762065424673
53,144.125,103.862,182.098,0.12732873698107672
54,129.75,103.782,182.017,0.11045914625201701
55,109.5,103.708,181.986,0.08669502713803726
56,90.375,103.74,182.11,0.06425113686372305
57,180.25,103.789,182.093,0.16972275194367023
58,118.375,103.896,182.234,0.09711016576206542
59,101.125,103.774,182.097,0.07686665688719378
60,173.625,103.756,182.025,0.16194807099897315
