,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,254.167,3664.5,665.463925,0.12060315664188805,473.0,0.06416763406975214,1264.9167000000011,0.2963785941138303
1,mean_intensity,206.182,2458.909,438.61152666666663,0.10317696137466573,380.091,0.07719932330903834,511.09080000000006,0.1353509768382942
2,mean_intensity,20.25,1074.5,165.30541666666667,0.1375910995178247,122.25,0.09675124496087266,227.92500000000004,0.19698838036518856
3,mean_intensity,128.143,1714.286,377.19475,0.15701721093243168,280.7855,0.0962350179019168,788.3288000000005,0.4162208577662925
4,mean_intensity,155.273,2208.182,413.326065,0.12570117087508512,324.4545,0.0824106182982295,638.5094,0.2353910475330373
5,mean_intensity,44.286,1237.619,220.09239333333332,0.14732383444799846,161.66649999999998,0.09836357496189245,421.4099000000001,0.31602570280047576
6,mean_intensity,17.767,176.9,53.10615833333333,0.2220730981841185,48.349999999999994,0.1921851532994413,77.52000000000001,0.37549094153946705
7,mean_intensity,17.368,250.579,62.125629999999994,0.19191903469390376,52.1055,0.14895309397927198,102.6053,0.36549433774564666
8,mean_intensity,11.25,707.0,135.47458333333333,0.17854773026709786,120.0,0.15630614444843693,218.55,0.2979518505210205
9,mean_intensity,62.176,665.294,159.9928516666667,0.16218526335918793,149.912,0.14547070390868788,195.6705,0.2213406000152541
10,mean_intensity,21.875,662.625,122.919375,0.1576970347249317,93.125,0.111197815060476,228.93750000000006,0.32315645727662906
11,mean_intensity,107.588,893.235,239.24145,0.16757328673055455,193.9115,0.10987568208113821,410.3119000000001,0.385317960865376
12,mean_intensity,12.5,581.667,142.84137666666666,0.229003748753295,130.58350000000002,0.2074672284232923,206.3497,0.34058492498686677
13,mean_intensity,33.8,485.0,107.92816666666667,0.1642911495271868,96.1,0.13807624113475178,159.98000000000002,0.279654255319149
14,mean_intensity,45.625,793.25,159.516875,0.15233823775288413,129.875,0.11269018558769436,214.3375000000001,0.22566460458117385
15,mean_intensity,48.0,1385.0,350.3520833333333,0.2261421715282972,295.25,0.1849289454001496,621.475,0.42892670157068064
16,mean_intensity,40.571,1470.286,199.70880833333334,0.1113073642882206,162.42849999999999,0.08523202176657584,237.8999,0.13801974519397223
17,mean_intensity,32.375,682.625,120.18229166666667,0.1350362040240933,99.0625,0.10255670895809305,150.8125,0.18214148404459823
18,mean_intensity,15.0,687.833,202.83331833333332,0.27916781479703484,162.25,0.21885074007963343,396.5,0.5670054827869621
19,mean_intensity,199.625,2509.875,452.2004166666667,0.10932817516141832,371.5625,0.07442376366194135,516.8625000000001,0.13731738989286876
20,mean_intensity,29.333,461.833,118.92361499999998,0.2071459306358381,106.6665,0.17880578034682082,188.61670000000004,0.36828601156069374
21,mean_intensity,12.75,494.5,121.53541666666666,0.2258130081300813,101.375,0.1839647119875454,220.0,0.43020238713025427
22,mean_intensity,77.5,1074.125,239.72354166666668,0.16277290020485807,182.875,0.10573184497679669,465.45000000000016,0.3892637652075757
23,mean_intensity,75.375,1395.375,275.69166666666666,0.1517550505050505,243.1875,0.12713068181818182,376.65,0.22823863636363634
24,mean_intensity,87.5,1241.375,192.6025,0.0910865561694291,160.875,0.0635900769147438,232.46250000000003,0.12563102589101943
25,mean_intensity,76.065,682.581,163.52353666666667,0.14419823494626138,136.74200000000002,0.10004187853247072,282.4585000000001,0.3402935784051864
26,mean_intensity,42.0,352.286,117.46573166666667,0.24321346005513195,109.905,0.2188464835667739,167.067,0.40307007083787216
27,mean_intensity,42.562,420.062,109.865315,0.17828692715231786,102.188,0.1579496688741722,146.30620000000002,0.2748190728476822
28,mean_intensity,37.2,773.6,155.37633333333335,0.16047845373891004,133.4,0.13063552417164584,230.36,0.26230309614340036
29,mean_intensity,216.5,3829.833,458.05110999999994,0.06684994435885094,377.16650000000004,0.04446490262591354,484.89970000000005,0.07428036663103015
30,mean_intensity,106.774,1696.387,250.39331666666666,0.09034860476522694,193.613,0.05462901976770447,337.806,0.14533851950128743
31,mean_intensity,56.846,1013.154,194.00514833333335,0.14342570420129638,145.692,0.09290521463796184,386.08420000000035,0.34428050377075203
32,mean_intensity,2.667,538.0,73.25474000000001,0.13185762880300675,61.9165,0.11067783977449551,117.55000000000001,0.21460100535554508
33,mean_intensity,33.2,663.4,154.91633333333337,0.19313921506400092,130.7,0.15471278959060616,264.84000000000003,0.36756585211044124
34,mean_intensity,77.161,1522.581,193.350535,0.08038461831163261,156.48399999999998,0.054878858740020194,211.09010000000004,0.09265756665882584
35,mean_intensity,37.091,1327.455,188.92212999999998,0.11766534869230695,143.273,0.08228840854208579,245.7459000000001,0.16170235685434503
36,mean_intensity,58.095,987.714,159.59935666666667,0.10918920188449963,147.333,0.09599416535161179,197.91400000000004,0.1504046281326006
37,mean_intensity,32.75,1433.5,207.02625,0.12441638407995717,169.0,0.09726932000713903,270.57500000000005,0.16978404426200253
38,mean_intensity,12.364,1077.273,113.85728,0.09530699806274527,92.0,0.07478197667594133,208.43670000000003,0.18412155404828023
39,mean_intensity,132.375,1161.5,312.246875,0.17478136766670715,285.3125,0.14860925543544273,420.05,0.27953358435564196
