,mean_intensity,x,y,normalized_intensity
0,312.762,65.528,41.941,0.02270201107290744
1,236.952,65.456,42.032,0.0004746872092760741
2,355.429,65.607,41.943,0.03521188084324854
3,354.667,65.523,41.983,0.034988464133261905
4,398.0,65.449,41.961,0.04769360362650473
5,456.381,65.539,41.934,0.06481078334531046
6,358.0,65.512,42.045,0.03596569234111686
7,327.048,65.462,41.924,0.02689063458848372
8,351.81,65.586,41.999,0.03415079806970309
9,444.476,65.507,42.047,0.0613202637489969
10,405.81,65.616,42.033,0.049983478304976715
11,349.619,65.483,41.87,0.03350840172904597
12,379.429,65.53,42.028,0.04224862761448127
13,355.619,65.494,42.032,0.03526758842185415
14,336.857,65.464,41.977,0.02976661163344297
15,351.048,65.485,41.869,0.033927381359716444
16,377.333,65.58,41.942,0.041634085063126956
17,390.095,65.503,42.052,0.045375875158729956
18,384.857,65.632,42.088,0.04384010517590842
19,365.048,65.587,41.89,0.0380321503096022
20,338.095,65.6,42.15,0.030129590487725722
21,317.429,65.526,41.978,0.024070365122130063
22,371.238,65.503,41.918,0.03984704458101597
23,278.571,65.53,41.972,0.01267728570394003
24,413.619,65.56,41.912,0.05227305978566657
25,447.81,65.646,41.96,0.06229778515463398
26,409.524,65.563,41.991,0.051072414867824975
27,297.714,65.635,42.02,0.018289970847344524
28,340.476,65.589,42.042,0.03082769440698843
29,351.429,65.444,41.986,0.03403908971470976
30,336.286,65.518,42.028,0.02959919569984405
31,357.619,65.435,41.845,0.03585398398612354
32,352.762,65.524,41.995,0.03442992235829531
33,466.381,65.558,41.998,0.06774276116665742
34,442.762,65.569,41.995,0.06081772275041803
35,413.429,65.593,41.878,0.05221735220706096
36,437.048,65.592,42.055,0.05914239062330037
37,395.333,65.478,42.036,0.0469116451415515
38,448.286,65.523,42.015,0.06243734729893009
39,398.286,65.596,42.133,0.047777458192195255
40,462.286,65.525,42.026,0.06654211624881586
41,416.667,65.603,42.001,0.05316672662561311
42,481.238,65.635,41.956,0.07209880061583263
43,438.762,65.499,42.059,0.05964493162187924
44,444.476,65.543,42.008,0.0613202637489969
45,424.19,65.648,42.017,0.05537245354061244
46,379.905,65.523,41.924,0.04238818975877738
47,387.81,65.552,42.019,0.04470591822655217
48,351.143,65.561,42.047,0.033955235149019235
49,367.714,65.568,42.037,0.0388138155967733
50,355.238,65.514,41.984,0.03515588006686082
51,399.429,65.593,42.063,0.048112583257175205
52,443.333,65.558,42.045,0.06098513868401695
53,389.714,65.528,41.945,0.045264166803736634
54,322.476,65.599,41.941,0.025550134328563887
55,350.381,65.662,41.969,0.03373181843903259
56,310.571,65.561,41.98,0.022059614732250328
57,339.81,65.548,41.927,0.030632424684086723
58,400.19,65.57,41.952,0.04833570676937971
59,367.238,65.519,41.885,0.038674253452477186
60,469.048,65.603,41.97,0.06852471965161067
61,417.81,65.488,41.871,0.05350185169059307
62,399.048,65.553,42.105,0.04800087490218189
63,458.476,65.666,41.946,0.06542503269888265
64,440.667,65.49,41.962,0.060203473396845834
65,452.857,65.545,42.048,0.0637775543610678
66,583.619,65.522,42.015,0.10211668274856503
67,417.619,65.536,42.046,0.05344585091420535
68,386.0,65.625,41.946,0.04417523024088837
69,387.429,65.556,42.027,0.04459420987155884
70,488.286,65.586,41.933,0.07416525858431797
71,324.571,65.566,42.021,0.026164383682136083
72,396.286,65.532,42.012,0.047191062627925856
73,444.762,65.519,41.992,0.06140411831468742
74,365.524,65.477,42.128,0.03817171245389832
75,357.048,65.58,41.956,0.035686568052524625
76,432.19,65.512,41.865,0.05771803579769001
77,368.095,65.572,41.974,0.03892552395176663
78,505.238,65.587,41.939,0.07913554738706534
79,282.381,65.595,41.944,0.013794369253873208
80,387.905,65.539,41.935,0.044733772015854954
81,404.286,65.628,42.042,0.049536644885003436
82,313.619,65.565,41.861,0.022953281572196886
83,481.905,65.574,41.939,0.07229436353651646
84,442.857,65.507,41.967,0.060845576539720836
85,376.762,65.613,42.005,0.04146666912952804
86,396.381,65.562,41.993,0.04721891641722865
87,460.286,65.491,41.91,0.06595572068454646
88,426.762,65.525,41.925,0.05612655823626288
89,405.714,65.586,41.891,0.04995533131789178
90,307.905,65.575,41.845,0.02127794944507921
91,342.571,65.617,42.038,0.03144194376056063
92,349.524,65.493,41.955,0.033480547939743165
93,444.667,65.613,41.885,0.06137626452538462
94,386.667,65.472,41.937,0.044370793161572206
95,504.095,65.56,42.02,0.07880042232208541
96,475.905,65.548,42.02,0.07053517684370827
97,654.476,65.508,42.058,0.12289179799728324
98,709.238,65.582,42.011,0.13894789494254353
99,589.619,65.589,41.993,0.10387586944137321
100,508.952,65.535,42.013,0.08022448394991362
101,435.905,65.497,41.995,0.0588072655583204
102,444.571,65.533,42.024,0.061348117538299704
103,405.333,65.533,41.937,0.049843622962898466
104,390.762,65.599,41.954,0.045571438079413794
105,335.143,65.582,41.969,0.02926407063486408
106,486.381,65.552,42.077,0.07360671680935137
107,449.81,65.534,41.988,0.06288418071890338
108,448.0,65.547,42.06,0.06235349273323957
109,372.667,65.573,41.912,0.040266024211686444
110,485.619,65.483,42.061,0.07338330009936474
111,406.0,65.477,41.924,0.050039185883582304
112,511.333,65.45,41.927,0.08092258786917632
113,469.429,65.607,41.997,0.06863642800660398
114,376.857,65.56,41.934,0.041494522918830844
115,442.667,65.474,42.046,0.060789868961115226
116,476.381,65.557,41.989,0.07067473898800439
117,465.619,65.591,41.958,0.06751934445667081
118,429.333,65.563,41.981,0.05688036973413119
119,546.0,65.546,41.987,0.09108687538243987
120,475.524,65.57,42.048,0.07042346848871496
121,497.81,65.592,41.991,0.0769576742613688
122,485.429,65.578,41.979,0.07332759252075913
123,418.19,65.573,41.949,0.05361326684780426
124,397.238,65.588,42.007,0.04747018691651809
125,315.524,65.469,41.974,0.023511823347163473
126,378.762,65.463,41.969,0.04205306469379743
127,510.571,65.585,41.992,0.0806991711591897
128,441.714,65.539,42.0,0.060510451474740864
129,402.381,65.509,41.982,0.04897810311003683
130,499.714,65.55,42.001,0.07751592283855327
131,424.381,65.565,42.004,0.05542845431700016
132,410.19,65.501,41.978,0.051267684590726684
133,368.667,65.553,41.956,0.03909323308314766
134,353.905,65.573,42.03,0.03476504742327526
135,319.048,65.42,41.99,0.024545052331406147
136,439.048,65.573,41.982,0.059728786187569764
137,478.286,65.667,41.956,0.071233280762971
138,448.952,65.513,41.939,0.0626326170218318
139,445.048,65.628,42.001,0.061487972880377946
140,437.429,65.486,41.979,0.05925409897829368
141,519.524,65.512,42.031,0.08332417090264163
142,502.095,65.611,41.927,0.07821402675781601
143,553.429,65.579,41.943,0.09326504170591852
144,404.762,65.566,41.953,0.04967620702929955
145,469.619,65.593,41.969,0.06869213558520959
146,470.381,65.618,42.129,0.0689155522951962
147,523.905,65.502,41.974,0.08460867038617373
148,467.81,65.458,41.967,0.06816174079732791
149,470.952,65.537,41.939,0.06908296822879513
150,575.905,65.588,42.004,0.09985495505717797
