,mean_intensity,x,y,normalized_intensity
0,48.516,69.226,135.467,0.04632026768642448
1,57.161,68.785,135.576,0.054585086042065016
2,37.032,69.0,135.17,0.035341300191204586
3,52.065,69.002,135.255,0.0497131931166348
4,1046.065,69.02,135.169,1.0
5,680.387,68.995,135.286,0.6504034416826002
6,252.516,68.944,135.011,0.24134894837476098
7,137.29,68.829,135.096,0.1311902485659656
8,720.774,68.986,135.228,0.6890143403441682
9,210.387,68.96,135.044,0.20107265774378585
10,71.677,69.083,135.444,0.06846271510516254
11,49.226,68.87,135.064,0.04699904397705545
12,33.226,69.027,135.121,0.031702676864244744
13,31.806,68.893,134.984,0.03034512428298279
14,23.29,69.413,134.83,0.02220363288718929
15,47.935,68.836,135.101,0.04576481835564054
16,30.194,68.814,135.086,0.02880401529636711
17,32.581,68.768,135.501,0.031086042065009565
18,14.258,68.609,135.144,0.013568833652007648
19,38.516,69.041,134.993,0.03676003824091778
20,72.0,68.819,135.343,0.0687715105162524
21,23.548,68.901,135.502,0.022450286806883362
22,62.71,69.011,135.542,0.059890057361376675
23,29.097,68.851,135.225,0.027755258126195028
24,80.452,69.069,135.105,0.07685181644359465
25,28.645,69.2,135.417,0.027323135755258125
26,50.71,69.041,135.307,0.04841778202676864
27,60.452,68.993,134.929,0.05773135755258126
28,23.935,69.264,135.424,0.02282026768642447
29,52.258,69.229,135.522,0.049897705544933085
30,44.839,68.917,135.078,0.042804971319311665
31,35.484,68.825,135.161,0.03386137667304016
32,25.871,69.208,135.334,0.02467112810707457
33,42.645,68.747,135.184,0.0407074569789675
34,50.0,69.097,135.272,0.04773900573613767
35,45.29,69.147,135.264,0.04323613766730402
36,49.806,69.11,135.409,0.04755353728489484
37,27.226,68.695,135.328,0.025966539196940724
38,18.645,69.06,134.948,0.01776290630975143
39,29.161,68.749,135.351,0.027816443594646273
40,27.032,68.612,135.04,0.025781070745697895
41,24.065,68.899,135.672,0.022944550669216062
42,34.71,68.844,135.682,0.03312141491395794
43,28.323,68.721,135.517,0.02701529636711281
44,13.871,68.888,135.015,0.013198852772466541
45,28.645,69.034,135.509,0.027323135755258125
46,32.129,68.741,135.121,0.03065391969407266
47,11.032,68.968,134.96,0.01048470363288719
48,21.548,68.909,135.783,0.020538240917782023
49,29.032,68.847,135.083,0.027693116634799234
50,27.613,68.771,135.734,0.026336520076481833
51,14.516,68.936,135.351,0.013815487571701722
52,226.774,68.811,135.036,0.21673900573613766
53,243.097,68.847,135.225,0.23234416826003826
54,154.516,68.987,135.223,0.1476586998087954
55,15.613,68.762,135.324,0.014864244741873806
56,12.516,69.077,135.17,0.011903441682600383
57,11.29,69.175,135.102,0.010731357552581262
58,9.677,68.919,135.354,0.009189292543021033
59,12.452,68.614,135.223,0.01184225621414914
60,9.355,68.802,135.426,0.008881453154875717
61,31.613,68.831,135.46,0.03016061185468451
62,5.806,68.81,135.046,0.005488527724665392
