,Unnamed: 0,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels,normalized_intensity.resc,normalized_intensity.bin,collid
0,2400,0,234.233,44.522,153.88,0.1288589432128758,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
1,2401,1,187.1,44.594,153.871,0.0930762222897054,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
2,2402,2,246.5,44.54,153.836,0.1381718797449134,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.017614041838913335,0,
3,2403,3,262.4,44.49,153.829,0.1502429395687822,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.03063252315728853,0,
4,2404,4,261.7,44.434,153.862,0.149711509262071,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.021825502237831893,0,
5,2405,5,231.8,44.583,153.863,0.1270118433039781,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.010912751118915947,0,
6,2406,6,291.733,44.518,153.797,0.1725121469784391,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
7,2407,7,254.5,44.58,153.772,0.14424536896447,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
8,2408,8,209.4,44.425,153.808,0.1100060734892195,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
9,2409,9,227.467,44.582,153.689,0.1237222897054357,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
10,2410,10,223.4,44.402,153.8,0.1206346796234436,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
11,2411,11,152.267,44.615,153.764,0.0666314910416034,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
12,2412,12,194.533,44.639,153.777,0.0987192529608259,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
13,2413,13,243.533,44.326,153.839,0.1359193744306103,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.006676880618810317,0,
14,2414,14,1144.1,44.481,153.742,0.8196173701791678,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.2649213922947363,0,
15,2415,15,428.033,44.475,153.841,0.2759892195566353,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.26279125199409004,0,
16,2416,16,234.233,44.527,153.894,0.1288589432128758,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
17,2417,17,193.1,44.498,153.875,0.0976313392043729,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
18,2418,18,157.633,44.448,153.938,0.070705283935621,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
19,2419,19,221.467,44.395,153.752,0.1191671727907683,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
20,2420,20,186.367,44.505,153.822,0.0925197388399635,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
21,2421,21,199.1,44.351,153.806,0.1021864561190403,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
22,2422,22,206.2,44.427,153.767,0.1075766778013968,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
23,2423,23,212.667,44.508,153.756,0.1124863346492559,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
24,2424,24,203.3,44.481,153.704,0.1053750379593076,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
25,2425,25,206.5,44.591,153.689,0.1078044336471302,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
26,2426,26,226.867,44.44,153.584,0.123266778013969,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
27,2427,27,190.5,44.33,153.816,0.095657455208017,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
28,2428,28,143.7,44.293,153.934,0.0601275432736106,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
29,2429,29,210.433,44.36,153.636,0.1107903127846948,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
30,2430,30,171.867,44.476,153.951,0.0815115396295171,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
31,2431,31,184.933,44.293,153.73,0.091431065897358,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
32,2432,32,176.367,44.383,153.625,0.0849278773155177,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
33,2433,33,173.067,44.488,153.845,0.0824225630124506,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
34,2434,34,143.233,44.457,153.587,0.059773003340419,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
35,2435,35,224.2,44.454,153.862,0.1212420285453993,0,44.461376666666666,131.47065666666666,143.4237808075999,424.0989439612583,0.0,0,
