,Unnamed: 0,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels,normalized_intensity.resc,normalized_intensity.bin,collid
0,2400,0,39.412,131.961,59.073,0.00059628595692,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
1,2401,1,104.471,131.965,59.038,0.0259516899250667,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.010736163698550561,0,
2,2402,2,82.824,131.765,58.974,0.0175152179581064,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
3,2403,3,70.471,131.909,58.866,0.0127008908823979,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
4,2404,4,78.235,131.853,58.818,0.0157267498167297,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
5,2405,5,66.353,131.95,58.935,0.0110959852807006,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
6,2406,6,61.529,131.768,59.046,0.0092159307341761,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
7,2407,7,85.176,131.835,58.892,0.0184318614683522,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
8,2408,8,56.118,131.899,58.82,0.0071071050394737,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
9,2409,9,58.235,131.812,59.042,0.0079321621445716,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
10,2410,10,117.412,131.901,58.879,0.0309951778783366,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.015653154545656828,0,
11,2411,11,98.0,131.872,58.87,0.0234297510837399,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.02423624902003947,0,
12,2412,12,174.0,131.921,59.036,0.0530491842379407,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.05120723724072788,0,
13,2413,13,1983.294,131.886,58.993,0.7581842196234202,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.4339831780647108,1,
14,2414,14,951.765,131.877,59.022,0.3561670582797423,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.4320630736015313,1,
15,2415,15,236.471,131.938,59.133,0.07739596856131,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.07713136788894845,0,
16,2416,16,51.529,131.94,58.661,0.005318636898097,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.024148701753171103,0,
17,2417,17,131.647,131.922,59.004,0.0365429756539951,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0032585389498779862,0,
18,2418,18,89.412,131.935,58.774,0.0200827551373153,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0032585389498779862,0,
19,2419,19,74.471,131.825,59.1,0.0142598084168296,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0016292694749389931,0,
20,2420,20,124.471,131.775,59.1,0.0337462775972248,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.011114051336332352,0,
21,2421,21,111.882,131.815,59.408,0.0288399743869849,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.011114051336332352,0,
22,2422,22,96.471,131.787,58.993,0.0228338548562035,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.003491503710866503,0,
23,2423,23,94.118,131.722,59.247,0.0219168216165741,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.002327669140577669,0,
24,2424,24,82.706,131.906,59.227,0.0174692298908407,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.002327669140577669,0,
25,2425,25,113.765,131.972,59.032,0.0295738348163186,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.009717746622381934,0,
26,2426,26,148.588,131.831,58.882,0.0431453811416966,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.026941805798398867,0,
27,2427,27,177.765,131.906,58.976,0.0545165153672244,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.04020942097622612,0,
28,2428,28,179.059,131.838,59.085,0.055020825189613,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0400931859043954,0,
29,2429,29,316.824,131.809,59.15,0.108711893722356,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.1013678642176514,0,
30,2430,30,2099.177,131.89,59.03,0.8033472297840549,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.6797788071313924,1,
31,2431,31,1486.235,131.895,59.065,0.5644657219366588,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.6788474427047652,1,
32,2432,32,490.471,131.85,59.008,0.1763872319977177,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.18452144537075268,0,
33,2433,33,79.882,131.888,58.949,0.0163686341115319,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
34,2434,34,41.765,131.888,58.877,0.0015133191965494,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
35,2435,35,115.412,131.878,58.777,0.0302157191111208,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.0,0,
36,2436,36,154.0,131.878,58.979,0.0452545965657826,0,131.88995666666665,120.73558666666668,425.4514289447444,389.4696541908813,0.011056181109080456,0,
