,mean_intensity,x,y,normalized_intensity
0,140.385,62.468,61.647,0.07623240401268315
1,135.923,62.524,61.722,0.0709175760954239
2,167.423,62.473,61.618,0.1084382124454164
3,126.308,62.557,61.702,0.059464848523830965
4,162.462,62.53,61.693,0.10252901000312074
5,138.769,62.441,61.666,0.07430753581136292
6,163.0,62.519,61.684,0.10316983864935238
7,167.962,62.418,61.596,0.1090802322229607
8,179.692,62.465,61.716,0.12305220252091031
9,193.0,62.495,61.573,0.1389037780302976
10,170.423,62.491,61.752,0.11201160638351093
11,108.731,62.513,61.589,0.03852833344053514
12,167.115,62.468,61.619,0.10807134400110538
13,159.5,62.522,61.718,0.09900087905490876
14,219.731,62.466,61.662,0.1707439091500325
15,217.385,62.511,61.725,0.1679495150904426
16,133.538,62.435,61.714,0.06807672791463877
17,88.077,62.595,61.636,0.013926707308067048
18,197.192,62.469,61.561,0.14389700049312837
19,171.346,62.5,61.521,0.11311102058513134
20,190.308,62.562,61.581,0.1356972525365141
21,222.731,62.497,61.656,0.17431730308812704
22,177.231,62.532,61.774,0.12012082836036009
23,190.923,62.417,61.633,0.1364297982938235
24,244.538,62.478,61.619,0.20029230362413616
25,165.077,62.563,61.756,0.10564381838582648
26,254.808,62.463,61.703,0.21252522220554637
27,282.5,62.543,61.778,0.24551003051678424
28,334.731,62.581,61.676,0.3077240101103226
29,298.077,62.532,61.727,0.2640642829746837
30,139.385,62.462,61.676,0.07504127269998498
31,205.769,62.461,61.732,0.15411333376214062
32,228.462,62.535,61.696,0.18114367664120026
33,175.462,62.562,61.65,0.11801371706819701
34,161.692,62.559,61.614,0.10161183889234317
35,178.885,62.527,61.696,0.12209095955156286
36,220.923,62.557,61.802,0.17216373767476875
37,159.231,62.541,61.725,0.09868046473179296
38,206.538,62.525,61.714,0.15502931374160553
39,125.231,62.612,61.631,0.05818200010005502
40,149.885,62.42,61.724,0.08754815148331581
41,76.385,62.399,61.677,0.0
42,132.308,62.527,61.693,0.06661163640001999
43,132.115,62.468,61.581,0.06638174805666927
44,144.154,62.522,61.732,0.08072177793024257
45,152.038,62.629,61.663,0.090112657199555
46,132.154,62.615,61.403,0.06642820217786448
47,171.231,62.554,61.74,0.11297404048417105
48,197.808,62.581,61.685,0.14463073738175042
49,206.885,62.53,61.604,0.15544263630711178
50,273.308,62.582,61.639,0.2345611514904626
51,271.346,62.424,61.642,0.2322241518549488
52,249.962,62.52,61.669,0.20675299986421103
53,284.885,62.501,61.712,0.24835087869756936
54,242.885,62.466,61.757,0.19832336356424604
55,299.423,62.552,61.62,0.26566754572157547
56,254.885,62.517,61.733,0.21261693931662415
57,273.692,62.522,61.597,0.23501854591453872
58,286.0,62.504,61.652,0.24967899011122785
59,206.308,62.438,61.692,0.15475535353968492
60,172.846,62.436,61.675,0.1148977175541786
61,170.308,62.552,61.682,0.11187462628255063
62,212.038,62.542,61.599,0.16158053596144548
63,282.615,62.541,61.725,0.24564701061774455
64,243.192,62.484,61.659,0.1986890408772444
65,323.577,62.473,61.689,0.29443813144848713
66,166.731,62.512,61.781,0.10761394957702926
67,168.231,62.526,61.662,0.10940064654607652
68,242.577,62.505,61.64,0.19795649511993502
69,198.654,62.536,61.701,0.14563843447229308
70,181.308,62.514,61.639,0.12497707072223055
71,214.885,62.527,61.689,0.16497168680869717
72,182.808,62.573,61.75,0.1267637676912778
73,219.346,62.471,61.647,0.17028532359464374
74,174.115,62.468,61.718,0.11640926318999259
75,162.577,62.47,61.725,0.10266599010408105
76,208.731,62.55,61.547,0.1576414647103526
77,214.154,62.558,61.558,0.16410096981911482
78,160.846,62.506,61.736,0.10060414180180051
79,203.038,62.469,61.699,0.1508603541471619
80,207.846,62.504,61.617,0.15658731349861474
81,205.5,62.521,61.685,0.15379291943902482
82,157.346,62.509,61.685,0.0964351822073569
83,205.231,62.531,61.757,0.15347250511590899
84,161.462,62.484,61.591,0.10133787869042257
85,138.885,62.527,61.678,0.07444570704363589
86,109.731,62.649,61.772,0.03971946475323331
87,130.462,62.512,61.636,0.06441280799677916
88,180.462,62.406,61.74,0.12396937363168789
89,210.846,62.465,61.696,0.16016070743670924
90,208.308,62.542,61.67,0.15713761616508126
