,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,54.625,727.375,162.26770833333333,0.16000402576489534,142.0,0.12987736900780378,245.98750000000007,0.2844481605351172
1,mean_intensity,253.235,1215.941,554.0110833333333,0.31242776437804826,500.176,0.25650717872330697,849.9232,0.6198031382374265
2,mean_intensity,93.5,1599.625,277.949375,0.12246617976595567,218.0,0.08266246161507179,324.7750000000001,0.15355631172711434
3,mean_intensity,19.857,482.714,98.35597666666668,0.16959660687138076,87.429,0.14598893394720186,147.44320000000002,0.27564928260780336
4,mean_intensity,109.769,662.308,215.82538,0.19194369990172638,213.6535,0.18801297283992624,267.308,0.2851183355383059
5,mean_intensity,7.667,344.0,76.81192833333333,0.20558472803243608,70.75,0.1875611373252104,119.5,0.3325067715627072
6,mean_intensity,45.375,410.375,142.05541666666667,0.26487785388127855,136.25,0.24897260273972602,204.1375000000001,0.4349657534246578
7,mean_intensity,138.0,1538.727,359.1066683333333,0.15785136456521026,295.273,0.11227955197550987,487.0726,0.24920816119058176
8,mean_intensity,55.154,1367.769,147.17563500000003,0.07010557932066908,135.9615,0.06156222502409313,178.7998,0.0941980702643197
9,mean_intensity,79.308,396.154,163.72385166666663,0.2664254927209642,161.1925,0.2584362750358218,210.154,0.41296402668804405
10,mean_intensity,59.905,860.571,185.82412833333336,0.15726798481930462,161.905,0.12739394454116948,248.76150000000004,0.23587425967881742
11,mean_intensity,36.889,1251.778,199.667775,0.13398654115725797,180.889,0.11852934712553985,274.95570000000004,0.1959575730786928
12,mean_intensity,13.333,553.167,103.26805999999999,0.16659762075008241,96.1665,0.15344253974369898,148.89970000000002,0.25112664263458767
13,mean_intensity,75.25,2285.0,296.9429166666667,0.10032488592223858,277.75,0.09163932571557869,398.07500000000005,0.14609118678583552
14,mean_intensity,10.429,454.714,70.74001166666666,0.13574847601577064,67.857,0.1292593717996331,106.20010000000002,0.21556230797798714
15,mean_intensity,11.0,427.5,90.45125,0.1907593037214886,81.125,0.1683673469387755,144.525,0.3205882352941177
16,mean_intensity,30.333,665.5,130.23166666666665,0.15727937167180703,117.25,0.1368411772022161,193.96640000000002,0.2576226409747358
17,mean_intensity,50.5,448.0,189.77791666666667,0.35038469601677147,184.5,0.3371069182389937,264.25,0.5377358490566038
18,mean_intensity,71.818,517.091,205.130625,0.2993952586390821,199.273,0.28624012684353195,286.182,0.4814215099500756
