,mean_intensity,x,y,normalized_intensity
0,49.875,91.752,79.646,0.20059347181008902
1,31.625,91.862,79.596,0.11394658753709198
2,59.75,91.811,79.568,0.24747774480712167
3,55.375,91.714,79.619,0.22670623145400592
4,42.625,91.587,79.292,0.1661721068249258
5,50.25,91.876,79.518,0.20237388724035607
6,49.75,91.954,79.642,0.2
7,62.125,91.788,79.645,0.2587537091988131
8,16.875,91.802,79.228,0.04391691394658754
9,46.5,91.602,79.338,0.18456973293768547
10,34.75,91.675,79.359,0.1287833827893175
11,32.0,91.949,79.428,0.11572700296735905
12,63.0,91.804,79.474,0.2629080118694362
13,38.375,91.681,79.597,0.14599406528189912
14,47.375,91.752,79.198,0.1887240356083086
15,47.625,91.722,79.839,0.18991097922848665
16,67.5,91.82,79.614,0.284272997032641
17,58.25,91.5,79.317,0.2403560830860534
18,73.75,91.877,79.544,0.313946587537092
19,54.75,92.003,79.802,0.22373887240356083
20,51.25,91.637,79.244,0.20712166172106825
21,41.375,91.76,79.36,0.16023738872403562
22,27.25,92.081,79.434,0.09317507418397626
23,25.625,91.558,79.603,0.08545994065281899
24,38.0,91.856,79.528,0.14421364985163204
25,27.0,91.667,79.475,0.09198813056379822
26,68.5,91.762,79.386,0.2890207715133531
27,58.875,91.872,79.254,0.2433234421364985
28,71.875,91.72,79.66,0.3050445103857567
29,13.625,91.884,79.262,0.028486646884272996
30,35.875,91.758,79.538,0.13412462908011868
31,57.5,91.703,79.853,0.23679525222551928
32,45.0,91.508,79.354,0.1774480712166172
33,14.5,91.907,80.103,0.032640949554896145
34,33.875,91.797,79.768,0.12462908011869436
35,38.5,91.534,79.689,0.14658753709198813
36,72.875,91.708,79.78,0.30979228486646887
37,30.375,91.915,79.266,0.10801186943620178
38,16.75,91.686,79.483,0.04332344213649852
39,47.25,91.464,79.332,0.18813056379821957
40,56.125,92.001,79.612,0.23026706231454006
41,44.625,91.967,79.644,0.17566765578635016
42,22.0,91.792,79.637,0.06824925816023739
43,28.875,91.898,79.506,0.10089020771513353
44,33.875,91.811,79.242,0.12462908011869436
45,23.5,91.955,79.466,0.07537091988130563
46,27.875,91.986,79.553,0.09614243323442137
47,42.125,91.866,79.668,0.16379821958456972
48,58.5,91.73,79.784,0.24154302670623146
49,28.375,91.602,79.512,0.09851632047477744
50,47.375,91.985,79.434,0.1887240356083086
51,54.125,91.811,79.847,0.22077151335311573
52,37.875,91.967,79.651,0.14362017804154303
53,48.125,91.644,79.396,0.19228486646884274
54,26.75,91.701,79.412,0.09080118694362017
55,34.125,91.597,79.389,0.1258160237388724
56,25.75,91.892,79.59,0.08605341246290801
57,67.125,91.892,79.477,0.2824925816023739
58,61.0,91.849,79.526,0.2534124629080119
59,47.875,91.909,79.717,0.1910979228486647
60,60.125,91.634,79.686,0.24925816023738873
61,47.25,91.782,79.626,0.18813056379821957
62,50.5,91.814,79.645,0.20356083086053411
63,44.0,91.828,79.334,0.17270029673590503
64,37.75,91.766,79.743,0.143026706231454
65,18.875,91.831,79.599,0.05341246290801187
66,93.25,91.923,79.289,0.4065281899109792
67,26.5,91.661,79.724,0.08961424332344213
68,43.875,91.681,79.602,0.17210682492581603
69,36.125,91.946,79.566,0.13531157270029673
70,59.125,91.702,79.531,0.24451038575667655
71,39.125,91.589,79.564,0.14955489614243322
72,53.0,91.834,79.427,0.21543026706231455
73,38.125,91.738,79.625,0.14480712166172108
74,42.625,92.013,79.218,0.1661721068249258
75,25.625,91.6,79.21,0.08545994065281899
76,45.375,91.736,79.383,0.17922848664688426
77,44.25,91.876,79.501,0.17388724035608308
78,11.5,91.777,79.06,0.018397626112759646
79,84.75,91.698,79.496,0.3661721068249258
80,77.875,91.866,79.395,0.3335311572700297
81,31.25,91.895,79.537,0.11216617210682493
82,28.75,91.53,79.658,0.10029673590504451
83,39.75,91.872,79.467,0.15252225519287835
84,37.625,91.861,79.561,0.142433234421365
85,40.5,91.816,79.728,0.15608308605341245
86,47.5,91.842,79.305,0.18931750741839762
87,70.5,91.861,79.62,0.29851632047477744
88,25.5,91.711,79.175,0.08486646884272997
89,35.75,91.872,79.744,0.13353115727002968
90,25.25,91.903,79.495,0.08367952522255193
91,52.375,91.925,79.472,0.21246290801186943
92,44.625,91.631,79.125,0.17566765578635016
93,67.25,91.561,79.512,0.2830860534124629
94,36.0,91.858,79.318,0.13471810089020772
95,31.0,91.741,79.841,0.11097922848664689
96,48.5,91.966,79.294,0.1940652818991098
97,31.375,91.573,79.33,0.11275964391691394
