,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,53.083,1274.833,159.88889833333334,0.08742042016233546,128.375,0.061626355637405365,184.5083,0.10757135256803764
1,mean_intensity,0.75,610.0,65.45333333333333,0.10620161400629188,48.5,0.07837505129257284,103.525,0.16869101354123925
2,mean_intensity,0.25,439.0,53.049791666666664,0.12034140550807217,40.5,0.09173789173789174,91.40000000000003,0.20774928774928783
3,mean_intensity,9.688,400.25,57.17780666666667,0.12159351566887373,44.8435,0.09001259723168151,75.47540000000001,0.16844291047260104
4,mean_intensity,7.75,1081.75,119.68791666666667,0.10422524829298573,92.125,0.07856145251396648,162.10000000000002,0.1437150837988827
5,mean_intensity,31.154,845.231,127.36860333333333,0.11818857839409949,85.5385,0.06680510565953836,284.46180000000004,0.3111595094812899
6,mean_intensity,30.7,816.3,108.65966666666667,0.09923582824168364,85.55,0.06981924643584521,136.07000000000002,0.13412678207739312
7,mean_intensity,33.8,1255.1,148.90383333333332,0.09424697726466333,109.8,0.06222877261934005,168.14000000000007,0.1099975436010809
8,mean_intensity,12.839,543.032,81.29847666666667,0.129121804072605,60.483999999999995,0.08986350253586901,117.76090000000002,0.1978937858477951
9,mean_intensity,126.545,2149.636,368.3521216666667,0.11952360109686944,326.182,0.0986791993044307,481.76390000000015,0.17558226495990548
10,mean_intensity,1.333,711.667,97.14110166666666,0.1348775388291517,75.1665,0.10394194843552469,154.56640000000004,0.2157202104925289
11,mean_intensity,2.0,735.75,112.17333333333333,0.1501510505394662,77.75,0.10323679727427598,279.32500000000005,0.37795570698466785
12,mean_intensity,23.75,1847.0,217.60333333333332,0.10632295808766397,142.375,0.06506238859180036,259.25,0.12916495269436445
13,mean_intensity,3.667,434.167,62.08387,0.1356954006968641,52.333,0.11304529616724739,96.3497,0.21529082462253193
14,mean_intensity,6.769,249.846,44.891785,0.15683419245753402,39.8075,0.1359178367348618,66.4003,0.24531856160805013
15,mean_intensity,5.308,195.615,34.072305,0.15114685744612652,29.6535,0.12792750660774432,53.05380000000001,0.25088830153383745
16,mean_intensity,40.0,1783.833,177.93610833333335,0.07909937954685646,138.75,0.05662812895500888,209.93300000000002,0.09744797810340784
17,mean_intensity,60.0,1641.818,199.36787666666666,0.08810613905434549,176.364,0.07356345673143182,246.40030000000002,0.1178392836596878
18,mean_intensity,1.273,322.545,45.36665083333333,0.13724710162520645,40.0,0.1205427176971538,73.273,0.22410916606489206
19,mean_intensity,5.5,364.25,93.93291666666667,0.2465029036004646,78.0,0.20209059233449478,177.5,0.4794425087108014
20,mean_intensity,1.0,198.625,50.750416666666666,0.251741513809825,46.125,0.22833649588867805,82.08750000000002,0.4103099304237825
21,mean_intensity,0.381,263.143,42.71176166666667,0.1610992520481145,36.4285,0.13718688394821169,66.6765,0.2523024638265807
22,mean_intensity,2.875,261.875,40.44083333333333,0.14504182754182754,36.125,0.12837837837837837,65.0125,0.23991312741312742
23,mean_intensity,0.4,202.4,40.562000000000005,0.19882178217821786,33.8,0.16534653465346533,80.42000000000002,0.3961386138613862
24,mean_intensity,8.2,175.5,46.416333333333334,0.22842996612871092,40.75,0.19456066945606693,75.52000000000001,0.40239091452480574
25,mean_intensity,187.455,2396.364,440.171815,0.11440797923318705,374.2725,0.08457455694191113,583.3819000000001,0.17924092844023906
26,mean_intensity,51.6,2100.8,221.36799999999997,0.08284598867850866,163.8,0.05475307437048604,252.3,0.0979406597696662
27,mean_intensity,2.5,440.75,55.754375,0.12151597261836852,49.625,0.10752994865944096,82.70000000000002,0.18300057045065607
28,mean_intensity,3.0,262.625,53.65979166666666,0.1951267854277002,43.125,0.15454983148772267,96.71250000000005,0.36095329802599924
29,mean_intensity,5.5,651.667,84.27528833333332,0.12191165493337375,76.5,0.10987871556424267,119.25030000000002,0.176038547310525
30,mean_intensity,14.6,540.2,88.16033333333333,0.13995497209538305,79.0,0.12252663622526637,133.0,0.2252663622526636
31,mean_intensity,20.286,762.286,82.991165,0.08450830862533693,75.107,0.07388274932614555,102.67160000000001,0.11103180592991915
32,mean_intensity,35.059,1831.294,198.39745166666668,0.09093378743130308,168.1175,0.07407633188307766,278.0353,0.13526977260770445
33,mean_intensity,4.143,338.857,52.764761666666665,0.14526360315572895,42.571,0.11480846334482571,88.64320000000005,0.2524549316730105
