 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27
1,928.444,34.233,113.005,530.250,72.240,106.455,744.500,46.932,94.597,288.667,31.314,121.868,172.952,28.464,114.546,20.222,66.475,81.137,148.000,54.928,80.319,84.909,41.564,83.797,197.375,23.568,104.359,219.000,82.969,54.637,149.750,75.152,54.683,211.875,43.857,88.398,375.000,45.864,103.009,186.667,50.508,92.113,160.727,69.246,103.242,120.750,72.894,102.483,186.667,25.546,101.638,178.889,59.060,82.548,107.833,37.593,91.103,72.182,87.017,118.406,233.750,48.397,99.777,95.250,45.928,83.597,340.250,49.114,96.064,141.111,50.684,88.545,77.250,85.978,73.569,152.400,80.483,75.325,167.000,55.282,92.457
2,862.222,34.236,112.990,395.250,72.243,106.482,1306.750,46.921,94.534,265.833,31.304,121.798,152.000,28.517,114.482,96.667,66.105,81.148,35.333,54.899,80.732,87.636,41.619,83.582,214.875,23.637,104.211,186.625,83.080,54.722,163.375,75.152,54.558,309.250,43.898,88.428,246.625,45.980,103.020,119.667,50.402,92.120,215.636,69.275,103.098,104.500,72.786,102.376,156.000,25.440,101.705,191.556,59.048,82.613,96.667,37.319,91.029,28.545,87.087,118.099,291.750,48.339,99.888,112.750,46.083,83.547,292.000,49.123,96.053,150.000,50.693,88.563,114.750,86.121,73.370,72.600,80.682,75.413,128.750,55.176,92.527
3,405.778,34.223,112.883,152.000,72.137,106.467,979.750,46.954,94.532,308.500,31.297,121.759,116.952,28.307,114.403,56.889,66.283,81.076,83.833,54.839,80.461,228.182,41.737,83.489,251.625,23.527,104.246,188.500,82.981,54.552,180.625,75.081,54.600,243.375,43.824,88.379,344.375,45.831,103.021,214.167,50.439,91.993,193.636,69.347,103.073,192.250,72.745,102.460,132.667,25.294,101.578,141.778,59.159,82.522,39.333,37.394,91.002,47.818,87.078,118.217,264.500,48.311,99.719,101.750,46.029,83.489,476.250,49.145,96.060,76.222,50.589,88.431,113.000,86.110,73.575,119.000,80.647,75.366,122.000,55.335,92.530
4,447.111,34.231,112.991,181.500,72.314,106.502,1167.250,46.986,94.559,346.667,31.375,121.831,184.667,28.435,114.563,188.444,66.022,81.004,92.000,54.838,80.260,119.636,41.522,83.566,120.250,23.698,104.324,145.250,82.910,54.565,170.500,75.210,54.483,230.375,43.850,88.436,287.250,45.887,102.866,150.667,50.506,92.027,136.545,69.257,103.169,140.625,72.952,102.439,114.333,25.526,101.671,166.000,59.078,82.597,95.833,37.535,91.104,51.091,86.908,118.168,145.500,48.387,99.757,148.500,45.944,83.287,418.500,49.124,96.091,91.111,50.715,88.539,77.000,86.088,73.508,47.200,80.836,75.410,156.750,55.133,92.518
5,537.333,34.269,112.954,100.000,72.225,106.497,1269.625,46.945,94.525,220.000,31.222,121.715,192.571,28.398,114.438,95.333,66.421,81.199,60.833,54.797,80.324,158.727,41.693,83.608,141.500,23.563,104.267,171.875,82.812,54.448,138.000,75.156,54.561,374.000,43.834,88.373,318.500,45.935,102.935,169.000,50.547,92.090,219.091,69.254,103.056,169.875,72.813,102.548,118.667,25.467,101.619,181.111,59.204,82.661,78.000,37.394,91.129,107.091,86.948,118.305,183.000,48.280,99.726,70.250,46.071,83.546,414.750,49.103,96.124,56.889,50.560,88.581,70.500,85.994,73.646,44.400,80.187,75.397,117.750,55.259,92.390
6,585.333,34.245,113.007,92.250,72.106,106.481,1422.000,46.962,94.557,194.167,31.357,121.787,178.286,28.427,114.462,45.333,66.147,80.995,57.333,54.838,80.192,154.545,41.640,83.509,122.500,23.669,104.249,161.750,82.999,54.526,213.125,75.089,54.607,352.375,44.002,88.292,421.875,45.889,103.025,138.167,50.544,92.170,256.545,69.226,103.041,299.750,72.866,102.673,171.833,25.356,101.668,108.444,58.984,82.521,95.667,37.321,91.145,52.727,86.895,118.042,220.500,48.360,99.705,119.000,46.149,83.473,284.250,49.112,96.067,73.111,50.557,88.412,103.000,85.984,73.730,109.800,80.478,75.318,194.250,55.162,92.443
7,444.444,34.278,113.000,96.250,72.184,106.449,1265.375,46.974,94.546,571.167,31.254,121.869,111.238,28.428,114.465,118.444,66.342,80.969,124.833,54.983,80.449,134.727,41.681,83.483,137.000,23.652,104.497,123.875,83.016,54.586,248.875,75.227,54.529,242.750,43.831,88.375,339.125,45.759,103.056,160.000,50.542,92.191,135.818,69.320,103.030,151.625,72.855,102.409,143.667,25.328,101.596,174.667,58.921,82.564,120.500,37.569,90.933,61.818,87.062,118.629,251.500,48.427,99.767,128.000,46.072,83.354,351.250,49.022,96.074,55.556,50.731,88.421,66.250,85.962,73.378,112.600,80.335,75.325,88.500,55.127,92.644
8,540.889,34.209,112.972,124.000,72.259,106.472,1165.875,46.987,94.582,659.833,31.299,121.870,192.762,28.401,114.404,61.778,66.129,80.839,50.833,54.864,80.158,116.364,41.661,83.733,183.625,23.558,104.069,177.250,82.972,54.584,142.000,75.188,54.597,182.500,43.833,88.478,225.750,45.799,103.001,131.667,50.457,92.074,103.091,69.247,103.127,113.375,72.824,102.524,202.167,25.545,101.645,100.444,58.890,82.518,13.833,37.736,91.422,27.091,86.955,118.005,114.000,48.428,99.828,43.250,45.949,83.438,380.500,49.075,96.087,92.000,50.947,88.754,56.500,85.832,73.528,45.200,80.509,75.327,218.250,55.187,92.627
9,460.222,34.342,112.985,115.000,72.282,106.537,1469.500,46.955,94.548,733.667,31.305,121.761,146.286,28.460,114.503,69.333,66.004,80.907,127.000,54.878,80.627,184.182,41.622,83.624,190.875,23.605,104.335,227.625,83.010,54.675,159.750,75.101,54.515,238.875,43.811,88.351,302.375,45.902,103.097,267.667,50.553,92.022,92.909,69.271,103.131,137.125,72.859,102.450,160.500,25.342,101.720,126.000,58.964,82.680,53.000,37.678,91.367,40.727,86.901,118.291,134.750,48.311,99.821,133.750,46.148,83.451,396.500,49.199,96.038,61.556,50.554,88.301,56.000,86.159,73.505,126.600,80.435,75.332,151.250,55.297,92.577
10,584.222,34.264,112.963,127.000,72.292,106.593,1312.250,46.928,94.572,733.333,31.301,121.842,108.762,28.423,114.549,29.778,65.977,81.097,41.333,54.845,80.418,190.727,41.697,83.589,142.750,23.515,104.266,175.750,82.915,54.663,146.375,75.253,54.626,272.625,44.053,88.416,319.875,45.789,102.923,167.333,50.625,92.005,218.909,69.376,103.037,206.250,72.921,102.436,126.333,25.422,101.714,152.889,58.958,82.590,46.500,37.673,91.029,51.636,86.887,118.131,137.500,48.308,99.652,107.250,45.946,83.270,413.500,49.240,96.100,154.444,50.740,88.464,110.750,86.053,73.591,52.800,80.402,75.341,155.250,55.119,92.546
11,568.222,34.265,112.991,113.250,72.262,106.445,1271.750,46.981,94.562,551.500,31.311,121.766,165.429,28.492,114.602,110.222,66.170,81.139,57.833,54.877,80.546,175.273,41.668,83.729,123.125,23.587,104.454,195.375,82.823,54.631,174.750,75.356,54.569,235.250,43.944,88.339,231.875,45.798,103.028,259.000,50.560,92.117,90.364,69.123,103.109,163.250,72.785,102.279,160.833,25.492,101.646,138.444,58.936,82.604,104.500,37.670,91.144,58.182,86.944,118.209,93.500,48.362,99.827,56.750,46.237,83.359,370.500,49.114,96.085,172.667,50.598,88.521,94.000,86.042,73.533,161.600,80.455,75.416,193.750,55.235,92.459
12,446.000,34.252,112.967,81.500,72.115,106.400,1119.000,46.965,94.555,380.500,31.287,121.757,170.476,28.426,114.610,45.778,66.068,81.339,19.167,54.898,79.844,208.000,41.719,83.640,107.125,23.498,104.314,200.000,82.885,54.653,174.625,75.041,54.607,180.375,43.819,88.328,390.875,45.879,103.051,189.500,50.481,91.950,164.000,69.335,103.115,106.875,72.798,102.398,143.167,25.632,101.677,144.889,58.954,82.588,68.667,37.773,91.357,20.000,86.978,118.240,247.500,48.415,99.782,85.750,46.126,83.366,375.500,49.082,96.077,68.444,50.787,88.566,158.750,85.922,73.471,88.200,80.618,75.350,99.500,55.104,92.672
13,496.000,34.214,112.948,120.500,72.228,106.437,984.375,46.902,94.578,440.500,31.291,121.914,137.810,28.278,114.442,42.667,65.969,81.289,116.500,54.834,80.420,218.000,41.797,83.440,136.250,23.631,104.375,114.375,82.886,54.608,115.750,75.102,54.589,257.250,43.856,88.218,264.500,45.876,103.010,128.833,50.539,92.124,146.727,69.387,103.194,177.750,72.833,102.576,128.000,25.352,101.590,96.444,59.062,82.574,123.667,37.509,91.112,48.909,86.986,118.056,196.000,48.411,99.930,128.250,46.003,83.602,258.250,48.981,96.127,84.667,50.537,88.684,137.000,86.003,73.406,42.200,80.493,75.269,182.250,55.104,92.525
14,387.556,34.272,113.066,85.750,72.253,106.603,879.500,46.939,94.576,351.833,31.293,121.818,133.714,28.346,114.486,128.000,66.272,81.055,141.500,54.910,80.121,159.273,41.593,83.732,146.000,23.613,104.493,152.750,82.850,54.642,105.625,75.114,54.675,199.500,43.798,88.348,368.250,45.995,103.121,184.833,50.630,91.921,151.091,69.367,102.891,127.875,72.766,102.566,92.667,25.411,101.663,182.667,59.011,82.605,84.167,37.451,91.035,70.727,86.890,118.463,231.500,48.393,99.901,119.250,46.097,83.374,211.000,49.275,96.065,170.000,50.778,88.445,36.750,85.945,73.614,63.200,80.246,75.335,193.000,55.355,92.556
15,353.778,34.226,112.935,140.250,72.147,106.458,963.125,46.936,94.516,314.000,31.290,121.878,65.524,28.329,114.527,16.222,66.096,81.095,144.000,54.893,80.206,115.818,41.681,83.755,181.875,23.531,104.491,142.250,82.948,54.582,173.875,75.177,54.634,133.625,43.752,88.433,283.625,45.868,103.037,155.833,50.614,92.109,182.182,69.320,102.972,90.750,72.679,102.537,179.667,25.376,101.648,108.889,59.030,82.604,45.167,37.559,91.106,46.364,86.827,118.009,283.250,48.383,99.804,81.250,46.050,83.369,192.500,49.187,96.126,80.667,50.646,88.490,75.750,86.081,73.353,68.200,80.735,75.255,122.250,55.131,92.517
16,516.222,34.285,112.991,52.500,72.277,106.457,733.750,46.983,94.539,191.333,31.243,121.867,172.095,28.453,114.587,121.556,66.169,80.990,75.167,54.864,80.380,132.182,41.689,83.644,141.500,23.423,104.389,122.125,82.974,54.576,111.625,75.067,54.583,99.250,43.913,88.325,348.000,45.808,103.056,153.167,50.617,91.951,143.091,69.320,103.122,174.000,72.828,102.395,224.000,25.497,101.807,126.000,59.073,82.528,58.667,37.567,91.440,52.000,87.012,118.636,254.750,48.351,99.751,106.250,46.068,83.250,308.250,49.145,96.049,118.444,50.564,88.380,80.750,86.079,73.394,100.000,80.292,75.321,183.750,55.086,92.452
17,467.333,34.309,112.939,146.250,72.240,106.445,789.750,46.983,94.549,320.833,31.299,121.899,138.286,28.397,114.731,40.444,66.216,81.184,77.500,54.859,80.737,150.364,41.670,83.599,115.250,23.678,104.308,155.625,82.925,54.759,217.625,75.186,54.571,165.750,43.792,88.312,261.125,45.859,102.978,157.667,50.389,92.077,120.364,69.421,103.031,137.500,72.887,102.579,114.333,25.402,101.666,147.111,59.024,82.594,31.000,37.888,90.922,48.909,86.861,118.379,168.500,48.379,99.747,76.750,45.985,83.336,143.750,49.320,96.084,118.667,50.664,88.375,78.250,86.110,73.575,84.600,80.743,75.391,240.250,55.165,92.490
18,398.222,34.260,112.969,122.500,72.335,106.579,594.625,46.937,94.554,202.333,31.266,121.708,159.619,28.500,114.713,50.222,66.057,81.068,88.167,54.801,80.273,127.091,41.677,83.581,150.500,23.613,104.284,219.250,83.008,54.552,144.000,75.125,54.464,154.750,43.879,88.372,327.625,45.840,103.044,134.500,50.498,92.121,136.727,69.367,103.148,224.000,72.809,102.506,195.500,25.437,101.823,178.889,59.010,82.574,35.667,37.652,91.449,79.273,86.964,118.475,231.500,48.392,99.856,151.250,45.990,83.386,210.500,49.066,96.071,149.111,50.716,88.485,142.750,85.979,73.382,90.600,80.714,75.326,330.250,55.156,92.572
19,505.556,34.265,113.059,75.750,72.189,106.363,561.000,47.017,94.572,188.167,31.335,121.854,147.619,28.408,114.542,54.222,66.247,81.064,75.667,54.888,80.354,145.818,41.601,83.348,184.375,23.566,104.369,204.625,82.909,54.635,186.000,75.156,54.612,131.500,43.795,88.384,359.750,45.849,102.974,208.333,50.462,91.971,165.455,69.287,103.051,120.250,73.013,102.439,221.333,25.458,101.728,140.889,58.879,82.481,80.000,37.534,91.280,62.000,87.181,118.231,343.750,48.364,99.688,84.750,46.043,83.482,309.250,49.287,96.018,60.667,50.638,88.706,31.000,86.040,73.378,30.200,80.548,75.304,174.750,55.175,92.470
20,494.889,34.233,112.997,199.250,72.220,106.365,653.375,46.922,94.548,239.000,31.339,121.875,148.190,28.494,114.653,146.889,66.271,81.170,96.333,54.858,80.389,191.636,41.696,83.726,211.250,23.588,104.330,167.875,83.007,54.673,164.375,75.091,54.671,125.375,44.020,88.368,317.875,45.902,103.079,186.167,50.485,92.097,113.273,69.197,103.010,182.750,72.881,102.252,179.833,25.503,101.735,223.556,59.094,82.645,70.000,37.442,91.247,42.000,87.117,118.346,206.750,48.424,99.820,58.000,46.031,83.278,230.000,49.276,96.063,126.667,50.707,88.378,146.000,85.979,73.433,98.400,80.350,75.272,173.750,55.144,92.496
21,580.444,34.199,112.957,126.250,72.244,106.641,451.125,47.029,94.539,316.000,31.427,121.874,145.714,28.347,114.478,46.667,66.195,80.937,67.667,54.772,80.367,153.273,41.660,83.770,211.625,23.455,104.297,150.250,83.118,54.524,141.750,75.202,54.584,149.750,43.945,88.456,306.625,45.879,102.927,192.333,50.614,92.071,181.273,69.296,103.161,130.125,72.891,102.491,93.167,25.333,101.686,121.778,59.108,82.787,100.833,37.419,91.032,67.273,86.922,117.952,241.750,48.354,99.732,212.250,45.896,83.335,124.500,49.258,96.069,75.333,50.668,88.403,51.000,86.077,73.710,97.400,80.355,75.392,221.250,55.107,92.595
22,689.111,34.261,113.060,108.250,72.222,106.519,479.500,46.871,94.572,243.000,31.332,121.903,151.524,28.422,114.447,106.444,66.111,81.114,84.333,54.845,80.332,242.000,41.511,83.603,104.250,23.617,104.176,211.625,82.918,54.625,101.000,75.086,54.591,157.625,43.735,88.356,262.250,45.904,103.059,156.667,50.568,92.019,160.182,69.282,103.102,84.625,72.938,102.376,154.500,25.469,101.666,175.778,59.030,82.687,118.667,37.534,91.101,35.455,86.904,118.124,428.000,48.344,99.855,117.000,46.005,83.483,142.750,49.231,96.034,69.778,50.595,88.341,71.250,86.070,73.626,76.200,80.321,75.284,264.250,55.172,92.584
23,583.556,34.275,112.934,85.000,72.072,106.433,403.375,47.056,94.537,263.167,31.233,121.834,214.857,28.442,114.441,94.222,66.163,81.046,97.833,54.912,80.514,141.091,41.718,83.340,190.750,23.640,104.212,157.750,82.864,54.643,138.250,75.179,54.487,91.375,43.869,88.237,330.000,45.810,103.035,146.667,50.552,92.194,131.636,69.336,102.939,128.375,72.859,102.644,123.333,25.397,101.755,83.556,59.043,82.743,77.500,37.546,91.115,49.091,86.831,118.457,259.000,48.314,99.892,154.250,46.004,83.415,232.750,49.162,96.068,133.333,50.586,88.492,68.000,86.218,73.611,46.800,80.780,75.346,73.000,55.358,92.646
24,480.222,34.206,112.996,77.000,72.235,106.564,446.625,46.997,94.580,307.167,31.234,121.763,173.429,28.334,114.337,68.667,66.336,81.134,34.333,54.781,80.737,73.636,41.671,83.629,138.500,23.588,104.447,206.625,82.968,54.644,105.375,75.172,54.490,231.250,43.903,88.373,298.000,45.800,103.049,185.000,50.403,91.981,214.727,69.310,102.942,119.125,72.854,102.472,139.833,25.500,101.768,240.000,59.031,82.627,80.167,37.291,90.999,72.000,86.964,118.436,239.000,48.398,99.658,120.250,46.030,83.354,287.000,49.331,96.161,68.000,50.493,88.496,115.000,86.111,73.403,62.600,80.479,75.401,252.750,55.144,92.523
25,460.444,34.227,113.008,248.750,72.220,106.526,348.000,46.941,94.590,344.000,31.299,121.824,215.333,28.384,114.451,164.222,66.273,80.957,72.833,54.816,80.297,77.818,41.570,83.483,87.000,23.642,104.384,204.750,82.912,54.561,169.000,75.308,54.717,124.000,43.852,88.231,290.000,45.867,102.976,159.000,50.757,92.051,198.909,69.269,103.040,80.375,72.878,102.604,172.500,25.409,101.493,217.556,58.982,82.526,67.000,37.571,91.020,58.909,86.979,118.166,306.500,48.278,99.802,172.000,45.994,83.468,208.750,49.161,96.125,112.000,50.775,88.525,79.750,85.919,73.412,162.200,80.478,75.370,131.000,55.337,92.458
26,529.111,34.299,112.904,55.750,72.203,106.403,293.000,46.970,94.567,145.833,31.295,121.960,150.190,28.498,114.449,82.000,66.371,80.968,123.500,54.884,80.210,144.182,41.752,83.474,137.625,23.541,104.305,219.500,83.013,54.631,80.375,75.283,54.621,125.875,43.943,88.335,341.250,45.821,103.099,163.500,50.483,91.897,104.727,69.222,103.005,112.875,72.822,102.452,60.333,25.555,101.728,201.778,58.894,82.771,37.667,37.587,91.174,77.818,87.016,118.301,105.750,48.327,99.715,113.000,46.049,83.472,127.250,49.340,96.152,129.111,50.703,88.414,98.500,85.862,73.485,187.800,80.660,75.385,267.750,55.228,92.513
27,618.444,34.192,112.902,117.250,72.178,106.648,354.625,46.990,94.526,194.167,31.358,121.829,179.714,28.460,114.537,82.222,66.232,81.115,70.667,54.899,80.451,101.091,41.690,83.420,172.375,23.410,104.155,104.000,83.003,54.492,175.125,75.183,54.602,168.375,43.739,88.285,287.250,45.814,103.018,194.000,50.594,92.079,136.727,69.297,103.166,129.750,72.886,102.524,94.833,25.506,101.603,129.333,59.090,82.671,81.833,37.612,91.135,37.818,86.809,118.301,157.750,48.370,99.716,150.000,46.076,83.420,318.500,49.420,96.083,43.111,50.560,88.655,82.500,85.926,73.607,128.600,80.266,75.339,244.750,55.187,92.518
28,410.222,34.308,112.998,137.000,72.187,106.538,355.125,46.973,94.555,344.000,31.244,121.744,200.476,28.448,114.543,361.111,66.166,80.926,110.000,54.914,80.538,155.091,41.787,83.543,219.625,23.643,104.249,146.500,82.851,54.548,147.250,75.211,54.709,112.500,43.926,88.315,368.125,45.840,103.067,164.000,50.459,92.102,191.818,69.201,102.936,191.875,72.896,102.577,143.833,25.522,101.651,236.889,59.073,82.698,61.333,37.501,91.319,61.818,86.967,118.117,152.500,48.390,99.614,128.250,46.216,83.394,214.750,49.104,96.090,176.222,50.715,88.443,72.000,85.934,73.315,75.600,80.513,75.335,148.750,55.178,92.514
29,468.444,34.265,112.965,140.250,72.358,106.434,264.750,47.078,94.614,365.500,31.289,121.855,206.095,28.468,114.440,328.000,66.134,81.036,360.167,54.905,80.343,112.727,41.647,83.577,98.875,23.519,104.310,130.000,82.926,54.521,134.500,74.993,54.470,79.500,43.663,88.350,275.875,45.796,103.078,168.000,50.576,92.000,125.273,69.309,103.017,204.875,72.880,102.471,135.167,25.415,101.621,189.111,59.102,82.610,144.167,37.592,91.159,42.727,87.107,118.375,260.500,48.346,99.882,89.000,46.107,83.417,192.500,49.338,96.177,102.667,50.788,88.348,27.750,85.983,73.463,33.800,80.528,75.419,81.750,55.124,92.581
30,422.222,34.238,112.945,148.750,72.205,106.535,286.500,47.064,94.524,252.000,31.301,121.814,443.238,28.444,114.521,286.000,66.192,80.990,176.333,54.854,80.270,130.000,41.673,83.505,232.250,23.565,104.291,159.500,83.026,54.627,112.000,75.190,54.640,222.625,43.988,88.372,323.500,45.891,103.036,288.333,50.600,92.142,203.455,69.331,103.114,157.750,72.793,102.460,161.167,25.627,101.731,153.778,59.012,82.669,87.000,37.508,91.271,61.455,86.901,118.279,139.250,48.356,99.868,54.250,46.168,83.216,247.500,49.205,96.125,111.111,50.600,88.527,54.500,86.026,73.326,158.200,80.650,75.369,218.750,55.187,92.507
31,450.889,34.273,112.998,54.500,72.172,106.531,298.125,46.912,94.575,306.333,31.365,121.784,517.714,28.413,114.547,197.333,66.015,81.018,180.333,54.888,80.481,118.000,41.699,83.524,179.250,23.656,104.437,134.875,82.853,54.664,133.625,75.134,54.387,103.125,43.745,88.423,268.000,45.858,102.937,142.333,50.490,92.063,155.273,69.252,103.023,144.750,73.047,102.388,227.667,25.501,101.661,282.000,59.010,82.567,61.333,37.463,91.161,15.455,87.207,118.170,218.250,48.415,99.925,113.000,45.958,83.459,183.250,49.296,96.068,64.000,50.594,88.722,193.500,85.939,73.316,27.400,80.427,75.358,159.750,55.182,92.440
32,522.444,34.249,112.898,105.500,72.261,106.466,312.500,46.951,94.578,261.333,31.249,121.881,475.238,28.348,114.517,114.889,66.185,81.046,233.333,54.866,80.401,595.455,41.756,83.460,260.125,23.630,104.273,236.875,82.970,54.603,119.375,75.168,54.640,134.875,43.802,88.586,184.375,45.860,103.038,214.333,50.524,92.060,162.909,69.242,102.892,162.000,72.961,102.585,131.833,25.503,101.672,106.000,59.156,82.638,74.000,37.666,91.220,50.182,87.109,118.287,160.500,48.388,99.754,84.500,46.160,83.482,168.000,49.356,96.112,122.889,50.633,88.435,47.000,85.972,73.501,96.000,80.436,75.269,217.250,55.258,92.546
33,439.333,34.227,112.988,138.000,72.229,106.457,392.375,46.958,94.475,229.833,31.324,121.869,347.714,28.329,114.547,110.889,66.122,80.933,263.333,54.858,80.509,176.909,41.709,83.714,255.875,23.608,104.365,163.875,83.063,54.724,140.500,75.164,54.419,132.000,43.822,88.343,251.875,45.957,102.991,150.500,50.531,92.134,194.000,69.299,102.973,151.125,72.787,102.500,170.500,25.514,101.743,131.111,59.034,82.515,45.333,37.224,91.020,86.545,86.963,118.131,280.000,48.350,99.942,145.500,46.008,83.473,93.000,49.182,96.061,115.778,50.725,88.441,123.500,85.942,73.496,79.800,80.474,75.347,252.500,55.217,92.619
34,668.889,34.311,113.067,134.250,72.306,106.498,255.000,46.992,94.513,335.833,31.367,121.870,248.667,28.490,114.518,97.778,66.163,81.010,95.167,54.962,80.272,116.182,41.758,83.689,241.875,23.635,104.243,188.875,82.907,54.503,158.500,75.198,54.597,111.250,43.827,88.391,217.250,45.907,103.096,230.000,50.588,92.017,267.455,69.245,103.103,134.250,72.878,102.500,123.000,25.453,101.795,252.444,58.958,82.670,85.833,37.312,91.168,62.545,86.885,118.393,179.750,48.392,99.912,79.000,45.926,83.197,332.750,49.253,96.083,105.778,50.748,88.530,32.500,86.068,73.470,74.200,80.360,75.363,195.250,55.152,92.629
35,444.222,34.253,113.009,109.500,72.304,106.392,320.375,46.899,94.498,287.500,31.404,121.823,120.381,28.441,114.491,108.667,66.070,81.200,175.667,54.884,80.554,124.364,41.816,83.562,365.125,23.529,104.346,183.875,83.027,54.611,160.000,75.119,54.622,127.625,43.796,88.372,325.250,45.902,103.031,82.333,50.496,92.146,187.091,69.313,103.163,204.000,72.788,102.281,164.667,25.535,101.708,113.333,59.015,82.524,51.000,37.356,91.160,72.727,87.005,118.239,144.750,48.398,99.877,52.750,45.985,83.232,167.250,49.293,96.072,154.444,50.736,88.582,184.250,86.166,73.436,138.400,80.783,75.364,169.000,55.105,92.492
36,574.889,34.252,112.971,223.250,72.203,106.522,322.875,46.970,94.505,254.333,31.422,121.789,190.190,28.480,114.421,49.778,66.243,81.083,84.167,54.907,80.229,139.455,41.731,83.681,546.125,23.607,104.325,155.375,82.832,54.625,104.375,75.069,54.564,121.375,43.847,88.380,364.250,45.840,103.091,225.667,50.530,92.008,169.636,69.220,103.298,111.750,72.810,102.536,170.667,25.570,101.663,182.222,59.066,82.468,22.833,37.660,90.888,51.273,87.007,118.201,329.500,48.353,99.805,113.750,46.079,83.326,252.500,49.188,96.068,105.333,50.680,88.456,47.750,85.955,73.357,151.000,80.458,75.387,199.250,55.103,92.584
37,508.444,34.297,112.978,119.750,72.035,106.667,316.250,46.960,94.584,187.500,31.233,121.819,196.952,28.365,114.562,60.667,66.423,80.857,146.833,54.843,80.637,125.636,41.710,83.388,946.125,23.601,104.282,146.000,82.981,54.522,147.625,75.211,54.416,135.625,43.749,88.260,282.000,45.873,102.980,118.833,50.525,92.213,118.727,69.258,103.096,177.125,72.814,102.546,134.000,25.398,101.631,197.333,59.026,82.748,60.667,37.390,91.246,77.636,86.998,118.246,212.500,48.400,99.835,28.250,45.725,83.238,144.250,49.007,95.992,55.778,50.603,88.673,50.000,86.072,73.744,108.800,80.583,75.374,204.000,55.083,92.579
38,445.333,34.211,113.027,104.000,72.287,106.376,371.000,46.937,94.573,243.833,31.209,121.803,312.667,28.325,114.569,57.778,66.286,80.853,76.000,54.943,80.362,119.818,41.565,83.588,747.875,23.628,104.366,137.125,83.016,54.645,124.125,75.170,54.599,134.125,43.783,88.390,385.000,45.872,102.983,161.167,50.514,92.010,167.091,69.336,103.182,172.625,72.938,102.561,117.000,25.352,101.721,41.333,59.068,82.510,52.167,37.503,90.972,38.909,87.013,118.245,208.500,48.380,99.835,121.750,45.885,83.281,174.000,49.131,96.159,78.667,50.477,88.572,38.750,86.091,73.629,104.000,80.609,75.310,184.500,55.275,92.591
39,446.889,34.272,112.993,64.000,72.354,106.479,470.375,46.924,94.569,225.000,31.378,121.779,267.810,28.381,114.451,78.889,66.104,81.139,96.667,54.840,80.207,151.636,41.711,83.549,847.625,23.580,104.281,166.000,82.959,54.620,152.000,75.093,54.461,186.000,43.723,88.352,362.625,45.856,103.062,102.333,50.476,92.119,111.273,69.298,103.005,201.250,72.866,102.515,147.833,25.507,101.590,174.222,59.002,82.735,56.167,37.691,91.127,26.727,87.164,118.189,190.750,48.290,99.776,140.750,45.891,83.361,119.000,49.090,96.052,174.000,50.730,88.515,100.750,86.163,73.560,97.600,80.529,75.256,117.750,55.134,92.501
40,624.667,34.214,112.973,129.250,72.248,106.389,395.000,46.925,94.470,469.333,31.305,121.751,183.429,28.321,114.466,72.222,66.051,80.920,99.500,54.925,80.701,117.455,41.627,83.464,728.625,23.542,104.278,246.500,82.983,54.587,184.750,75.121,54.548,146.875,43.991,88.340,317.750,45.837,102.949,158.667,50.595,92.010,164.909,69.329,103.044,111.375,73.031,102.320,232.333,25.488,101.777,131.778,59.067,82.623,32.833,37.438,90.955,54.909,87.060,118.287,225.750,48.328,99.838,157.500,46.087,83.308,219.250,49.414,96.063,108.444,50.627,88.533,120.750,86.078,73.533,127.400,80.486,75.323,140.500,55.296,92.563
41,469.111,34.277,112.975,161.500,72.369,106.466,324.000,46.961,94.564,679.167,31.258,121.763,216.667,28.497,114.479,81.556,66.306,81.136,52.000,54.915,80.178,133.273,41.727,83.371,594.500,23.559,104.271,187.875,82.936,54.480,144.750,75.171,54.687,170.375,43.808,88.261,373.500,45.810,102.961,147.333,50.551,92.010,218.909,69.344,103.055,256.750,72.883,102.379,115.167,25.607,101.603,135.556,59.089,82.536,37.167,37.411,91.369,99.455,86.991,118.522,222.250,48.412,99.929,123.000,46.072,83.401,180.000,49.380,96.013,80.000,50.639,88.515,94.500,85.920,73.600,106.000,80.413,75.373,219.000,55.199,92.536
