,mean_intensity,x,y,normalized_intensity
0,8.875,190.561,158.788,0.012525549857410376
1,15.25,190.58,157.854,0.022278863689215816
2,17.438,190.705,157.739,0.02562635398944959
3,16.062,190.735,157.811,0.023521168133361078
4,5.875,190.277,158.733,0.007935755113031346
5,12.938,190.865,158.327,0.018741661872881045
6,23.0,190.594,158.262,0.03413583344552832
7,24.688,190.493,158.202,0.03671835795503225
8,11.625,190.353,158.155,0.016732861706424487
9,10.125,190.352,158.031,0.014437964334234972
10,3.5,190.999,158.089,0.004302167607064612
11,21.812,191.207,158.236,0.03231827472675422
12,27.75,190.822,157.773,0.04140300845746178
13,3.25,190.805,157.325,0.003919684711699693
14,43.5,190.584,158.346,0.0654994308654517
15,31.125,190.774,158.663,0.046566527544888194
16,9.062,190.903,157.825,0.012811647063143333
17,19.0,190.597,158.096,0.028016107119689607
18,16.562,190.848,158.459,0.024286133924090916
19,4.562,190.588,158.094,0.00592695494657479
20,10.625,190.506,158.085,0.01520293012496481
21,8.438,191.395,157.897,0.011856969756312499
22,18.75,190.717,158.213,0.02763362422432469
23,10.688,190.618,158.226,0.015299315814596771
24,0.688,190.495,158.565,0.0
25,9.938,190.885,158.044,0.014151867128502013
26,11.5,190.601,158.134,0.016541620258742028
27,5.125,190.68,157.816,0.006788306426936588
28,6.812,190.629,158.721,0.009369301004859063
29,15.938,190.831,158.426,0.023331456617260077
30,14.75,190.628,157.839,0.021513897898485977
31,18.875,190.313,157.891,0.02782486567200715
32,6.938,190.805,158.554,0.009562072384122981
33,13.375,190.892,158.055,0.019410241973978924
34,22.5,190.375,158.032,0.03337086765479848
35,14.062,191.001,158.066,0.02046130497044172
36,18.75,190.574,158.453,0.02763362422432469
37,7.938,190.698,158.519,0.011092003965582659
38,11.188,191.046,158.047,0.016064281605326608
39,7.312,190.416,157.945,0.010134266795588901
40,10.75,190.574,157.731,0.01539417157264727
41,13.25,191.115,157.971,0.01921900052629646
42,28.625,190.681,157.973,0.042741698591239
43,16.25,190.693,158.21,0.023808795270675493
44,22.5,190.551,158.228,0.03337086765479848
45,16.812,190.497,158.315,0.024668616819455837
46,5.438,190.467,158.223,0.007267175011933466
47,19.5,190.62,157.816,0.028781072910419446
48,25.0,190.674,158.016,0.03719569660844767
49,15.25,190.905,158.532,0.022278863689215816
50,12.438,190.528,157.741,0.017976696082151206
51,17.5,190.715,158.297,0.02572120974750009
52,46.688,190.385,158.293,0.07037685274714514
53,12.25,190.187,157.749,0.017689068944836784
54,1.75,190.063,158.499,0.001624787339510177
55,12.625,190.446,158.272,0.018262793287884164
56,18.25,190.959,157.878,0.02686865843359485
57,14.125,190.506,158.197,0.02055769066007368
58,4.75,190.887,158.235,0.006214582083889209
59,26.5,190.728,158.314,0.03949059398063719
60,24.188,190.931,158.381,0.03595339216430241
61,6.0,190.427,158.3,0.008126996560713804
62,11.062,190.607,158.26,0.015871510226062688
63,8.75,190.621,158.33,0.012334308409727915
64,17.438,190.648,158.005,0.02562635398944959
65,12.75,190.685,157.947,0.018454034735566623
66,11.188,190.393,158.035,0.016064281605326608
67,8.688,190.734,158.295,0.012239452651677417
68,6.938,190.132,158.02,0.009562072384122981
