,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,23.5,2228.136,141.76606166666667,0.05364425767639949,83.932,0.027411327765671976,199.28640000000016,0.07973488594035485
1,mean_intensity,76.667,840.0,167.16416333333333,0.1185552875787282,153.5,0.10065462910682493,212.328,0.17772191166895707
2,mean_intensity,0.065,442.129,23.239845,0.05242418518585543,16.226,0.036558054942270796,33.2965,0.07517350428897174
3,mean_intensity,17.438,1358.75,78.65634833333334,0.0456406476146738,60.3435,0.03198771054012788,92.812,0.056194233705506254
4,mean_intensity,24.364,1382.818,132.61036833333335,0.0796834992817816,79.0455,0.04025274319189314,179.2912000000001,0.11404670309042492
5,mean_intensity,0.077,1379.462,63.565845833333334,0.04602692202201223,40.153999999999996,0.02905425243858676,87.9384,0.06369606745034925
6,mean_intensity,40.333,1440.667,140.79667166666667,0.07174264972975496,99.38900000000001,0.042172795918687986,181.49410000000003,0.10080530787654948
7,mean_intensity,8.417,1284.667,93.21186166666666,0.06644063597779953,58.208,0.039013516160626836,108.722,0.07859353574926542
8,mean_intensity,3.592,1123.796,62.27687333333334,0.05238766629411549,37.7755,0.03051542397634717,68.32270000000001,0.05778474277899384
9,mean_intensity,0.176,822.294,51.64864,0.06260979567410031,28.588,0.03455951578727142,74.5349,0.09044796489068478
10,mean_intensity,6.188,2141.875,104.16827333333335,0.04587763718809608,83.9685,0.03641942850239759,187.86920000000003,0.0850692072387012
11,mean_intensity,3.191,635.745,46.75793,0.06887464153258062,26.383,0.03666406346335649,50.403900000000014,0.07463852888449052
12,mean_intensity,6.286,1930.095,102.24728833333333,0.04988088127944787,60.7145,0.028292049782488803,146.19090000000008,0.07272286386018575
13,mean_intensity,70.941,2800.137,299.99676166666666,0.0839279266372465,237.2745,0.060945970901320375,321.5997000000001,0.09184342201879236
14,mean_intensity,60.611,2648.222,267.066935,0.07978631061624022,207.16649999999998,0.0566373771018905,301.3940000000001,0.09305224007781698
15,mean_intensity,4.486,805.405,62.91821166666666,0.07295645585467027,42.838,0.04788499211530755,116.595,0.13997545319813864
16,mean_intensity,1.882,936.471,31.193981666666666,0.03136349953473309,27.4315,0.027337685335479013,47.336999999999996,0.04863635245011443
17,mean_intensity,65.7,2191.367,172.97772666666665,0.05046779512814878,126.25,0.028485176652787096,222.2236,0.0736350519625134
18,mean_intensity,1.5,621.1,31.447281666666665,0.04833324994620185,16.867,0.024801484828921885,36.80030000000001,0.05697272433828277
19,mean_intensity,0.75,684.75,35.568326666666664,0.050903986354775825,25.9375,0.036823830409356724,51.80000000000001,0.07463450292397662
20,mean_intensity,3.591,963.909,49.628845,0.0479402083476515,26.636,0.02399725924120968,46.5632,0.04474788559622958
21,mean_intensity,0.065,413.097,10.112228333333332,0.02432554459057248,4.0969999999999995,0.009761955490131513,19.167500000000004,0.046249443142419966
22,mean_intensity,14.162,1699.351,84.33999666666668,0.04164399166305184,62.51349999999999,0.028692033949901163,106.054,0.05452919524160198
23,mean_intensity,74.941,2912.588,267.62773500000003,0.06790370155273014,175.559,0.03545825114963207,338.8294000000002,0.09299549944020526
24,mean_intensity,71.333,2238.274,205.21248166666666,0.0617827073587452,148.7645,0.035733091025551694,199.5768,0.05918195280812907
25,mean_intensity,88.124,1912.165,154.031165,0.03613250195582226,136.5565,0.02655230885709258,167.6599,0.043604228194432035
26,mean_intensity,53.833,2438.133,231.17733833333332,0.0743800437584756,217.28300000000002,0.0685526150232773,288.95360000000005,0.09861200352304662
27,mean_intensity,25.385,1729.0,167.603595,0.08348047827707553,95.923,0.04140489488528805,233.26940000000025,0.122025457629805
28,mean_intensity,8.773,1608.591,90.15151833333334,0.05086736012054705,62.5225,0.03359725918823266,94.2316,0.053417701263518726
29,mean_intensity,6.308,889.462,62.38,0.06349062564399867,57.5,0.05796497553088136,91.2464,0.09617620482950878
30,mean_intensity,2.611,858.333,56.65907833333333,0.06316079092664831,35.5835,0.0385317895297772,61.6388,0.06898011270015263
31,mean_intensity,0.054,848.324,32.940275,0.038768640880851614,13.649000000000001,0.016026736770132152,42.994700000000016,0.05062150022987966
32,mean_intensity,5.308,2280.154,142.63083833333332,0.06036577347799953,89.6155,0.037060750485966965,191.12720000000007,0.08168429862944572
33,mean_intensity,73.276,2495.414,184.7374783333333,0.04601780672006851,143.707,0.029078029410380412,184.931,0.0460977037641951
34,mean_intensity,40.31,3112.25,271.3491883333333,0.07520953805521374,193.93099999999998,0.05000781265259086,306.028,0.08649843421420991
35,mean_intensity,0.045,1744.409,48.74430333333333,0.02791808552190559,40.977000000000004,0.023465285915095703,90.8407,0.05205089075445262
36,mean_intensity,2.433,1021.333,65.30400666666667,0.061704786207347796,49.23350000000001,0.04593237805476495,74.63360000000002,0.07086132103248602
37,mean_intensity,2.808,1198.654,52.08275666666666,0.041204934972117364,38.7885,0.030087904295369134,68.84250000000002,0.0552199028971958
38,mean_intensity,25.882,1793.529,131.29255333333333,0.05963326010981453,112.588,0.04905164888691011,167.31750000000002,0.08001343028330885
39,mean_intensity,10.333,1302.5,74.13485166666668,0.04937585595876282,61.5,0.039597822882026866,102.417,0.07126323455095201
40,mean_intensity,88.375,2689.167,198.21572666666668,0.042233568338670174,166.625,0.030086988886462277,221.41670000000002,0.05115430222793673
41,mean_intensity,0.385,774.308,30.63858833333333,0.03909121234713703,17.8845,0.022611422583383615,35.7767,0.04573025998710466
42,mean_intensity,0.944,541.611,27.908336666666667,0.049872355195835265,24.0,0.042643623524276496,45.944,0.08323052821792341
43,mean_intensity,0.688,654.312,23.673659999999998,0.03516648715469444,19.281,0.028446017894079776,35.75,0.05364246110913919
44,mean_intensity,0.862,707.655,48.500915000000006,0.0674015093528091,24.2065,0.03302876514057157,73.448,0.10269767810377295
45,mean_intensity,74.432,2865.892,256.6328816666667,0.06527081945170868,209.40550000000002,0.04835229593116147,325.12980000000005,0.08980884555035717
46,mean_intensity,32.333,3644.683,210.81805333333332,0.04940967883326182,212.2165,0.04979680817196562,278.2497,0.06807665370188382
47,mean_intensity,2.5,1481.875,96.10125666666667,0.06327081143500915,65.5,0.04258555133079848,140.53800000000007,0.09330832277144069
48,mean_intensity,0.806,720.528,33.55935,0.0455083351627434,19.360999999999997,0.025780787581871883,38.949600000000004,0.05299768521734782
49,mean_intensity,0.059,1136.765,45.338921666666664,0.03983432977979061,33.235,0.029186086815764144,66.66470000000001,0.058595362389219384
50,mean_intensity,108.438,2195.25,234.42905,0.06037489241963339,226.938,0.05678518237387939,285.0562,0.08463541516916713
51,mean_intensity,0.062,2109.688,92.28795666666667,0.04371673304494098,35.219,0.016665039206001445,217.3125,0.10298057570393992
