,mean_intensity,x,y,normalized_intensity
0,375.375,65.956,119.618,0.12985025923276797
1,393.5,65.962,119.518,0.13900574231899165
2,229.0,66.005,119.742,0.05591184065367876
3,311.875,66.105,119.6,0.09777449779965326
4,301.688,66.139,119.66,0.09262873745761957
5,336.312,66.068,119.768,0.11011836208533869
6,245.312,66.012,119.735,0.06415152286622942
7,270.0,66.032,119.652,0.07662217480734337
8,268.875,66.111,119.606,0.07605390344337086
9,200.75,66.009,119.622,0.04164191529170253
10,216.312,66.119,119.604,0.04950274992827153
11,205.625,66.034,119.587,0.044104424535583386
12,222.812,65.94,119.726,0.05278609558677934
13,173.438,66.025,119.553,0.027845801964754037
14,238.375,65.992,119.669,0.06064743535344963
15,147.062,66.009,119.644,0.014522490412630684
16,271.812,65.921,119.619,0.07753747055091509
17,232.625,66.017,119.521,0.0577429372709235
18,151.312,66.073,119.575,0.01666929334319348
19,194.75,66.077,119.668,0.03861113468384917
20,309.312,65.978,119.609,0.09647984934999858
21,387.438,65.957,119.687,0.13594364364485714
22,287.312,65.962,119.789,0.08536698712120293
23,259.875,65.964,119.663,0.07150773253159083
24,289.625,65.939,119.681,0.0865353530455304
25,241.562,66.007,119.612,0.06225728498632108
26,309.812,66.077,119.572,0.09673241440065303
27,216.062,66.067,119.692,0.04937646740294431
28,272.5,66.087,119.749,0.0778850000606156
29,215.562,65.977,119.729,0.04912390235228986
30,214.875,66.025,119.634,0.048776877972690647
31,264.562,66.074,119.609,0.07387527731642561
32,166.0,66.048,119.558,0.024088644271218495
33,224.0,65.991,119.68,0.0533861901471343
34,188.125,65.939,119.638,0.03526464776267776
35,261.5,66.004,119.673,0.07232856894621778
36,235.562,65.946,119.457,0.05922650437846772
37,210.0,65.982,119.519,0.04631436872880979
38,277.188,65.93,119.512,0.08025304997555169
39,209.062,66.169,119.686,0.04584055669378206
40,274.0,65.932,119.599,0.07864269521257894
41,275.438,66.021,119.567,0.07936907229826112
42,250.0,66.113,119.668,0.0665195727811655
43,329.875,65.995,119.576,0.10686683962321335
44,259.125,66.038,119.672,0.07112888495560915
45,337.125,66.069,119.861,0.11052903285770282
46,207.25,66.006,119.629,0.044925260950210336
47,300.562,65.958,119.658,0.09205996096354577
48,318.812,65.956,119.506,0.10127858531243307
49,408.562,65.946,119.648,0.14661401190490622
50,397.188,65.951,119.642,0.14086866213261887
51,369.438,66.042,119.6,0.12685130182129709
52,268.562,66.011,119.678,0.07589579772166119
53,202.688,66.094,119.697,0.04262085742803916
54,200.562,66.054,119.568,0.041546950832656464
55,250.312,65.95,119.656,0.06667717337277389
56,218.625,65.978,119.635,0.050671115852598994
57,229.688,65.996,119.785,0.05625937016337927
58,179.312,66.078,119.49,0.030812936179842487
59,295.688,65.965,119.5,0.08959795684976621
60,267.188,65.867,119.769,0.07520174896246276
61,214.625,65.97,119.555,0.04865059544736342
62,185.875,66.16,119.617,0.03412810503473274
63,227.312,66.04,119.619,0.05505918104266935
64,248.125,65.986,119.659,0.06557245384121134
65,247.375,66.062,119.534,0.06519360626522966
66,253.438,66.131,119.611,0.06825621006946547
67,174.688,66.041,119.635,0.028477214591390153
68,237.188,66.095,119.525,0.060047845923195974
69,245.0,66.088,119.515,0.06399392227462104
70,280.125,66.055,119.656,0.08173661708309592
71,266.438,65.988,119.619,0.07482290138648108
