,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,127.0,3175.944,374.984345,0.08133450302793362,251.3055,0.0407700174224256,390.1004,0.08629230317119632
1,mean_intensity,17.784,1528.27,151.94782833333332,0.08882162981539275,102.649,0.05618390372370218,295.31320000000005,0.18373503627309362
2,mean_intensity,23.892,1828.541,309.90982166666663,0.15848944679362395,109.865,0.04763973492906377,985.7890000000007,0.5330105743554567
3,mean_intensity,10.065,607.548,71.00461666666668,0.10199389215536958,59.161,0.08217137558725522,102.8906,0.155361073034714
4,mean_intensity,95.037,3322.963,389.27424833333333,0.09115365356372275,215.926,0.03745098245746649,1035.5256000000002,0.2913600249819853
5,mean_intensity,209.892,1887.703,449.35338666666667,0.1427225037067147,415.838,0.12274684097314896,615.0378000000001,0.2414728476568577
6,mean_intensity,41.027,2914.892,213.70943333333335,0.06008717644472978,130.784,0.031232155998976985,234.1458,0.06719828523608452
7,mean_intensity,11.667,1962.056,126.05371166666669,0.058648152582211385,81.9725,0.03604691166736481,152.2775000000001,0.07209356697561363
8,mean_intensity,100.955,3240.341,671.33633,0.18168563215864503,239.227,0.04404428127028661,2018.4456000000002,0.6107852299780914
9,mean_intensity,43.938,2180.125,198.90893166666666,0.07254558316601808,161.4375,0.05500431376092074,236.2375,0.0900199748430264
10,mean_intensity,39.885,1172.962,228.42704833333332,0.16639826625492649,126.4615,0.07640831117390964,570.2579,0.4680819573603559
11,mean_intensity,78.667,1643.944,174.63815333333332,0.0613125685315336,169.41649999999998,0.05797663927854302,217.9496,0.08898271679709087
12,mean_intensity,126.143,2390.5,327.70011166666666,0.08901295673194053,308.75,0.08064408571616578,401.793,0.12173433782747155
13,mean_intensity,5.389,821.389,81.48092666666666,0.09324991013071895,50.75,0.055589460784313725,122.9001,0.14400870098039215
14,mean_intensity,37.077,1257.154,133.09220833333336,0.07869602355698317,123.9615,0.07121230873133418,182.30770000000007,0.11903404457259671
15,mean_intensity,43.864,1336.909,152.066,0.08367999566913757,144.341,0.0777057256321319,201.1542,0.12164325294169963
16,mean_intensity,36.258,1734.774,143.47679,0.06312498086564977,118.45150000000001,0.04839136045818821,179.0321,0.08405814251970545
17,mean_intensity,14.571,1171.333,213.33048166666669,0.1718240067245178,114.9525,0.08677800619314949,545.2570000000001,0.4587685280118122
18,mean_intensity,3.231,1436.0,106.22705166666667,0.07188601349321955,51.2695,0.03352843340412865,139.46180000000004,0.09508218003041666
19,mean_intensity,22.194,1159.742,149.01469166666666,0.11148601348397312,110.774,0.07786924156167475,237.92220000000003,0.18964316231051354
20,mean_intensity,1.097,1090.452,87.67116999999999,0.07947287156161215,37.419,0.03334266607304322,196.50320000000008,0.1793778887506828
21,mean_intensity,3.182,563.818,56.96978166666668,0.0959406489534505,47.3635,0.07880603457501838,83.67740000000002,0.1435787213093701
22,mean_intensity,2.222,947.167,48.258428333333335,0.04871863265410509,30.111,0.02951388705162734,52.22810000000001,0.05291958791252402
23,mean_intensity,249.591,4031.386,584.0279599999999,0.08843339207968699,580.932,0.08761474379229969,698.086,0.11859315483784816
24,mean_intensity,30.833,1804.667,280.2313733333333,0.14059848516452686,251.33350000000002,0.124307291437643,432.333,0.22634587001940432
25,mean_intensity,16.387,1682.839,95.24301499999999,0.047319703777846576,88.1935,0.043089449921149846,138.97400000000002,0.073561674743707
26,mean_intensity,1.231,567.154,48.293575000000004,0.08316073918183216,29.7305,0.050359324501743165,68.65350000000001,0.11913723245035104
