,Unnamed: 0,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels,normalized_intensity.resc,normalized_intensity.bin,collid
0,1200,0,18.591,108.15,69.831,0.0173411764705882,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
1,1201,1,30.955,107.756,69.473,0.0381210084033613,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.001449074593258636,0,
2,1202,2,19.909,108.129,69.976,0.0195563025210084,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.024289040906122345,0,
3,1203,3,57.727,107.939,69.989,0.0831159663865546,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.008695547009167201,0,
4,1204,4,27.818,107.826,69.756,0.0328487394957983,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.05317378120512873,0,
5,1205,5,52.0,107.854,70.035,0.073490756302521,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.02883526506630777,0,
6,1206,6,42.5,107.873,69.763,0.0575243697478991,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.04627583431734079,0,
7,1207,7,63.364,107.838,70.001,0.0925899159663865,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.05857097936772851,0,
8,1208,8,383.182,107.877,69.925,0.6300991596638655,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.7326336435980151,1,
9,1209,9,375.682,107.771,69.91,0.6174941176470589,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.7221888722505515,1,
10,1210,10,281.955,107.887,69.868,0.4599697478991596,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.5056478726749389,1,
11,1211,11,157.136,107.735,69.944,0.2501899159663865,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.5056478726749389,1,
12,1212,12,327.455,107.926,69.966,0.5364403361344537,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.2516750114892485,0,
13,1213,13,166.455,107.921,69.859,0.2658521008403361,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.23918086605845118,0,
14,1214,14,55.545,107.726,69.834,0.0794487394957983,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
15,1215,15,22.864,108.155,69.499,0.0245226890756302,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
16,1216,16,53.864,107.724,69.817,0.0766235294117647,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
17,1217,17,17.0,108.172,69.964,0.0146672268907563,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
18,1218,18,46.045,107.989,69.672,0.0634823529411764,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
19,1219,19,46.0,108.048,70.062,0.0634067226890756,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
20,1220,20,19.364,108.205,69.758,0.0186403361344537,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
21,1221,21,13.909,108.031,69.886,0.009472268907563,0,107.89140833333332,111.16675166666666,348.0367649395005,358.6024481336349,0.0,0,
