,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,38.889,1297.111,199.69371333333333,0.1278031327804897,163.4445,0.0989932619203924,256.0,0.17255381005895618
1,mean_intensity,4.25,511.75,56.32145833333333,0.10260385878489327,45.8125,0.08189655172413793,83.18750000000001,0.1555418719211823
2,mean_intensity,21.846,248.692,67.63244666666667,0.2018393388760069,64.0,0.18582650785114127,94.7844,0.32153266974070516
3,mean_intensity,5.667,518.5,62.687235,0.11118675085261674,51.167,0.08872283959885577,98.667,0.1813455842350239
4,mean_intensity,0.25,337.75,65.67458333333333,0.19385061728395062,55.5,0.1637037037037037,116.525,0.34451851851851856
5,mean_intensity,37.5,1370.333,148.95805666666666,0.08362492275226278,126.0835,0.06646256507754535,204.8664,0.12557192086330396
6,mean_intensity,16.333,351.167,103.13973,0.2592530328461268,100.417,0.251121451226578,152.56670000000003,0.4068693740779014
7,mean_intensity,10.125,438.375,58.35541666666666,0.11262210546798987,54.5625,0.10376532399299475,86.55000000000001,0.17845884413309984
8,mean_intensity,2.8,445.0,74.68,0.16255088195386705,69.1,0.14993215739484395,115.46000000000002,0.2547715965626414
9,mean_intensity,1.25,467.5,84.41145833333333,0.17836237712243072,74.125,0.15630026809651473,136.75,0.2906166219839142
10,mean_intensity,8.722,203.556,38.53665833333333,0.15302595200700764,36.361000000000004,0.14185922374944826,55.3386,0.23926316761961464
11,mean_intensity,0.444,492.0,54.50331333333334,0.1099758996601269,44.667,0.0899653345702219,88.2442,0.17861688190155345
12,mean_intensity,10.0,767.333,85.55554,0.09976528158683168,78.75,0.0907790892513597,125.03330000000001,0.1518926284738682
13,mean_intensity,55.412,537.294,140.30881,0.17617759119452478,138.47050000000002,0.17236273610551964,185.4237,0.26979986801748146
14,mean_intensity,11.5,592.5,99.37416666666667,0.15124641422834195,89.875,0.13489672977624784,148.55,0.23588640275387265
15,mean_intensity,17.8,434.8,113.238,0.22886810551558753,109.30000000000001,0.2194244604316547,170.82000000000002,0.36695443645083936
16,mean_intensity,12.5,1026.833,120.03639166666666,0.10601685212515678,108.9165,0.09505408973187306,166.55,0.15187320140427257
17,mean_intensity,108.5,419.25,234.26375,0.40471037811745775,230.375,0.3921962992759453,294.82500000000005,0.5995977473853582
18,mean_intensity,78.545,1570.545,201.25,0.08224195710455764,188.0,0.0733612600536193,264.0727,0.12434832439678283
19,mean_intensity,1.0,343.25,45.54770833333333,0.13016130995860725,40.125,0.11431701972242513,80.35000000000002,0.23184806428049679
20,mean_intensity,9.692,148.308,49.985125000000004,0.2906816312691176,48.077,0.2769160847232643,74.1001,0.46465126680902635
21,mean_intensity,53.333,1052.333,219.4410916666666,0.1662743660326993,214.83350000000002,0.16166216216216217,309.0667,0.2559896896896897
22,mean_intensity,17.455,367.091,88.799395,0.20405334404923978,85.091,0.19344689906073742,132.0182,0.32766419933874086
