,mean_intensity,x,y,normalized_intensity
0,40.75,53.528,55.531,0.12
1,144.5,53.679,55.582,0.4274074074074074
2,113.75,53.705,55.574,0.3362962962962963
3,135.0,53.64,55.432,0.39925925925925926
4,160.0,53.871,55.566,0.47333333333333333
5,19.5,53.737,55.645,0.05703703703703704
6,37.75,53.613,55.232,0.1111111111111111
7,112.25,53.951,55.49,0.33185185185185184
8,237.25,53.735,55.559,0.7022222222222222
9,127.0,53.682,55.335,0.37555555555555553
10,154.5,53.851,55.663,0.457037037037037
11,45.25,53.725,55.686,0.13333333333333333
12,45.0,53.739,55.79,0.1325925925925926
13,42.75,53.557,55.587,0.1259259259259259
14,127.0,53.773,55.516,0.37555555555555553
15,35.0,53.767,55.346,0.10296296296296296
16,80.25,53.689,55.445,0.23703703703703705
17,73.0,53.737,55.642,0.21555555555555556
18,39.75,53.84,55.6,0.11703703703703704
19,64.25,53.85,55.335,0.18962962962962962
20,57.25,53.712,55.382,0.1688888888888889
21,84.75,53.874,55.346,0.25037037037037035
22,73.0,53.676,55.502,0.21555555555555556
23,119.75,53.722,55.571,0.3540740740740741
24,140.25,53.704,55.496,0.4148148148148148
25,52.75,53.735,55.585,0.15555555555555556
26,68.0,53.712,55.61,0.20074074074074075
27,132.5,53.732,55.661,0.39185185185185184
28,63.25,53.772,55.624,0.18666666666666668
29,115.5,54.002,55.375,0.3414814814814815
30,162.5,53.851,55.518,0.48074074074074075
31,69.75,53.757,55.561,0.20592592592592593
32,47.5,53.733,55.64,0.14
33,87.0,53.634,55.634,0.25703703703703706
34,76.75,53.785,55.548,0.22666666666666666
35,55.75,53.768,55.453,0.16444444444444445
36,48.0,53.783,55.301,0.14148148148148149
37,102.25,53.861,55.503,0.3022222222222222
38,63.75,53.712,55.478,0.18814814814814815
39,195.75,53.603,55.475,0.5792592592592593
40,111.25,53.662,55.569,0.3288888888888889
41,136.75,53.761,55.457,0.40444444444444444
42,28.0,53.987,55.413,0.08222222222222222
43,86.0,53.64,55.454,0.25407407407407406
44,129.0,53.822,55.322,0.3814814814814815
45,126.5,53.963,55.548,0.37407407407407406
46,65.25,53.707,55.575,0.1925925925925926
47,78.75,53.686,55.501,0.2325925925925926
48,121.75,53.648,55.561,0.36
49,121.75,53.835,55.705,0.36
50,206.75,53.606,55.533,0.6118518518518519
51,54.5,53.684,55.423,0.16074074074074074
52,58.5,53.813,55.49,0.1725925925925926
53,29.5,53.893,55.74,0.08666666666666667
54,57.5,53.67,55.54,0.16962962962962963
55,81.25,53.794,55.387,0.24
56,35.25,53.853,55.394,0.1037037037037037
57,81.75,53.864,55.432,0.2414814814814815
58,55.25,53.882,55.36,0.16296296296296298
59,84.0,53.609,55.502,0.24814814814814815
60,103.75,53.768,55.363,0.30666666666666664
61,112.25,53.8,55.335,0.33185185185185184
62,60.0,53.833,55.654,0.17703703703703705
63,52.75,53.888,55.457,0.15555555555555556
64,108.0,53.831,55.418,0.31925925925925924
65,58.5,53.757,55.738,0.1725925925925926
66,40.0,53.923,55.482,0.11777777777777777
67,47.5,53.681,55.405,0.14
68,57.75,53.778,55.489,0.17037037037037037
69,113.0,53.809,55.304,0.3340740740740741
70,40.25,53.82,55.716,0.11851851851851852
71,125.5,53.836,55.383,0.3711111111111111
72,62.5,53.594,55.422,0.18444444444444444
73,52.5,53.696,55.677,0.15481481481481482
74,66.0,53.676,55.347,0.1948148148148148
75,40.75,53.992,55.561,0.12
76,109.0,53.73,55.629,0.32222222222222224
77,31.5,53.763,55.451,0.09259259259259259
78,106.5,53.789,55.493,0.3148148148148148
79,27.5,54.07,55.31,0.08074074074074074
80,62.0,53.77,55.613,0.18296296296296297
81,337.75,53.817,55.53,1.0
82,207.5,53.687,55.449,0.6140740740740741
83,71.0,53.764,55.614,0.20962962962962964
84,59.25,53.878,55.58,0.1748148148148148
85,44.0,53.723,55.486,0.12962962962962962
86,84.5,53.928,55.695,0.24962962962962962
87,67.5,53.689,55.498,0.19925925925925925
88,40.75,53.76,55.421,0.12
89,44.75,53.853,55.472,0.13185185185185186
90,116.75,53.889,55.506,0.3451851851851852
91,46.5,53.957,55.417,0.13703703703703704
92,124.75,53.772,55.665,0.3688888888888889
93,55.0,53.671,55.59,0.1622222222222222
94,15.5,53.675,55.735,0.04518518518518518
95,90.0,53.875,55.592,0.2659259259259259
96,64.25,53.814,55.515,0.18962962962962962
97,46.0,53.967,55.615,0.13555555555555557
98,17.5,53.723,55.335,0.051111111111111114
99,95.75,53.806,55.471,0.28296296296296297
100,57.75,53.733,55.433,0.17037037037037037
101,33.0,53.858,55.455,0.09703703703703703
102,21.75,53.778,55.577,0.0637037037037037
103,121.5,53.711,55.435,0.3592592592592593
104,60.5,53.684,55.468,0.17851851851851852
105,43.25,53.762,55.634,0.1274074074074074
106,54.75,53.67,55.359,0.16148148148148148
107,41.75,53.681,55.582,0.12296296296296297
108,44.25,53.743,55.451,0.13037037037037036
109,154.75,53.794,55.572,0.4577777777777778
110,50.0,53.929,55.571,0.1474074074074074
111,78.75,53.88,55.582,0.2325925925925926
112,46.75,53.785,55.439,0.13777777777777778
113,176.25,53.803,55.514,0.5214814814814814
114,89.0,53.744,55.534,0.26296296296296295
115,70.0,53.799,55.504,0.20666666666666667
116,52.25,53.678,55.522,0.15407407407407409
117,104.0,53.681,55.452,0.3074074074074074
118,73.75,53.954,55.657,0.21777777777777776
119,12.5,53.872,55.459,0.0362962962962963
120,94.25,53.89,55.377,0.2785185185185185
121,114.5,53.744,55.466,0.3385185185185185
122,77.75,53.738,55.505,0.22962962962962963
123,47.5,53.906,55.647,0.14
124,37.5,53.866,55.347,0.11037037037037037
125,29.5,53.654,55.374,0.08666666666666667
126,34.5,53.794,55.605,0.10148148148148148
127,88.25,53.848,55.409,0.2607407407407407
128,70.5,53.885,55.335,0.20814814814814814
129,18.5,53.714,55.385,0.05407407407407407
130,89.0,53.865,55.622,0.26296296296296295
131,21.25,53.785,55.215,0.06222222222222222
132,28.75,53.747,55.596,0.08444444444444445
133,98.25,53.603,55.572,0.2903703703703704
134,41.0,53.849,55.39,0.12074074074074075
135,41.75,53.878,55.509,0.12296296296296297
136,72.75,53.778,55.379,0.21481481481481482
137,23.5,53.782,55.675,0.06888888888888889
138,40.5,53.796,55.17,0.11925925925925926
139,43.75,53.695,55.473,0.1288888888888889
140,67.75,53.864,55.358,0.2
141,43.0,53.846,55.238,0.12666666666666668
142,29.75,53.694,55.312,0.0874074074074074
143,19.5,54.031,55.518,0.05703703703703704
144,86.0,53.921,55.458,0.25407407407407406
145,11.25,53.861,55.335,0.03259259259259259
146,68.75,53.806,55.575,0.20296296296296296
147,58.25,53.635,55.503,0.17185185185185184
148,53.5,53.827,55.381,0.15777777777777777
149,58.0,53.645,55.282,0.1711111111111111
150,27.25,53.785,55.474,0.08
151,76.5,53.915,55.504,0.22592592592592592
152,47.0,53.958,55.572,0.1385185185185185
153,61.25,53.593,55.513,0.18074074074074073
154,93.0,53.758,55.34,0.2748148148148148
155,68.75,53.75,55.458,0.20296296296296296
156,45.5,53.751,55.451,0.13407407407407407
157,69.25,53.609,55.4,0.20444444444444446
158,18.75,53.785,55.703,0.054814814814814816
159,15.5,53.73,55.295,0.04518518518518518
160,102.5,53.82,55.705,0.302962962962963
161,38.75,53.637,55.463,0.11407407407407408
162,35.5,53.833,55.566,0.10444444444444445
163,26.25,53.558,55.412,0.07703703703703704
164,35.5,53.787,55.645,0.10444444444444445
165,111.25,53.787,55.309,0.3288888888888889
166,35.75,53.69,55.641,0.10518518518518519
167,31.0,53.768,55.355,0.09111111111111111
168,102.25,53.894,55.59,0.3022222222222222
169,82.5,53.928,55.324,0.2437037037037037
170,38.25,53.785,55.398,0.11259259259259259
171,49.5,53.755,55.614,0.14592592592592593
172,133.25,53.803,55.476,0.3940740740740741
173,79.5,54.003,55.593,0.2348148148148148
174,45.0,53.737,55.893,0.1325925925925926
175,101.75,53.855,55.579,0.30074074074074075
176,79.25,53.848,55.401,0.23407407407407407
177,55.75,53.823,55.409,0.16444444444444445
178,80.5,53.753,55.532,0.23777777777777778
179,32.5,53.601,55.509,0.09555555555555556
180,64.5,53.649,55.525,0.19037037037037038
181,20.0,54.095,55.335,0.05851851851851852
182,40.25,53.683,55.608,0.11851851851851852
183,71.75,53.646,55.353,0.21185185185185185
184,107.75,53.884,55.526,0.31851851851851853
185,52.25,53.717,55.5,0.15407407407407409
186,71.0,53.71,55.504,0.20962962962962964
