,mean_intensity,x,y,normalized_intensity
0,1015.784,143.362,133.5,0.17624565044607754
1,915.027,143.402,133.405,0.1492910564851458
2,918.973,143.427,133.485,0.1503466935899607
3,978.811,143.354,133.49,0.166354603645185
4,855.892,143.396,133.383,0.13347121355731245
5,765.081,143.39,133.431,0.10917738154379303
6,920.054,143.344,133.395,0.1506358835824353
7,942.378,143.36,133.483,0.15660801808012623
8,1030.865,143.435,133.42,0.18028013173794627
9,984.649,143.319,133.46,0.1679163901170323
10,905.73,143.463,133.42,0.14680391554154104
11,927.189,143.36,133.403,0.15254464454109076
12,896.595,143.395,133.463,0.14436011296868645
13,887.081,143.436,133.479,0.14181492000994106
14,806.0,143.373,133.446,0.1201240654495005
15,867.135,143.38,133.45,0.13647894999153296
16,880.649,143.363,133.438,0.1400942261786766
17,895.892,143.394,133.475,0.14417204584129545
18,945.027,143.392,133.476,0.157316680698133
19,877.784,143.412,133.48,0.1393277790663363
20,843.297,143.42,133.392,0.1301017889918933
21,981.73,143.449,133.446,0.16713549688110868
22,946.378,143.413,133.452,0.15767810130852453
23,972.216,143.415,133.419,0.1645903039223633
24,918.216,143.322,133.386,0.1501441803389863
25,850.865,143.336,133.326,0.1321263864600229
26,859.622,143.524,133.416,0.13446906616779386
27,931.243,143.4,133.359,0.15362917389307246
28,960.054,143.373,133.355,0.16133671586641826
29,1001.027,143.385,133.413,0.17229784589570918
30,857.135,143.424,133.508,0.1338037419205372
31,940.595,143.399,133.402,0.1561310284810677
32,961.459,143.405,133.468,0.16171258260039317
33,881.892,143.401,133.468,0.1404267545419014
34,868.487,143.401,133.402,0.1368406381227316
35,851.784,143.373,133.392,0.1323722380817474
36,842.865,143.408,133.431,0.1299862200032263
37,835.459,143.364,133.451,0.12800496090584684
38,920.973,143.386,133.437,0.15088173520415984
39,1007.892,143.403,133.417,0.17413437623644776
40,891.459,143.415,133.408,0.14298612610342298
41,868.324,143.386,133.454,0.13679703223117434
42,825.243,143.331,133.414,0.12527196834051763
43,872.703,143.404,133.46,0.13796850584546339
44,795.838,143.351,133.419,0.11740551900775462
45,882.108,143.36,133.394,0.1404845390362349
46,914.973,143.404,133.361,0.1492766103615624
47,858.487,143.405,133.443,0.13416543005173584
48,811.351,143.362,133.463,0.12155556928829031
49,798.162,143.365,133.358,0.11802723736345404
50,801.892,143.322,133.445,0.11902508997393546
51,743.243,143.386,133.48,0.10333526215835254
52,832.649,143.379,133.501,0.12725322743789705
53,800.108,143.345,133.438,0.11854783285406979
54,782.703,143.328,133.53,0.11389163320650171
55,847.135,143.324,133.447,0.13112853384954148
56,765.405,143.287,133.395,0.10926405828529327
57,806.0,143.393,133.45,0.1201240654495005
58,928.865,143.355,133.513,0.15299300941378968
59,880.919,143.345,133.397,0.14016645679659348
60,830.378,143.331,133.426,0.12664568768497392
61,806.649,143.376,133.437,0.12029768645330811
62,766.162,143.388,133.397,0.10946657153626767
63,825.513,143.393,133.409,0.1253441989584345
64,714.811,143.35,133.452,0.09572911057089743
65,870.27,143.355,133.38,0.13731762772179013
66,723.297,143.365,133.513,0.09799929213994442
67,871.568,143.423,133.405,0.1376648697294054
68,765.297,143.347,133.476,0.10923516603812654
69,880.27,143.368,133.455,0.13999283579278587
70,750.703,143.388,133.478,0.10533096737931533
71,802.865,143.387,133.412,0.11928538771924332
72,846.162,143.381,133.41,0.1308682361042336
73,780.811,143.37,133.396,0.11338548383946932
74,796.162,143.361,133.426,0.11749219574925489
75,666.649,143.411,133.505,0.08284477345936773
76,779.351,143.384,133.398,0.11299490346110394
77,788.054,143.385,133.36,0.11532313704529153
78,928.649,143.367,133.418,0.15293522491945616
79,736.865,143.35,133.483,0.10162901445067143
80,771.513,143.394,133.492,0.11089807537505748
81,854.919,143.374,133.425,0.13321091581200456
82,789.513,143.323,133.397,0.11571344990284982
83,793.081,143.393,133.368,0.1166679641425811
84,896.324,143.434,133.371,0.1442876148299624
85,786.973,143.386,133.431,0.11503394705281689
86,760.811,143.473,133.486,0.10803506769747785
87,960.27,143.431,133.479,0.1613945003607518
88,796.216,143.332,133.409,0.11750664187283827
89,692.324,143.298,133.342,0.0897133701816493
90,877.351,143.349,133.372,0.1392119425568622
91,809.513,143.35,133.528,0.1210638660448413
92,796.703,143.42,133.466,0.11763692450589575
93,794.811,143.413,133.481,0.11713077513886337
94,757.135,143.379,133.505,0.1070516612105798
95,908.865,143.415,133.437,0.1476425932717982
96,872.865,143.35,133.43,0.13801184421621354
97,813.135,143.363,133.453,0.12203282640815595
98,921.135,143.317,133.422,0.15092507357490997
99,847.73,143.386,133.429,0.13128770872976572
100,747.622,143.428,133.416,0.10450673577264154
101,758.162,143.389,133.432,0.10732640507947107
102,775.513,143.432,133.403,0.11196815860345578
103,778.973,143.451,133.454,0.11289378059602029
