,mean_intensity,x,y,normalized_intensity
0,161.143,39.317,112.84,0.015741372028060443
1,158.0,39.368,112.903,0.01494976991151334
2,186.286,39.321,112.941,0.022073937098484823
3,153.0,39.314,112.76,0.013690460149268504
4,180.929,39.553,112.74,0.020724712619215706
5,201.0,39.452,112.712,0.025779833866818924
6,174.143,39.462,112.798,0.019015577409897014
7,190.0,39.471,112.76,0.023009352389880288
8,193.714,39.278,112.803,0.02394476768127575
9,193.214,39.371,112.598,0.023818836705051267
10,208.214,39.326,112.692,0.027596765991785774
11,235.643,39.391,112.918,0.03450508748550849
12,703.857,39.371,112.797,0.15243037968944917
13,1869.286,39.365,112.757,0.44595760307009646
14,2214.857,39.378,112.807,0.5329937898398385
15,1907.786,39.384,112.84,0.4556542882393817
16,1546.357,39.341,112.81,0.3646240746277039
17,1465.429,39.36,112.825,0.344241390539914
18,1518.0,39.363,112.808,0.3574820252421086
19,884.929,39.33,112.742,0.19803552714328854
20,508.143,39.277,112.689,0.10313746952785202
21,277.643,39.368,112.733,0.045083289488365104
22,270.143,39.343,112.657,0.04319432484499785
23,230.357,39.383,112.945,0.03317374520486325
24,180.071,39.365,112.671,0.020508615064014492
25,148.429,39.437,112.909,0.012539199164624277
26,200.286,39.45,112.842,0.025600004432770364
27,204.357,39.375,113.006,0.026625334441190106
28,243.929,39.406,112.756,0.03659201562350063
29,205.071,39.34,112.914,0.02680516387523867
30,205.5,39.233,112.934,0.026913212652839278
31,177.714,39.328,112.906,0.019914976442092277
32,257.071,39.345,112.942,0.039901985402584966
33,187.5,39.441,112.739,0.02237969750875787
34,179.143,39.345,112.847,0.02027488717214185
35,232.071,39.424,112.736,0.03360543659136078
36,184.571,39.371,112.946,0.021641993850034843
37,179.143,39.42,112.853,0.02027488717214185
38,143.929,39.443,113.185,0.011405820378603925
39,223.929,39.347,112.947,0.03155477657452129
40,204.643,39.38,112.895,0.02669736695959051
41,185.0,39.465,112.743,0.02175004262763545
42,249.143,39.424,112.827,0.03790522384356955
43,292.286,39.477,112.719,0.04877130405807534
44,236.143,39.41,112.766,0.03463101846173298
45,265.143,39.417,112.768,0.04193501508275301
46,216.0,39.509,112.87,0.02955776315355343
47,194.929,39.382,112.88,0.024250779953501247
48,320.0,39.351,112.903,0.05575140620824601
49,270.357,39.393,112.819,0.04324822330282194
50,356.143,39.383,112.869,0.06485445275560903
51,275.214,39.416,112.785,0.04447151680586657
52,310.5,39.346,112.838,0.05335871765998082
53,304.571,39.345,112.816,0.0518654281439109
54,234.143,39.313,112.753,0.03412729455683504
55,260.571,39.389,112.819,0.04078350223615635
56,234.357,39.41,112.927,0.03418119301465912
57,303.857,39.414,112.655,0.05168559870986234
58,308.071,39.334,112.607,0.05274694497748229
59,296.143,39.374,112.83,0.04974273560867099
60,318.429,39.453,112.838,0.05535573108094868
61,214.357,39.297,112.705,0.02914395396567978
62,316.571,39.338,112.772,0.05488777157329851
63,308.714,39.379,112.854,0.05290889221290697
64,411.571,39.353,112.86,0.07881465705595038
65,338.429,39.363,112.682,0.06039297012992802
66,348.929,39.361,112.634,0.06303752063064218
67,275.071,39.335,112.951,0.044435500546666375
68,331.286,39.358,112.81,0.05859392020358505
69,279.857,39.29,112.62,0.04564091185108713
70,336.0,39.333,112.887,0.059781197447429484
71,333.143,39.402,112.765,0.059061627849282775
72,309.214,39.403,112.773,0.05303482318913145
73,363.429,39.321,112.804,0.06668951894115219
74,368.929,39.375,112.868,0.06807475967962151
75,291.286,39.325,112.714,0.04851944210562637
76,278.571,39.421,112.692,0.04531701738023776
77,284.0,39.322,112.735,0.0466843759200832
78,245.643,39.426,112.865,0.037023707009998165
79,362.786,39.354,112.896,0.06652757170572753
80,382.357,39.364,112.692,0.07145676197710626
81,1313.929,39.373,112.844,0.3060843047438954
82,1738.357,39.332,112.787,0.4129815694979056
83,2144.643,39.347,112.799,0.5153095547105867
84,2059.357,39.342,112.789,0.49382925623402407
85,2702.428,39.339,112.811,0.6557943738573337
86,2763.0,39.367,112.797,0.6710501560410727
87,2456.286,39.366,112.786,0.5938005691576401
88,1790.214,39.362,112.783,0.4260423747660517
89,879.357,39.369,112.787,0.1966321523442429
90,560.571,39.37,112.763,0.11634208797084647
91,366.071,39.349,112.621,0.06735493821952238
92,347.286,39.381,112.899,0.06262371144276853
93,265.071,39.317,112.692,0.0419168810221767
94,321.643,39.404,112.913,0.056165215396119655
95,327.643,39.357,112.795,0.05767638711081346
96,263.357,39.34,112.866,0.041485189635679175
97,298.714,39.379,112.684,0.050390272688417295
98,269.857,39.25,112.776,0.04312229232659746
99,284.429,39.343,112.906,0.04679242469768379
100,294.929,39.377,112.909,0.04943697519839795
101,319.143,39.409,112.623,0.05553556051499724
102,314.786,39.398,112.835,0.054438197988177096
103,242.0,39.387,112.938,0.03610617391722658
104,349.0,39.358,112.7,0.06305540282926606
105,281.857,39.375,112.907,0.04614463575598506
106,404.071,39.324,112.881,0.07692569241258312
107,307.0,39.361,112.628,0.052477200826409436
108,332.714,39.336,112.933,0.05895357907168218
109,320.714,39.371,112.886,0.055931235642294574
110,320.571,39.393,112.842,0.05589521938309438
111,343.357,39.447,112.81,0.06163414583159654
112,362.571,39.344,112.783,0.06647342138595098
113,319.929,39.338,112.752,0.05573352400962213
114,339.786,39.373,112.697,0.060734746799401274
115,353.643,39.349,112.798,0.06422479787448661
116,301.429,39.324,112.564,0.051074077889316234
117,389.643,39.351,112.71,0.07329182816264943
118,386.429,39.332,112.831,0.07248234384747843
119,387.929,39.324,112.923,0.07286013677615188
120,249.357,39.426,112.702,0.03795912230139362
121,284.071,39.29,112.775,0.046702258118707075
122,268.786,39.325,112.756,0.042852548175524606
123,344.071,39.353,112.698,0.0618139752656451
124,481.714,39.339,112.826,0.09648100998657828
125,376.286,39.378,112.837,0.06992770806378858
126,353.286,39.372,112.684,0.06413488315746232
127,342.5,39.377,112.801,0.061418300138347766
128,248.214,39.326,112.72,0.037671244089744454
129,301.857,39.393,112.764,0.0511818748049644
130,282.0,39.381,112.85,0.04618065201518526
131,266.5,39.311,112.64,0.04227679175222627
132,262.786,39.385,112.71,0.0413413764608308
133,246.571,39.306,112.695,0.037257434901870806
134,340.571,39.366,112.684,0.06093245843207372
135,368.643,39.363,112.737,0.06800272716122112
136,297.0,39.317,112.863,0.04995858130191977
137,389.143,39.344,112.749,0.07316589718642494
138,401.643,39.361,112.861,0.07631417159203703
139,2551.786,39.366,112.91,0.6178533856165165
140,3287.178,39.356,112.846,0.8030706505518672
