 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67,Mean68,XM68,YM68,Mean69,XM69,YM69,Mean70,XM70,YM70,Mean71,XM71,YM71,Mean72,XM72,YM72,Mean73,XM73,YM73,Mean74,XM74,YM74,Mean75,XM75,YM75,Mean76,XM76,YM76,Mean77,XM77,YM77,Mean78,XM78,YM78,Mean79,XM79,YM79,Mean80,XM80,YM80,Mean81,XM81,YM81,Mean82,XM82,YM82,Mean83,XM83,YM83,Mean84,XM84,YM84,Mean85,XM85,YM85,Mean86,XM86,YM86,Mean87,XM87,YM87,Mean88,XM88,YM88,Mean89,XM89,YM89,Mean90,XM90,YM90,Mean91,XM91,YM91,Mean92,XM92,YM92,Mean93,XM93,YM93,Mean94,XM94,YM94,Mean95,XM95,YM95,Mean96,XM96,YM96,Mean97,XM97,YM97,Mean98,XM98,YM98,Mean99,XM99,YM99,Mean100,XM100,YM100,Mean101,XM101,YM101,Mean102,XM102,YM102,Mean103,XM103,YM103,Mean104,XM104,YM104
131,5.935,83.481,150.094,261.308,31.437,100.726,10.000,87.505,175.526,92.583,46.663,137.769,24.757,47.877,120.997,98.824,58.407,172.955,14.432,42.989,90.772,174.452,37.044,193.589,195.275,38.205,188.544,215.333,17.972,136.336,13.806,63.717,221.970,26.846,43.903,147.020,34.500,84.337,186.564,151.871,78.632,176.007,30.773,85.048,138.177,35.353,24.425,146.266,108.000,47.079,134.469,182.516,36.224,131.809,76.812,58.094,139.501,352.250,20.760,120.151,267.500,21.033,102.515,51.625,17.121,131.661,85.167,12.051,136.829,258.692,30.239,96.169,373.500,101.408,144.849,58.444,77.450,151.528,145.500,56.324,117.852,2.364,67.425,106.795,4.500,74.865,106.485,243.625,55.900,111.065,82.667,48.356,202.734,120.000,43.531,120.642,15.250,39.022,144.051,33.636,36.861,140.139,10.452,10.689,140.893,220.375,63.587,137.999,334.000,53.247,139.134,68.375,74.206,154.572,29.250,84.782,157.948,181.250,65.258,83.036,323.273,46.309,101.048,0.500,56.575,160.735,117.500,42.151,98.021,320.182,13.659,123.191,19.333,38.592,174.372,39.524,20.542,183.366,15.625,79.912,144.255,36.800,61.235,129.556,10.250,63.100,191.357,10.333,29.295,176.545,138.167,80.607,165.828,31.250,70.168,92.190,144.875,62.588,108.513,241.000,59.819,77.656,76.750,76.938,192.875,206.129,76.376,161.056,313.810,72.417,165.771,158.154,66.649,72.084,0.750,21.855,163.215,194.786,73.175,175.542,135.810,33.217,109.230,241.429,60.361,104.634,197.375,38.506,111.371,366.571,63.458,94.036,23.900,19.295,126.225,40.000,54.982,182.637,36.773,36.001,181.738,32.556,87.973,170.662,194.250,74.786,185.223,424.571,31.164,131.638,65.125,30.198,186.089,373.818,84.436,153.919,306.900,29.236,118.691,50.071,55.657,205.276,30.000,74.400,109.275,40.903,96.527,140.261,26.000,75.612,101.612,215.375,52.141,135.314,70.750,60.170,134.951,129.625,26.738,111.178,238.800,46.816,113.364,78.750,22.782,192.647,0.625,15.655,186.775,241.750,34.207,89.759,181.125,69.070,189.865,59.125,41.507,181.783,90.200,56.478,188.998,10.125,49.135,188.015,82.900,80.654,189.205,131.769,63.267,165.907,168.545,50.335,116.780,335.000,12.250,118.209,279.400,18.310,141.661,62.400,32.946,114.452,224.364,20.582,113.910,210.077,66.535,183.283,97.000,58.541,123.976,80.222,24.348,167.066,35.048,32.656,167.282,26.645,65.907,89.245,30.833,16.536,145.692,72.500,15.174,162.380,228.583,47.940,105.526,155.250,58.044,167.500
132,26.581,83.155,149.893,239.846,31.360,100.714,7.562,87.478,175.305,160.500,46.861,137.977,21.135,48.447,120.958,74.235,58.564,172.922,27.773,42.589,90.747,156.129,37.070,193.644,200.029,38.293,188.680,234.833,17.953,136.475,10.839,64.403,222.277,32.154,43.987,146.965,31.833,84.586,186.143,56.645,78.702,175.804,19.455,85.139,138.810,24.647,24.550,146.263,47.091,47.292,134.578,83.613,36.074,132.035,61.500,58.339,139.949,361.125,20.725,120.079,369.500,21.016,102.499,42.500,17.248,131.864,185.000,11.965,136.759,167.308,30.260,95.903,415.000,101.308,144.800,12.000,77.609,151.745,61.667,56.794,117.846,14.545,67.565,107.322,31.000,74.925,106.320,163.750,56.017,111.060,79.833,48.124,203.125,58.500,43.814,120.475,35.750,39.412,144.192,5.455,36.425,139.965,8.774,10.141,140.321,187.250,63.578,137.702,248.000,53.329,139.181,32.500,73.463,154.542,7.250,84.785,157.945,247.125,65.282,83.070,240.545,46.397,100.835,25.000,56.476,161.107,163.750,42.185,98.237,374.364,13.888,123.213,122.667,38.253,174.418,39.714,20.149,183.326,4.375,79.869,144.571,70.400,61.070,129.804,59.250,63.199,191.001,0.500,29.915,175.925,244.833,80.574,166.024,32.000,70.174,92.535,199.000,62.835,108.486,272.600,59.655,77.484,109.875,76.935,192.787,235.871,76.468,161.072,265.714,72.318,165.648,136.923,66.566,72.167,27.250,21.955,162.730,135.071,73.034,175.428,118.952,33.310,109.225,272.667,60.338,104.662,240.000,38.612,111.288,113.286,63.240,93.670,25.000,19.518,126.422,25.000,55.009,182.764,37.955,35.945,181.576,99.111,87.679,170.768,309.125,74.628,185.397,460.095,31.205,131.666,45.062,30.386,186.068,210.727,84.380,153.877,254.100,29.210,118.743,78.357,56.078,205.473,5.250,74.245,109.275,109.032,96.634,140.174,17.353,75.498,101.785,110.500,52.128,134.855,142.375,60.293,135.012,162.125,26.729,111.187,237.500,46.601,113.099,0.000,NaN,NaN,0.250,15.345,187.395,187.750,34.269,90.052,233.875,69.237,190.003,64.125,41.744,182.046,74.500,56.883,188.918,6.625,48.825,187.418,126.400,80.427,189.121,89.000,63.326,165.761,210.909,50.039,116.844,319.500,11.931,118.241,273.300,18.220,141.444,111.800,32.976,114.472,168.364,20.478,113.774,128.308,66.463,183.234,120.333,58.549,124.202,112.444,24.301,167.238,70.190,32.316,166.991,32.323,66.186,89.303,122.167,16.461,145.910,51.000,15.120,162.299,235.917,48.153,105.296,224.250,58.125,167.458
133,22.903,83.327,149.516,256.538,31.476,100.819,16.125,86.978,175.788,82.083,46.852,137.653,29.730,47.627,120.905,80.118,58.107,173.111,34.045,42.601,90.656,139.484,37.081,193.638,181.101,38.257,188.679,165.889,18.000,136.489,21.935,64.519,222.052,762.462,43.664,147.099,47.833,84.517,186.403,91.935,78.634,175.889,34.273,85.038,138.870,75.471,24.195,146.214,60.545,47.168,134.551,115.613,36.124,131.731,2701.625,58.290,139.809,3831.562,20.753,120.131,4095.000,21.080,102.610,67.750,17.636,131.739,119.500,12.080,136.492,192.846,30.272,96.142,314.500,101.344,144.592,4.444,77.035,151.125,141.167,56.361,117.862,16.182,67.300,107.432,16.750,74.865,106.411,268.375,56.000,111.000,94.833,48.320,203.142,149.125,43.470,120.601,8.000,39.079,143.995,42.727,36.851,140.275,27.161,10.593,140.888,213.250,63.554,137.740,307.000,53.394,139.354,33.500,73.979,154.623,29.000,84.633,157.988,203.750,65.353,83.118,193.818,46.385,100.998,8.250,56.265,161.355,60.500,42.072,98.045,436.364,13.861,123.257,69.667,38.489,174.414,30.476,19.867,183.762,2.125,79.825,144.925,65.000,61.170,129.543,8.250,63.395,190.805,29.500,29.701,176.424,356.000,80.642,165.802,127.750,69.947,92.287,185.625,62.894,108.516,260.000,59.826,77.539,52.875,76.725,192.804,237.419,76.461,161.138,387.810,72.314,165.733,166.385,66.611,72.123,1.875,22.785,162.595,127.143,73.182,175.247,126.476,33.231,109.305,191.905,60.282,104.711,248.125,38.690,111.297,55.429,63.325,94.250,39.800,19.342,126.468,21.700,54.816,182.166,41.182,35.716,181.365,65.000,88.117,170.564,296.750,74.614,185.297,264.000,31.214,131.561,51.188,30.540,186.065,188.364,84.449,153.705,283.700,29.065,118.710,105.643,55.796,205.458,0.000,NaN,NaN,74.581,96.527,140.306,31.765,75.399,101.614,125.125,52.070,135.164,112.375,60.331,134.919,63.500,26.850,111.066,194.500,46.804,113.108,4.500,22.475,192.045,24.750,15.455,187.545,198.500,34.200,89.825,213.625,69.142,189.975,42.375,41.567,181.944,35.600,56.877,188.915,1.625,48.825,187.514,134.300,80.528,189.139,162.615,63.195,165.934,160.182,50.247,116.725,255.000,12.090,118.351,287.700,18.283,141.613,263.200,32.955,114.368,197.636,20.659,114.023,127.846,66.534,183.554,152.500,58.633,124.193,133.556,24.408,167.121,49.333,32.144,167.225,37.935,65.982,89.426,49.500,16.657,145.806,51.000,15.476,162.285,209.083,47.963,105.496,158.625,57.975,167.345
134,17.677,83.060,149.791,287.615,31.380,100.928,12.375,86.741,176.052,72.417,46.922,137.987,7.838,47.752,121.527,62.647,58.279,172.949,45.364,42.787,90.732,218.000,37.069,193.764,164.522,38.072,188.647,180.889,17.925,136.463,9.935,63.874,221.551,731.308,43.732,146.973,35.222,84.702,186.506,92.903,78.918,175.825,39.591,84.864,138.744,45.765,24.578,146.067,82.727,47.167,134.548,118.000,36.008,131.686,2205.688,58.299,139.822,1980.875,20.713,120.096,4095.000,21.080,102.610,99.750,17.153,131.682,97.000,12.121,136.567,158.923,30.281,96.084,420.500,101.379,144.757,34.889,77.035,151.165,167.167,56.342,117.844,0.364,67.425,106.795,87.000,74.695,106.366,401.750,55.990,111.042,120.333,48.537,203.035,214.250,43.485,120.641,0.000,NaN,NaN,39.455,37.138,140.275,13.290,10.177,140.684,189.125,63.508,137.833,238.167,53.341,139.166,101.250,73.693,154.455,8.500,84.530,157.972,179.500,65.194,83.073,204.909,46.436,100.709,0.000,NaN,NaN,139.000,42.200,98.113,241.273,13.809,123.250,13.667,38.323,174.103,44.667,20.346,183.680,3.125,79.205,144.615,50.100,61.400,129.379,48.500,63.302,191.080,60.667,30.024,176.294,247.333,80.585,165.937,13.500,70.387,92.225,241.625,62.642,108.496,229.600,59.816,77.578,40.125,76.897,192.774,230.774,76.475,161.020,418.286,72.434,165.678,118.923,66.598,71.899,53.625,22.653,162.987,196.929,73.213,175.590,127.048,33.523,109.384,190.857,60.351,104.547,163.125,38.679,111.224,70.143,63.384,93.961,80.700,19.801,126.050,48.900,54.880,182.612,58.636,35.986,181.407,44.278,87.910,170.716,208.250,74.540,185.336,494.952,31.138,131.580,70.875,30.321,185.912,197.636,84.441,153.890,345.500,29.186,118.698,77.214,55.947,205.564,94.250,74.561,109.018,43.419,96.439,140.076,33.647,75.465,101.363,157.875,52.205,135.259,150.500,60.109,134.862,84.000,26.677,111.028,244.100,46.871,113.310,29.250,22.295,192.485,5.625,14.725,187.395,232.750,34.303,89.887,125.125,69.117,190.208,40.375,41.950,182.004,39.600,56.544,189.373,1.000,49.135,187.705,52.800,80.280,189.191,177.385,63.022,165.606,202.545,50.018,116.776,227.250,12.033,118.246,383.500,18.395,141.653,102.800,32.735,114.424,106.545,20.401,113.783,110.923,66.709,183.299,111.833,58.442,124.138,94.889,24.362,167.214,55.714,32.328,167.263,24.839,65.848,89.535,42.500,16.585,145.808,23.500,15.174,162.147,163.667,47.877,105.354,199.625,58.169,167.398
135,11.871,83.109,149.403,301.846,31.489,100.857,5.438,87.636,175.836,99.667,46.731,137.706,21.730,47.638,120.700,78.941,58.397,172.675,57.136,42.817,91.077,171.419,37.117,193.618,181.536,38.292,188.544,223.389,17.974,136.584,6.323,64.635,221.229,127.154,43.664,146.882,36.833,84.309,186.266,119.419,78.882,175.909,38.727,85.612,138.963,26.647,24.245,146.022,81.636,47.279,134.475,93.871,36.160,131.837,214.188,58.100,139.783,399.500,20.690,120.175,1344.333,21.107,102.592,65.625,17.113,131.857,32.000,12.009,136.578,182.462,30.250,96.045,333.833,101.483,144.777,14.000,77.345,151.745,122.000,56.474,118.019,13.818,67.735,107.472,0.250,74.865,106.175,231.125,56.055,110.901,20.167,48.410,202.980,125.750,43.643,120.560,2.000,39.525,144.305,37.818,36.425,140.585,8.258,10.075,140.275,217.125,63.580,137.824,408.667,53.373,139.127,308.750,74.143,154.939,40.500,85.070,158.230,297.875,65.244,83.081,311.455,46.387,100.792,0.000,NaN,NaN,107.000,42.395,98.103,317.273,13.676,123.289,28.500,38.450,174.203,34.857,20.192,183.389,5.875,79.825,144.305,76.500,61.197,129.866,58.750,63.006,190.938,17.833,29.782,176.264,256.333,80.533,165.813,26.250,70.262,92.184,180.625,62.987,108.548,223.600,59.889,77.590,53.000,76.794,192.642,202.645,76.698,161.268,285.048,72.353,165.729,155.077,66.565,72.173,9.125,21.855,163.215,96.286,73.225,175.644,154.286,33.249,109.270,269.619,60.342,104.670,261.625,38.648,111.192,157.857,63.330,93.586,93.400,19.698,126.241,41.300,55.324,182.696,26.318,35.693,181.624,25.111,88.133,170.421,186.125,74.593,185.307,372.095,31.159,131.495,94.688,30.087,186.207,290.727,84.505,153.912,225.500,29.102,118.598,84.000,56.005,205.599,0.000,NaN,NaN,53.742,96.444,139.921,25.706,75.057,101.902,106.875,52.293,135.264,45.000,60.139,135.049,171.125,26.717,111.059,188.100,46.776,113.286,10.000,22.475,192.665,9.500,15.345,187.085,333.000,34.263,89.838,252.875,69.097,189.870,32.250,41.580,181.879,68.900,56.600,189.028,8.375,48.973,187.418,107.800,80.439,189.216,176.692,63.163,165.916,208.727,50.073,116.882,273.000,12.094,118.286,244.100,18.431,141.640,144.200,33.327,114.312,174.727,20.653,113.907,129.308,66.718,182.762,148.500,58.515,123.982,70.444,24.512,167.173,34.952,32.300,167.520,56.645,65.778,89.590,73.667,16.407,145.832,102.250,15.417,162.610,133.167,47.969,105.430,94.375,58.061,167.373
136,20.065,83.327,149.926,338.077,31.453,100.717,17.750,87.179,175.612,86.750,46.939,137.914,20.973,48.067,120.893,125.000,58.269,172.873,49.114,42.698,90.837,147.484,36.879,193.492,189.014,38.167,188.726,215.944,18.049,136.211,2.323,63.705,222.115,11.692,44.004,146.785,27.111,84.627,185.803,80.258,78.660,176.038,38.773,85.313,138.741,51.412,24.352,146.060,34.909,47.474,134.285,82.645,36.085,131.773,106.000,58.125,139.736,266.750,20.763,120.053,418.667,21.136,102.585,122.125,17.360,131.747,53.167,12.185,136.949,141.538,30.096,96.111,235.667,101.318,144.773,22.889,77.116,151.354,157.333,56.548,117.843,32.727,67.596,107.482,1.750,74.865,106.485,264.500,56.029,110.950,84.667,48.461,202.719,130.000,43.403,120.513,12.500,39.351,143.995,60.182,36.822,140.492,14.774,10.185,140.926,186.375,63.573,137.737,229.833,53.315,139.161,32.875,73.888,154.679,33.750,84.785,158.535,331.875,65.129,83.074,306.364,46.344,100.992,51.500,56.265,161.045,90.250,42.240,98.063,304.364,13.832,123.258,66.167,38.615,173.822,44.381,19.802,183.798,0.250,79.825,143.995,71.800,61.369,129.596,55.250,63.079,190.771,11.667,29.605,175.925,266.333,80.643,165.739,47.250,69.767,92.166,160.500,62.813,108.430,201.700,59.769,77.368,26.000,77.342,192.817,200.516,76.714,161.097,345.238,72.374,165.755,153.000,66.660,72.073,7.500,22.475,163.525,166.714,73.164,175.359,86.190,33.476,109.440,304.190,60.319,104.530,174.125,38.595,111.338,79.143,63.565,94.154,44.700,19.632,125.844,24.000,55.118,182.461,51.000,35.975,181.764,68.944,88.325,170.716,155.375,74.569,185.337,343.143,31.193,131.628,23.312,30.112,186.555,434.545,84.458,153.863,312.800,29.133,118.660,54.571,55.613,205.649,31.000,75.175,109.200,40.839,96.459,140.027,27.412,75.281,101.733,138.000,52.202,135.382,108.750,59.982,135.128,83.875,26.796,111.285,280.200,46.884,113.310,18.500,22.475,192.129,10.500,15.234,187.473,396.250,34.316,89.818,217.000,69.009,189.831,73.500,41.689,182.048,17.400,56.887,188.715,27.875,48.348,187.527,83.600,80.584,189.074,115.769,63.125,165.725,301.091,50.061,116.722,275.000,12.091,118.167,275.600,18.248,141.728,60.800,33.105,114.235,93.818,20.651,114.058,141.769,66.678,183.313,69.333,58.492,123.890,94.889,24.355,167.140,87.524,32.380,167.469,35.484,65.991,89.389,49.000,16.527,145.782,87.750,15.438,162.496,201.167,47.751,105.491,160.625,57.878,167.446
137,5.097,83.671,149.536,297.846,31.341,100.755,8.688,87.087,176.235,117.750,46.806,137.728,38.162,47.974,120.858,68.706,58.054,172.701,34.955,42.566,91.063,126.968,36.958,193.737,169.710,38.084,188.811,161.222,17.919,136.273,13.226,64.157,221.785,9.538,44.028,146.993,34.944,84.406,186.180,82.194,78.659,176.136,40.045,85.311,138.518,39.294,24.228,145.993,36.364,47.286,134.517,85.290,36.202,131.893,55.625,58.260,139.916,246.750,20.811,120.025,362.000,21.084,102.684,113.125,17.225,131.883,144.000,12.171,136.634,184.000,30.247,95.906,279.167,101.486,144.714,2.444,77.345,151.125,102.000,56.410,117.753,11.091,67.323,106.907,3.750,74.555,106.485,356.625,55.964,111.024,40.667,48.346,202.938,117.000,43.580,120.418,39.750,39.155,144.092,5.273,36.521,140.371,9.613,10.285,141.003,240.125,63.533,137.803,252.500,53.331,139.240,19.625,73.894,154.659,16.500,84.785,157.945,288.125,65.164,83.064,263.273,46.386,100.869,0.000,NaN,NaN,127.250,42.036,97.955,263.818,13.771,123.217,11.167,38.262,174.375,1148.952,19.998,183.412,17.750,79.860,144.305,76.200,61.726,129.641,25.250,63.033,190.934,34.167,30.093,176.501,190.333,80.460,165.752,39.750,69.882,92.051,188.500,62.783,108.453,169.200,59.794,77.385,65.250,76.995,192.521,247.935,76.588,161.099,241.429,72.293,165.510,201.154,66.554,72.149,23.000,22.243,162.935,130.000,73.056,175.371,121.810,33.277,109.339,218.095,60.323,104.749,306.250,38.584,111.138,92.143,63.313,93.937,13.100,18.783,126.280,43.200,55.034,182.776,75.455,35.472,181.271,113.556,87.888,170.545,215.000,74.627,185.191,338.190,31.260,131.605,69.812,30.451,185.964,331.636,84.437,153.902,242.100,29.184,118.681,112.071,55.828,205.542,21.000,74.950,109.050,70.774,96.557,139.974,12.706,75.218,101.407,141.375,52.247,135.214,176.875,60.162,134.996,91.750,26.614,111.105,134.700,46.649,113.382,0.250,22.165,192.355,9.750,15.107,187.236,212.250,34.227,89.738,250.750,69.031,189.985,82.875,41.562,181.820,41.700,56.854,188.989,1.500,48.334,187.963,96.200,80.730,188.974,137.154,63.260,165.892,196.545,50.148,116.786,243.500,12.136,118.301,350.100,18.369,141.647,82.200,33.276,114.351,97.636,20.692,113.856,77.769,66.488,183.270,123.000,58.716,124.061,110.222,24.410,167.218,62.571,32.823,167.465,39.032,65.983,89.291,62.833,16.340,146.024,29.000,15.225,162.314,138.583,47.669,105.285,251.125,57.982,167.498
138,26.452,83.613,150.026,331.462,31.491,100.785,8.625,87.420,175.035,123.583,46.791,137.886,11.405,47.916,121.237,58.647,58.418,172.897,33.614,42.317,91.058,175.032,37.233,193.538,207.855,38.150,188.689,197.111,17.899,136.316,9.871,63.792,221.432,27.308,43.666,147.067,31.444,84.290,185.968,126.645,78.904,175.811,45.273,85.039,138.790,56.176,24.560,146.594,64.000,47.399,134.315,57.484,36.128,131.758,115.750,58.161,139.718,215.500,20.744,120.014,343.500,21.089,102.639,67.250,17.256,131.828,106.500,12.167,136.618,195.154,30.219,96.150,232.833,101.256,144.690,3.111,77.345,151.634,129.000,56.227,117.735,10.545,67.601,107.549,13.250,74.865,105.865,316.500,55.935,110.929,85.833,48.203,203.071,156.875,43.755,120.575,57.750,39.245,144.305,68.182,36.973,140.203,19.677,9.956,140.661,200.625,63.686,137.723,244.500,53.352,139.214,35.000,73.974,154.618,1.750,84.829,158.344,186.500,65.182,83.016,267.636,46.333,101.029,0.000,NaN,NaN,67.500,42.189,98.263,195.818,13.810,123.376,34.500,38.507,174.427,451.048,20.064,183.373,0.000,NaN,NaN,85.100,61.337,129.507,31.500,62.827,191.167,2.500,29.295,176.235,185.833,80.771,165.805,24.000,70.383,92.154,274.000,62.742,108.605,235.400,59.895,77.445,160.125,77.123,192.877,201.484,76.544,160.962,369.238,72.412,165.593,160.231,66.540,72.095,0.000,NaN,NaN,143.286,73.122,175.605,67.524,33.241,109.263,295.810,60.380,104.501,209.875,38.705,111.351,115.429,63.352,93.799,64.700,19.548,126.368,10.600,55.025,183.055,38.000,35.555,181.343,54.889,88.308,170.531,203.875,74.694,185.283,299.619,31.174,131.563,58.875,30.429,186.056,209.636,84.348,153.970,352.700,29.099,118.701,57.643,55.571,205.624,24.500,75.023,108.978,74.452,96.621,139.662,6.765,75.765,101.574,173.500,52.232,135.112,111.375,60.251,134.975,141.250,26.712,111.094,257.000,46.864,113.505,28.000,22.785,192.355,0.000,NaN,NaN,249.500,34.132,89.866,204.875,69.090,189.899,93.250,41.673,182.165,49.100,56.987,189.124,23.625,48.787,187.479,104.300,80.449,188.947,133.231,63.118,165.727,134.909,50.224,116.755,262.250,12.153,118.284,254.200,18.245,141.705,186.600,32.806,114.407,148.364,20.713,113.775,144.615,66.482,183.283,82.833,58.692,124.033,90.222,24.543,167.187,27.524,32.537,167.229,41.677,66.144,89.583,122.000,16.685,146.021,49.500,15.353,162.490,282.250,47.931,105.462,103.500,58.040,167.435
139,27.742,83.728,149.882,341.308,31.388,100.679,1.188,86.645,175.599,76.917,46.759,137.784,6.973,48.152,120.755,65.765,58.421,172.697,38.727,42.508,90.704,189.806,37.147,193.645,221.507,38.287,188.724,206.944,18.042,136.372,25.742,64.139,221.564,35.385,43.513,147.085,49.444,84.615,186.232,93.613,78.947,175.884,50.909,85.173,138.725,55.176,24.469,146.011,115.455,47.202,134.537,60.516,36.239,131.866,57.562,58.316,139.785,218.250,20.574,120.184,347.000,21.146,102.653,93.250,17.353,131.597,209.333,11.939,136.694,139.538,30.232,96.110,293.833,101.300,144.796,44.222,77.169,151.435,82.000,56.492,117.452,11.273,67.525,107.205,42.500,74.715,106.108,391.625,55.989,110.933,94.000,48.292,202.949,139.625,43.699,120.670,54.500,39.670,143.895,31.636,36.429,139.976,4.839,11.005,140.585,197.125,63.811,137.723,268.833,53.281,139.017,28.625,73.926,154.725,12.500,84.785,157.635,253.500,65.288,83.138,220.182,46.396,100.716,0.000,NaN,NaN,31.250,41.898,98.048,269.091,13.829,123.206,28.500,38.423,174.196,220.190,19.869,183.383,3.750,79.205,144.615,31.600,61.301,129.501,4.750,63.232,191.278,56.167,29.754,176.046,220.833,80.494,165.924,0.000,NaN,NaN,274.375,62.881,108.481,254.400,59.803,77.655,8.750,76.415,192.665,146.452,76.496,160.980,269.524,72.181,165.646,240.615,66.523,72.088,18.875,22.165,163.525,132.571,73.248,175.341,81.810,33.544,109.225,210.857,60.274,104.608,155.375,38.651,111.412,40.143,63.500,93.922,40.600,19.603,126.122,12.300,54.702,182.871,55.909,35.714,181.523,74.611,88.019,170.475,177.125,74.574,185.107,291.810,31.072,131.646,72.312,30.713,186.013,425.273,84.492,153.951,321.300,29.250,118.697,53.857,55.804,205.649,15.000,74.395,109.084,71.613,96.580,140.008,38.471,75.440,101.952,151.250,52.165,135.222,141.750,60.330,134.977,190.375,26.553,111.205,258.000,46.698,113.283,12.000,22.540,192.516,9.625,15.289,187.504,245.000,34.199,89.835,187.000,68.987,189.845,65.750,41.776,181.934,73.700,56.802,188.757,19.125,48.754,188.163,89.100,80.907,189.182,214.154,63.094,165.827,281.636,50.126,116.769,322.500,12.039,118.160,251.100,18.168,141.734,103.400,32.829,114.405,139.818,20.591,114.139,102.846,66.696,183.020,37.833,58.655,124.191,95.333,24.382,167.257,30.190,32.309,167.318,35.032,65.920,89.657,65.667,16.165,145.924,142.000,15.413,162.426,232.250,47.822,105.417,110.750,57.957,167.455
140,24.129,83.294,149.766,271.077,31.384,100.673,3.500,86.645,176.235,120.250,46.914,137.648,19.514,48.167,120.697,87.176,58.382,172.899,25.841,42.738,90.721,209.742,37.018,193.661,181.594,38.211,188.690,257.111,18.044,136.228,5.290,63.996,221.941,11.077,44.246,147.110,31.444,84.912,186.168,77.935,78.943,175.939,25.227,84.967,138.686,64.118,24.129,146.123,209.636,47.241,134.432,81.548,36.181,131.672,92.625,58.398,139.875,143.875,20.749,120.210,493.833,21.060,102.596,1250.250,17.186,131.749,130.333,12.073,136.419,233.308,30.299,96.132,400.500,101.415,144.791,46.444,77.345,151.125,114.667,56.187,117.723,40.182,67.516,107.426,9.250,74.865,106.795,177.375,55.988,110.960,67.000,48.415,203.074,116.000,43.532,120.419,40.000,39.347,144.262,57.636,36.893,140.264,17.484,10.298,140.798,168.125,63.418,137.823,243.000,53.181,139.176,24.000,73.814,154.990,0.000,NaN,NaN,253.375,65.230,83.076,281.818,46.362,100.924,19.750,56.885,161.045,237.750,41.899,98.212,260.364,13.828,123.120,55.333,38.389,174.261,43.714,19.798,183.607,2.250,79.825,144.925,57.700,61.234,129.621,20.500,62.775,191.115,16.167,30.164,176.484,183.500,80.586,165.689,23.000,70.333,92.198,252.000,62.892,108.489,209.100,59.760,77.570,88.750,76.822,192.705,233.742,76.324,161.032,360.476,72.471,165.664,135.615,66.603,72.133,0.000,NaN,NaN,130.429,73.036,175.314,105.048,33.390,109.223,245.810,60.413,104.740,172.125,38.554,111.323,117.571,63.400,93.901,38.400,19.416,125.975,13.000,55.025,183.212,56.864,35.873,181.567,73.000,88.173,170.601,105.625,74.665,185.342,282.476,31.055,131.632,61.125,30.096,185.937,277.818,84.584,153.885,322.700,29.154,118.579,48.071,55.872,205.714,57.250,74.677,109.026,70.839,96.442,140.319,32.000,75.663,101.984,110.750,51.989,135.220,87.750,60.061,135.255,171.250,26.574,111.134,221.500,46.837,113.297,0.000,NaN,NaN,7.750,15.515,187.535,165.250,34.226,90.037,182.250,69.178,189.933,76.875,41.535,182.028,57.700,56.703,189.033,0.000,NaN,NaN,181.400,80.759,189.088,97.231,63.073,165.915,300.364,49.984,116.731,224.750,12.185,118.306,326.700,18.259,141.577,81.200,33.141,114.244,237.636,20.674,113.945,97.462,66.641,183.388,59.000,58.564,123.996,16.889,24.478,167.123,68.571,32.466,167.405,33.419,65.743,89.594,63.500,16.275,146.022,74.750,15.494,162.373,194.917,48.116,105.376,151.625,57.951,167.678
