 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67,Mean68,XM68,YM68,Mean69,XM69,YM69,Mean70,XM70,YM70,Mean71,XM71,YM71,Mean72,XM72,YM72,Mean73,XM73,YM73,Mean74,XM74,YM74,Mean75,XM75,YM75,Mean76,XM76,YM76,Mean77,XM77,YM77,Mean78,XM78,YM78,Mean79,XM79,YM79,Mean80,XM80,YM80,Mean81,XM81,YM81,Mean82,XM82,YM82,Mean83,XM83,YM83,Mean84,XM84,YM84,Mean85,XM85,YM85,Mean86,XM86,YM86,Mean87,XM87,YM87,Mean88,XM88,YM88,Mean89,XM89,YM89,Mean90,XM90,YM90,Mean91,XM91,YM91,Mean92,XM92,YM92,Mean93,XM93,YM93,Mean94,XM94,YM94,Mean95,XM95,YM95
110,139.577,143.764,113.272,135.250,136.960,198.952,56.857,139.483,175.812,14.846,133.457,145.364,109.423,101.990,62.992,66.125,45.343,78.818,41.935,187.829,93.334,4.227,112.692,166.935,194.118,126.941,135.805,21.294,170.792,74.297,187.730,148.075,67.944,54.903,84.789,111.423,59.792,105.095,81.730,215.375,106.881,74.142,294.182,113.005,80.957,124.510,214.787,208.036,109.451,178.176,128.011,105.769,95.291,51.814,267.611,132.938,68.850,275.091,163.156,49.355,159.892,55.159,113.235,268.524,138.517,66.303,84.433,183.152,98.922,59.405,195.958,93.906,71.000,64.819,93.007,281.125,153.975,73.579,173.952,142.014,147.101,85.286,151.208,152.042,345.385,152.398,35.136,99.136,119.113,198.300,127.833,103.930,141.500,75.625,117.536,70.005,11.429,143.254,156.780,37.091,87.188,101.067,125.969,181.093,139.243,168.591,101.382,123.186,108.324,129.208,129.753,264.500,157.948,63.689,2590.294,159.623,68.281,126.429,142.728,27.503,134.438,155.276,58.205,60.541,95.509,110.600,233.167,137.708,116.548,62.344,108.238,91.600,45.824,104.320,179.064,314.562,112.719,66.226,15.375,175.679,67.732,20.774,180.935,66.624,30.286,166.605,181.403,33.286,97.808,141.801,104.385,100.498,52.288,82.300,148.509,27.155,92.065,143.247,23.308,115.833,153.376,24.267,81.375,119.079,103.876,100.125,110.393,99.014,86.118,167.860,61.278,491.846,171.813,82.679,139.812,128.677,102.130,24.286,155.277,84.547,220.500,140.116,121.906,154.516,95.288,23.034,158.162,77.385,80.997,115.500,101.042,92.865,110.190,115.985,121.632,14.938,105.132,34.815,264.667,101.075,104.102,56.636,123.590,72.522,98.703,70.314,78.143,233.568,145.908,36.151,3914.524,146.305,17.496,18.000,76.888,104.506,76.500,163.264,32.610,61.312,68.339,99.873,30.875,98.630,40.875,63.963,174.381,120.774,169.297,94.424,119.314,306.000,120.965,118.166,298.567,78.115,89.599,158.438,122.938,97.307,26.865,107.088,115.733,79.286,160.266,56.869,142.706,96.499,60.215,57.765,180.902,118.420,368.595,112.042,118.313,39.308,87.431,32.975,204.333,169.223,108.290,22.824,80.206,38.150,181.417,93.985,72.596,122.500,176.699,112.845,172.667,185.664,112.021,162.000,176.529,58.242,208.647,174.315,51.633,148.727,187.070,104.367,37.750,168.345,128.994
111,169.885,143.680,113.061,207.938,136.995,198.970,20.643,139.790,175.986,22.231,133.190,145.363,97.000,102.037,62.799,73.250,45.697,79.302,90.129,188.084,93.639,12.500,112.978,166.875,268.765,126.952,135.757,51.706,170.559,74.628,126.811,147.896,67.671,31.548,85.079,111.211,41.083,104.893,81.636,329.250,107.058,74.218,316.136,113.210,80.913,147.608,214.720,208.194,165.882,178.371,127.946,137.077,95.243,51.968,232.278,133.129,68.872,375.273,163.267,49.470,116.378,55.135,113.369,242.333,138.635,65.982,46.933,183.185,99.023,72.162,195.984,93.955,47.250,64.947,92.786,150.000,154.131,73.428,28.048,141.916,147.230,51.643,151.264,151.597,421.923,152.426,35.197,101.182,118.978,198.029,105.444,103.798,141.767,85.250,117.440,70.097,20.190,143.647,156.509,39.455,87.016,101.090,184.406,181.132,139.240,166.227,101.196,123.282,98.432,129.087,129.644,200.056,157.838,63.756,1744.882,159.626,68.307,223.190,142.602,27.423,136.000,155.380,57.799,82.054,95.333,110.768,205.722,137.837,116.597,30.375,107.999,91.623,50.412,104.448,179.432,225.750,112.790,66.069,36.125,175.647,67.915,18.065,180.827,65.692,27.143,166.508,181.932,121.000,98.191,141.516,90.154,100.651,52.190,119.900,148.656,27.225,100.839,143.555,23.291,139.000,153.502,24.213,127.875,118.899,103.909,92.188,110.228,99.038,68.941,168.140,60.957,297.692,171.914,82.610,143.625,128.493,102.143,63.048,155.149,84.527,240.333,139.877,121.782,179.677,95.010,23.091,145.243,77.441,80.840,162.000,100.895,92.936,100.857,115.797,121.483,17.688,104.881,35.025,240.889,100.996,104.258,47.091,123.435,72.586,82.216,70.104,78.336,253.459,145.896,36.128,3906.143,146.314,17.478,26.690,77.069,103.987,114.923,163.189,33.001,48.312,68.649,100.036,8.625,98.257,40.590,88.259,174.423,120.802,159.081,94.421,119.441,248.875,120.905,118.219,248.700,78.325,89.538,118.062,122.959,97.226,20.486,107.600,115.445,120.286,160.434,56.639,141.765,96.389,60.238,46.588,180.575,118.167,287.243,112.067,118.333,33.769,87.139,33.390,65.500,169.312,108.459,76.706,80.384,38.030,300.750,93.928,72.922,101.562,176.510,112.985,321.833,185.553,111.962,179.929,176.629,58.478,141.529,174.230,52.030,217.091,187.047,104.271,52.125,168.568,128.946
112,124.192,143.840,112.962,134.750,137.071,198.848,68.929,139.490,176.058,7.538,132.914,145.770,92.769,101.713,63.400,23.625,46.034,78.559,42.323,187.733,93.710,7.864,113.244,166.772,228.412,126.969,135.796,73.588,171.131,74.542,187.892,147.878,67.734,33.742,84.976,111.094,67.583,104.927,81.842,136.750,107.013,74.050,242.000,113.054,81.036,169.333,214.709,208.218,130.980,178.064,127.845,91.692,95.310,51.714,298.667,133.204,68.899,482.727,163.309,49.494,124.811,55.360,113.338,3050.214,138.574,66.181,50.633,183.018,98.913,58.973,195.895,93.790,139.625,64.893,92.777,211.938,154.005,73.577,5.381,142.187,146.703,13.714,151.254,151.532,482.385,152.432,35.273,127.045,118.754,198.254,71.000,103.851,141.458,103.000,117.480,70.131,8.762,143.746,156.793,52.182,87.297,101.162,204.531,181.204,139.219,224.273,101.513,123.363,113.243,128.985,129.733,258.111,157.943,63.723,806.353,159.653,68.333,1819.571,142.579,27.476,119.938,155.088,58.362,41.351,95.482,110.564,145.389,137.702,116.634,36.188,108.238,91.222,54.824,104.318,178.934,391.375,112.803,66.076,56.875,175.428,67.925,36.452,180.891,66.014,0.571,166.935,182.125,124.714,98.057,141.600,127.000,100.637,52.557,184.500,148.375,27.218,177.032,143.298,23.485,93.000,153.282,24.402,105.062,119.165,103.764,101.000,110.433,99.275,119.294,168.148,61.352,283.000,171.801,82.885,76.938,128.616,101.951,30.095,155.332,84.396,329.278,140.098,121.841,266.129,95.089,23.023,180.703,77.540,80.863,201.625,100.865,92.914,144.476,116.086,121.495,6.250,104.895,34.553,219.111,101.076,104.312,29.909,123.272,72.679,102.865,70.106,78.834,237.568,145.747,36.321,3884.714,146.318,17.499,48.966,76.960,104.271,105.615,163.558,32.906,70.750,68.443,99.782,29.625,98.689,41.356,59.593,174.398,120.847,152.270,94.588,119.189,285.375,120.919,118.096,238.633,78.174,89.656,139.625,122.750,97.304,11.351,107.011,115.834,168.429,160.275,56.616,163.706,96.363,60.184,62.176,180.594,118.315,318.000,111.980,118.185,43.308,87.465,33.295,222.500,169.334,108.504,66.176,80.500,38.010,390.083,93.930,72.736,210.938,176.590,113.010,228.500,185.645,111.843,194.571,176.742,58.436,163.176,174.280,51.863,186.227,186.891,104.363,41.875,168.578,128.679
113,169.346,143.852,113.165,144.500,137.242,198.761,59.000,139.541,176.342,17.462,133.664,144.914,60.000,102.006,62.986,22.375,45.326,78.795,44.903,187.897,93.436,9.409,112.594,166.598,157.647,127.119,135.716,72.412,170.925,74.734,143.730,147.992,67.710,48.452,84.590,111.516,56.250,104.859,81.978,265.500,106.915,74.104,243.818,113.094,80.856,130.118,214.581,207.944,139.373,178.056,127.997,141.077,95.425,51.753,343.722,133.011,68.913,370.182,163.169,49.433,138.649,55.309,113.329,2591.476,138.552,66.182,79.067,182.808,98.889,49.568,196.099,93.685,102.750,64.681,92.748,181.625,154.026,73.463,12.524,141.852,146.389,28.786,151.130,151.897,294.923,152.415,35.291,76.182,118.802,198.330,76.167,103.840,141.808,89.292,117.496,69.745,34.571,143.433,156.916,43.045,87.341,101.070,145.188,180.900,139.379,227.182,101.529,123.170,139.892,128.887,129.616,228.222,157.861,63.594,341.176,159.694,68.399,2820.214,142.570,27.466,97.125,155.371,57.852,36.432,95.468,110.895,265.667,137.454,116.544,43.750,108.087,91.550,36.176,104.403,179.271,369.500,112.649,66.290,23.812,175.630,68.227,25.484,181.229,65.996,69.143,166.787,181.784,75.143,98.153,141.339,211.000,100.791,52.300,193.900,148.371,27.174,119.548,143.174,23.288,60.833,153.447,24.498,78.062,118.966,103.584,99.812,110.549,99.367,117.294,167.974,61.391,509.846,171.809,82.690,105.438,128.362,102.171,39.143,155.185,84.679,358.500,140.210,121.787,185.871,95.089,23.042,180.811,77.430,81.066,155.688,100.982,92.851,164.905,115.830,121.666,34.062,105.157,35.190,323.667,100.917,104.156,33.455,123.487,72.333,88.270,70.224,78.669,315.676,145.947,35.993,4029.190,146.320,17.505,36.483,76.905,104.894,78.577,163.494,32.721,66.562,68.220,99.857,22.375,98.589,40.934,76.037,174.163,121.044,162.216,94.390,119.237,324.188,120.927,118.224,286.467,78.105,89.586,132.000,123.087,97.057,24.703,107.013,115.714,173.571,160.581,56.614,136.529,96.420,60.342,55.118,180.760,118.255,304.703,112.030,118.117,32.077,87.458,33.273,134.333,169.262,108.169,85.118,80.310,37.956,421.500,93.957,72.798,153.125,176.640,112.693,234.889,185.814,111.981,184.714,176.775,58.428,145.706,174.349,51.887,220.591,187.065,104.597,62.875,168.641,128.870
114,170.769,143.768,113.025,79.188,137.284,198.622,38.000,139.406,176.058,50.462,133.531,144.965,93.077,101.742,63.358,55.000,45.494,78.745,64.452,188.094,93.458,20.136,112.742,166.479,120.647,126.937,135.694,44.588,170.664,74.707,166.324,147.960,67.907,85.742,84.817,111.170,26.042,104.641,81.880,260.375,106.890,74.174,265.409,112.941,80.943,188.902,214.754,208.156,136.863,178.263,127.870,118.385,95.231,52.001,275.444,133.114,68.816,405.273,163.184,49.510,152.703,55.292,113.215,1557.381,138.584,66.193,59.967,183.378,98.947,77.243,196.048,93.468,32.625,64.434,92.916,257.750,154.093,73.510,48.857,142.240,146.807,39.714,151.471,151.955,365.385,152.427,35.305,71.682,118.727,198.395,56.444,103.687,141.652,91.875,117.455,70.315,23.524,143.174,156.831,30.909,87.215,101.135,136.625,181.160,139.263,147.227,101.451,123.369,125.297,129.044,129.602,152.111,158.135,63.551,263.059,159.594,68.545,2000.095,142.609,27.541,167.688,155.263,58.211,49.568,94.676,110.763,303.389,137.527,116.510,59.312,108.015,91.850,43.294,104.341,179.379,311.562,112.696,66.076,14.312,175.815,68.052,44.194,181.070,65.656,39.000,166.775,181.830,52.286,98.146,141.727,125.154,100.742,52.302,132.300,148.411,27.393,128.129,143.305,23.311,74.167,153.340,24.371,169.062,118.967,103.977,84.125,110.544,99.031,89.706,167.921,61.147,350.692,171.889,82.631,200.875,128.548,102.233,53.714,155.192,84.500,334.722,140.062,121.698,172.774,95.249,23.148,130.108,77.391,80.694,143.625,100.880,93.055,77.571,116.076,121.439,37.250,104.918,34.627,302.056,101.110,104.186,21.773,123.414,72.293,101.081,70.286,78.316,200.649,145.817,36.167,3947.024,146.317,17.496,34.966,77.017,104.454,82.654,163.229,32.799,49.812,68.333,99.778,24.312,98.941,40.873,43.519,174.129,121.416,177.243,94.556,119.356,369.812,120.922,118.065,278.800,78.122,89.463,101.250,123.097,97.121,7.892,106.935,115.401,98.571,160.450,56.829,216.824,96.318,60.257,89.529,180.669,118.449,351.730,112.001,118.273,30.385,87.522,33.277,229.000,169.221,108.543,75.882,80.321,37.715,320.250,93.907,72.798,182.875,176.722,112.912,234.722,185.571,111.881,138.857,176.405,58.345,191.706,174.230,51.960,201.682,187.329,104.473,62.250,168.622,129.086
115,175.962,143.771,113.051,203.812,137.185,198.494,60.357,139.417,176.056,37.385,133.426,145.113,94.192,101.934,63.009,38.062,45.275,79.388,81.419,187.996,93.357,10.682,112.889,166.576,204.765,127.032,135.844,43.706,171.181,74.429,168.649,147.905,68.060,25.613,84.696,111.634,61.208,105.071,81.889,314.500,107.006,74.108,223.409,113.084,80.841,158.196,214.818,208.178,168.275,178.172,128.024,131.538,95.487,52.016,192.111,132.910,68.880,335.091,163.225,49.377,181.892,55.149,113.381,427.333,138.582,66.249,67.367,183.176,99.043,75.405,196.059,93.738,111.500,64.931,93.125,270.062,154.036,73.559,17.381,141.917,146.999,53.643,151.393,151.904,410.615,152.484,35.358,82.227,119.025,198.364,56.722,104.048,141.699,84.375,117.546,70.417,62.095,143.236,156.761,46.364,87.287,101.064,137.125,181.270,139.132,161.727,101.384,123.302,138.703,129.034,129.696,135.500,157.927,63.465,355.706,159.507,68.551,1402.381,142.559,27.481,139.500,155.417,58.219,31.784,94.672,110.618,205.222,137.769,116.649,62.250,107.827,91.558,34.000,104.999,179.362,276.562,112.691,66.005,35.688,175.031,67.907,69.806,180.805,66.230,24.143,166.695,181.428,143.429,98.044,141.762,135.692,100.669,52.225,160.900,148.521,27.345,97.032,143.408,23.624,130.333,153.277,24.350,107.562,119.041,103.782,93.625,110.535,99.117,97.529,167.877,61.164,295.615,171.843,82.811,176.875,128.499,102.095,42.952,154.974,84.847,183.611,139.998,121.828,184.968,95.106,23.248,222.378,77.351,80.927,149.812,100.852,93.069,132.048,115.900,121.512,42.938,104.965,34.780,227.167,101.061,104.063,13.182,122.806,72.751,103.459,70.117,78.527,239.676,145.868,36.123,4001.786,146.323,17.505,16.621,77.000,104.711,112.231,163.113,32.889,88.625,68.398,99.474,34.812,98.666,41.013,52.111,174.411,121.225,170.108,94.299,119.275,279.375,120.960,118.128,273.867,78.214,89.668,146.875,123.015,97.447,37.297,107.567,115.663,98.000,160.507,56.796,98.941,96.339,60.264,81.353,180.812,118.625,284.432,112.007,118.080,43.231,87.367,32.871,58.000,169.189,108.120,29.765,80.617,37.824,280.833,93.905,72.879,76.812,176.627,112.718,185.889,185.549,111.765,149.286,176.708,58.273,125.588,174.388,52.136,181.818,187.037,104.338,8.000,168.059,128.921
116,191.769,143.937,113.006,116.812,137.151,198.685,20.857,139.437,176.043,38.846,133.699,145.033,91.577,101.760,63.145,35.125,45.413,79.048,62.452,187.911,93.026,10.000,112.671,166.877,225.647,127.032,135.661,48.588,170.723,74.652,136.108,147.978,67.821,25.871,85.003,111.167,30.917,105.043,82.124,289.500,106.835,74.202,217.364,112.959,81.000,157.216,214.716,208.438,132.314,178.201,128.150,98.769,95.181,51.685,222.056,133.091,68.862,566.000,163.208,49.445,177.135,55.368,113.322,189.571,138.509,66.122,79.033,183.120,99.070,63.730,196.092,93.743,64.125,64.683,92.968,246.062,154.075,73.424,30.810,141.781,146.945,8.714,151.336,151.056,429.077,152.387,35.234,76.636,119.137,198.283,85.000,103.975,141.706,118.750,117.325,70.350,0.000,NaN,NaN,42.591,87.261,100.667,137.938,180.945,139.132,127.227,101.271,123.163,138.378,129.131,129.741,134.222,157.690,63.649,330.118,159.677,68.292,1252.238,142.580,27.509,156.312,155.329,58.437,45.189,95.324,110.622,244.222,137.575,116.609,72.156,107.737,91.540,12.294,104.269,179.095,299.062,112.667,66.110,24.062,175.299,67.832,30.516,180.757,66.156,22.429,166.495,181.610,19.714,98.407,141.250,122.615,100.736,52.415,211.200,148.627,27.288,149.677,143.467,23.471,189.667,153.288,24.304,172.875,119.170,103.614,99.312,110.487,99.166,128.118,168.070,61.112,332.846,171.791,82.735,117.750,128.544,102.055,99.143,155.059,84.604,301.000,140.045,121.625,183.806,95.188,23.157,199.027,77.329,81.117,192.438,100.947,93.014,131.905,116.004,121.381,35.938,104.858,34.493,266.556,101.083,104.015,19.227,123.845,72.609,123.946,70.224,78.509,266.919,146.022,36.122,4012.572,146.318,17.517,22.276,77.015,105.321,96.654,163.610,32.722,114.125,68.547,99.940,20.812,99.010,40.783,78.741,174.330,121.294,161.730,94.573,119.344,319.562,121.051,118.001,215.900,78.305,89.613,131.375,123.285,97.147,27.784,106.907,115.974,56.000,160.355,56.942,109.824,96.107,60.223,102.000,180.570,118.301,254.486,111.994,118.317,59.385,87.530,33.307,102.167,169.248,108.957,74.765,80.326,38.030,274.917,93.892,72.781,190.500,176.631,113.097,220.333,185.393,111.946,185.000,176.541,58.320,179.412,174.099,52.058,220.636,187.055,104.456,46.500,168.603,129.235
117,187.808,143.885,113.357,129.625,137.242,198.818,33.357,139.655,175.405,26.231,132.862,145.352,76.308,101.879,62.959,52.562,45.713,78.644,46.129,188.157,93.170,7.727,112.804,166.641,203.353,126.891,135.702,56.412,171.062,74.955,211.297,148.087,68.006,82.581,84.986,111.255,31.250,105.216,81.644,320.500,107.005,74.385,271.455,112.879,80.712,155.294,214.722,208.013,114.627,178.437,128.081,86.462,95.589,51.776,234.944,132.940,69.007,238.727,163.296,49.348,123.135,55.435,113.290,130.810,138.549,66.113,51.567,183.038,99.199,73.189,196.070,93.900,122.750,64.788,93.024,213.562,153.973,73.466,23.333,142.280,146.459,24.143,151.208,151.994,433.923,152.442,35.343,86.045,118.936,198.236,57.056,104.250,141.462,96.333,117.369,69.983,37.810,143.352,156.555,46.409,87.209,100.817,189.281,181.158,139.295,195.545,101.395,123.142,93.135,129.046,129.633,173.111,157.962,63.668,282.529,159.552,68.588,824.286,142.595,27.443,199.625,155.338,58.058,19.622,95.679,110.530,250.611,137.614,116.574,33.281,107.991,92.049,65.235,104.501,179.147,268.375,112.683,66.051,51.625,175.293,68.004,46.387,180.839,66.026,19.429,166.479,181.473,15.714,98.425,142.062,214.385,100.583,52.433,58.000,148.549,27.484,100.323,143.482,23.651,56.833,153.340,24.587,48.938,118.598,103.464,112.625,110.471,99.326,71.118,167.984,61.040,318.923,171.834,82.821,126.062,128.713,102.045,46.571,154.945,84.471,348.000,140.022,121.938,166.000,95.398,23.278,160.054,77.357,81.024,125.000,100.928,93.034,95.667,115.751,121.644,11.500,104.519,34.823,266.111,101.152,103.986,22.182,122.933,72.201,90.973,70.167,78.770,259.027,146.107,35.987,3953.810,146.314,17.502,27.034,77.099,104.389,104.731,163.372,32.883,57.000,68.476,99.321,31.750,98.091,40.874,122.741,174.124,121.015,114.216,94.467,119.419,347.250,120.912,118.246,228.600,78.209,89.658,115.000,123.199,97.322,16.000,107.484,115.448,194.714,160.482,56.752,71.882,96.228,60.114,138.706,180.688,118.388,288.757,112.106,118.056,29.462,87.210,33.561,76.500,169.181,108.584,43.706,80.451,37.674,366.667,93.935,72.760,150.000,176.753,113.192,202.222,185.434,111.912,113.857,176.533,58.201,122.765,174.223,51.989,219.545,187.100,104.620,1.375,168.682,129.115
118,140.269,143.838,113.007,186.062,137.154,198.611,55.786,139.631,176.070,4.385,133.993,145.382,82.423,101.831,63.151,26.688,45.436,78.629,77.871,188.328,93.207,27.864,112.464,166.552,213.412,127.086,135.830,54.706,171.151,74.801,191.838,148.024,67.972,48.258,84.785,111.427,56.958,104.765,81.950,202.375,106.864,74.261,219.909,112.994,80.715,153.765,214.682,208.220,132.510,178.031,128.178,63.615,95.119,51.351,202.833,133.106,68.853,328.909,163.153,49.558,146.054,55.465,113.222,173.714,138.562,66.262,46.867,182.923,98.945,50.054,196.306,93.553,88.750,64.911,92.957,271.500,154.013,73.524,13.000,142.126,147.478,46.429,151.181,151.804,416.000,152.328,35.290,61.591,119.239,198.571,70.556,103.788,141.730,85.250,117.522,70.351,19.238,143.459,156.792,37.091,87.461,101.128,123.250,180.795,139.302,229.909,101.301,123.203,118.919,129.098,129.554,283.833,158.207,63.565,277.588,159.583,68.472,655.714,142.585,27.466,113.062,155.425,58.185,75.622,95.080,110.810,196.000,137.632,116.652,29.031,107.686,91.741,57.353,104.845,179.139,309.875,112.628,66.044,35.500,175.562,67.886,11.806,180.954,65.414,4.571,166.528,182.028,104.857,98.137,141.659,98.385,100.283,52.586,124.500,148.644,27.303,73.935,143.723,23.274,95.667,153.455,24.278,121.062,119.010,103.804,113.000,110.329,99.078,89.176,168.052,61.269,245.923,171.909,82.792,95.375,128.503,101.864,97.238,155.275,84.339,315.944,140.153,121.801,143.935,95.030,23.104,140.432,77.491,81.240,152.625,100.898,93.110,164.429,115.948,121.295,19.188,105.072,34.055,228.000,101.001,104.228,28.182,123.522,72.560,94.378,70.116,78.191,186.703,146.014,35.979,4049.548,146.319,17.506,49.517,77.056,104.511,101.308,163.331,32.808,80.312,68.573,100.172,35.438,98.460,40.889,46.667,174.557,121.057,118.486,94.649,119.202,261.562,120.923,118.072,348.000,78.126,89.649,67.125,123.127,97.529,22.324,106.929,115.621,128.714,160.484,56.748,129.706,96.318,60.412,95.824,180.841,118.642,375.622,112.132,118.240,27.000,87.389,33.419,225.333,169.234,108.520,72.706,80.320,38.133,270.500,93.947,72.895,137.750,176.576,113.143,205.889,185.503,111.753,156.643,176.533,58.340,171.765,174.259,52.026,169.182,187.085,104.464,110.625,168.515,128.719
119,194.654,143.712,113.096,183.062,137.020,198.678,43.000,139.358,176.021,15.615,133.131,145.171,72.423,101.874,62.876,32.312,45.576,79.304,29.290,188.242,93.479,3.909,112.685,166.625,192.353,127.024,135.759,56.059,171.058,74.325,103.027,148.038,67.898,57.419,84.744,111.480,58.708,105.206,82.245,198.000,106.937,74.200,294.955,113.070,80.951,138.118,214.649,208.110,153.647,178.231,127.881,109.923,95.267,51.734,212.778,132.902,68.885,506.909,163.165,49.423,123.514,55.229,113.556,151.810,138.345,65.936,65.100,183.099,99.042,42.919,196.143,93.979,29.000,64.562,93.092,233.625,154.111,73.489,9.714,142.108,146.657,29.357,151.114,152.345,338.462,152.343,35.327,138.227,118.664,198.376,34.667,103.805,141.750,95.708,117.234,70.002,20.571,143.239,156.629,38.727,87.616,101.228,182.688,181.247,139.343,202.909,101.521,123.373,79.892,129.273,129.687,183.944,158.031,63.538,249.412,159.589,68.378,2429.072,142.577,27.505,133.125,155.271,58.217,63.297,95.039,110.779,253.000,137.663,116.530,38.719,108.101,91.523,37.647,104.994,179.342,303.375,112.670,66.114,51.500,175.268,68.034,17.806,180.398,65.917,14.143,166.512,181.633,47.143,98.302,141.687,202.538,100.677,52.161,152.900,148.480,27.355,112.387,143.287,23.514,139.000,153.546,24.413,123.562,119.162,104.024,100.812,110.363,99.148,48.529,168.221,61.346,404.538,171.730,82.750,118.000,128.612,101.694,22.571,155.159,84.888,186.778,139.952,121.866,181.742,95.215,22.965,152.432,77.432,81.147,208.562,100.854,93.333,123.476,116.015,121.215,6.875,104.845,34.328,179.111,101.168,104.184,23.636,123.616,71.816,80.703,70.140,78.168,210.595,146.032,36.018,3907.833,146.314,17.505,44.207,76.991,104.554,111.077,163.409,32.892,65.250,68.493,99.996,35.375,99.063,40.927,59.519,174.327,121.667,150.054,94.507,119.257,269.250,120.949,117.955,272.600,78.249,89.641,138.062,123.065,97.161,19.514,107.102,115.794,100.571,160.529,56.891,63.647,96.254,59.965,98.235,180.821,118.076,263.622,112.022,118.155,68.231,87.403,32.883,56.500,169.176,108.914,56.941,80.312,37.602,382.917,93.921,72.697,150.750,176.661,112.635,200.722,185.566,111.829,196.214,176.669,58.452,165.353,174.247,51.883,190.591,187.133,104.543,157.500,168.477,129.144
120,223.962,143.840,113.197,171.312,137.181,198.605,56.857,139.372,176.131,26.923,133.186,145.384,83.500,102.085,63.359,35.375,45.225,79.123,45.613,188.056,93.350,8.818,113.196,166.010,187.882,126.955,135.734,9.412,171.234,74.603,172.919,148.175,67.823,27.806,84.794,111.616,13.750,105.048,82.098,252.750,106.913,74.278,343.364,113.052,80.936,176.784,214.706,208.213,138.510,178.149,127.815,85.692,95.191,51.790,184.944,132.871,68.899,252.364,163.284,49.351,205.243,55.310,113.186,219.333,138.528,66.101,55.567,183.361,99.004,53.081,196.159,93.787,119.750,64.636,92.955,209.625,154.052,73.501,10.619,142.114,146.937,13.929,150.968,151.623,499.538,152.394,35.319,103.682,119.151,198.155,116.333,103.803,141.798,109.333,117.549,70.029,24.857,143.364,156.722,31.636,87.414,100.882,201.312,181.200,139.431,197.955,101.267,123.223,109.135,129.241,129.684,295.333,157.929,63.625,236.647,159.632,68.386,1698.905,142.611,27.508,105.938,155.301,57.925,13.838,95.384,110.490,187.278,137.493,116.560,38.656,108.618,92.126,48.647,104.472,179.039,250.062,112.637,66.277,9.312,175.819,68.318,7.097,181.170,65.785,34.429,166.486,182.164,86.429,98.183,141.499,143.692,100.476,52.420,256.400,148.555,27.307,126.968,143.425,23.441,88.833,153.598,24.214,115.812,119.080,103.636,110.812,110.378,99.081,45.471,168.029,61.250,322.462,171.942,82.711,105.938,128.522,101.846,53.238,155.108,84.684,324.500,140.079,121.898,201.097,95.128,23.020,191.946,77.327,80.692,167.938,100.846,93.199,156.905,115.753,121.376,16.875,104.977,34.674,179.722,100.996,104.128,7.864,123.807,72.061,141.243,70.310,78.440,190.324,145.902,36.115,3953.619,146.324,17.516,25.103,77.190,103.907,105.308,163.290,32.681,149.000,68.506,100.122,41.688,98.756,40.756,65.815,174.315,121.016,207.676,94.456,119.096,352.500,120.865,118.166,214.000,78.135,89.584,137.875,122.997,97.079,24.541,107.717,115.984,129.143,160.282,56.869,94.529,96.215,59.908,147.412,180.624,118.385,331.946,111.993,118.203,87.462,87.295,33.163,150.167,169.217,108.548,101.882,80.303,37.882,285.833,93.935,72.709,187.375,176.585,112.877,158.056,185.367,111.833,134.214,176.535,58.406,190.588,174.248,51.956,255.364,187.143,104.511,101.125,168.600,128.984
