,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,1.235,2829.265,128.94243666666668,0.045157737600614804,78.412,0.027290021675866243,251.09450000000007,0.08835107831246489
1,mean_intensity,84.727,3343.318,598.11837,0.15755010984809079,218.6135,0.04108723678424201,1675.0588,0.48804277677069624
2,mean_intensity,20.562,1542.5,134.83249166666667,0.07508222520672107,94.469,0.048561110899392745,155.28080000000006,0.08851792911406381
3,mean_intensity,0.194,1029.032,62.69531,0.06074941827576353,28.064500000000002,0.02708929880117181,144.71640000000002,0.14047148336278406
4,mean_intensity,120.091,2825.75,366.82301000000007,0.09119109614330559,251.2955,0.04849262231493325,620.1048000000009,0.18480296297500937
5,mean_intensity,58.059,1528.235,192.51597166666667,0.09145637778515407,150.0295,0.06255747611170365,247.08820000000003,0.12857589839583836
6,mean_intensity,22.333,1533.222,135.85381333333333,0.07513511140350704,95.77799999999999,0.048610453845385065,150.85030000000003,0.08506071590963998
7,mean_intensity,40.882,2293.941,215.68676833333336,0.07758552631481616,151.3825,0.04904465440097219,230.871,0.08432491115412424
8,mean_intensity,116.375,2333.688,516.4785516666667,0.18044522882726377,367.0315,0.11304515871236942,1081.2817000000002,0.43516936941243756
9,mean_intensity,55.765,2806.323,444.6502416666667,0.14138412702683117,318.265,0.09543518078877086,912.2119,0.31137205614278995
10,mean_intensity,92.963,514.259,197.59433666666666,0.24835587488764824,181.33350000000002,0.20975869697314956,278.02230000000003,0.43926194409631236
11,mean_intensity,22.857,1629.571,204.076825,0.11278909936678215,144.5,0.07570918035194814,366.93829999999997,0.21415217642965703
12,mean_intensity,59.78,852.341,159.64669166666667,0.12600505407995935,132.183,0.09135322076155651,250.6687,0.24085048343282092
13,mean_intensity,73.042,1097.125,197.07959,0.12112064158862122,161.0625,0.08595055283604941,297.35390000000007,0.2190368358814667
14,mean_intensity,217.143,3929.81,497.61615499999994,0.07554492632923984,407.881,0.05137492805037456,575.7759000000003,0.09659710930175001
15,mean_intensity,92.406,2583.125,332.9784916666667,0.09658756835542937,285.953,0.07770728050815848,461.4560000000002,0.14817006655507914
16,mean_intensity,11.912,369.559,86.23193666666666,0.20780248867365486,75.176,0.17688950277787874,146.0088,0.37494177219437036
17,mean_intensity,30.219,1103.969,105.12092666666666,0.06975732402017851,84.60900000000001,0.05065424912689174,126.69350000000001,0.08984819557625146
18,mean_intensity,9.235,873.824,71.48922,0.07200440903134323,52.4705,0.05000699754449803,88.69990000000001,0.09191060723650199
19,mean_intensity,226.538,4095.0,514.5251883333334,0.07444487973084223,471.1155,0.06322344642392765,631.5004,0.104683049749487
