,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,0.238,2372.667,61.48469,0.025816026528085772,35.0,0.014652493288524124,97.8665,0.041151284190169654
1,mean_intensity,1.333,707.467,41.194473333333335,0.05645029602502264,29.0665,0.039275123418501305,59.510000000000005,0.08238804532850706
2,mean_intensity,1.216,728.863,40.032630000000005,0.053345413366646194,20.451,0.026434521134561125,54.521200000000015,0.07325695014203316
3,mean_intensity,0.714,771.381,41.388906666666664,0.05277883530327193,19.238,0.02403632178359785,63.676200000000065,0.08169832106474012
4,mean_intensity,3.4,870.3,97.62488666666667,0.10869175991079325,59.4835,0.0646943130695582,150.4936000000002,0.16967770215711178
5,mean_intensity,1.091,1578.636,157.34597666666667,0.09904945764885734,82.9545,0.05189297294213477,397.79130000000015,0.25146686782310496
6,mean_intensity,1.531,982.375,66.64166499999999,0.06638228403293488,45.578,0.044907243149777135,93.99670000000006,0.09427156612060639
7,mean_intensity,40.094,2009.562,193.52625333333333,0.07790543097594546,87.7815,0.024213391636726263,567.9496000000005,0.26801938391484426
8,mean_intensity,20.125,1898.312,193.59834833333332,0.09236212812320249,86.9685,0.03558937422099078,557.9996000000001,0.2863796842380445
9,mean_intensity,7.625,1494.625,128.90478000000002,0.08156004034969738,46.562,0.026184936112979153,480.0312,0.31769078681909885
10,mean_intensity,3.136,770.455,46.48490999999999,0.056493987507151504,34.136,0.04040040713184478,66.62690000000002,0.08274381319894335
11,mean_intensity,6.757,834.432,99.26614666666667,0.11176989357739048,42.054,0.04264596610988613,345.49150000000003,0.4092602772827499
12,mean_intensity,28.0,1380.062,253.34039833333333,0.16666424937120736,107.938,0.059123028381834565,763.7062000000001,0.5441364375302317
13,mean_intensity,5.438,879.375,78.76496500000002,0.08390417730339832,36.172,0.03516729466769344,110.82460000000006,0.12058832616081028
14,mean_intensity,40.045,2555.841,505.63270500000004,0.18506576248630655,202.3185,0.0645018515014731,1462.6227999999999,0.5654583280997346
15,mean_intensity,2.647,1784.059,69.45678333333333,0.03750383590844416,46.5295,0.02463354911721713,125.31800000000004,0.0688616670371593
16,mean_intensity,1.095,905.81,73.16168,0.07965677589075014,28.714,0.030527845785689418,192.64270000000005,0.21172159188252662
17,mean_intensity,0.222,680.222,29.37063583333334,0.04286564093137255,13.5835,0.019649264705882356,48.910800000000016,0.07160117647058825
18,mean_intensity,0.71,1252.323,71.92332333333333,0.056897238470144794,29.387,0.02291203431092518,145.77440000000013,0.11590196011067327
19,mean_intensity,3.857,781.476,120.38380166666667,0.14985076453464571,51.6905,0.06151277167867555,332.95210000000003,0.4232086664549091
