,mean_intensity,x,y,normalized_intensity
0,1208.625,47.723,74.862,0.2365097209363841
1,1419.625,47.754,74.874,0.292322444121148
2,733.0,47.774,74.866,0.11069964290437773
3,636.75,47.706,74.876,0.08524004761274964
4,621.25,47.712,74.881,0.08114006083851343
5,624.375,47.706,74.913,0.0819666710752546
6,552.75,47.785,74.953,0.06302076444914693
7,525.25,47.658,74.762,0.055746594365824624
8,4095.0,47.74,74.865,1.0
9,3535.938,47.756,74.888,0.8521195609046422
10,1756.125,47.746,74.884,0.3813318344134374
11,848.5,47.72,74.866,0.14125115725433143
12,776.5,47.738,74.901,0.12220605739981484
13,830.5,47.738,74.961,0.13648988229070227
14,689.125,47.726,74.797,0.09909403518053167
15,418.25,47.733,74.956,0.027443459859806903
16,441.0,47.663,74.882,0.033461182383282634
17,540.625,47.658,74.84,0.05981351673059119
18,349.625,47.728,74.767,0.00929109906097077
19,501.5,47.73,74.925,0.04946435656659172
20,401.875,47.765,74.865,0.023112022219283164
21,379.875,47.754,74.837,0.017292686152625313
22,514.25,47.742,74.851,0.052836926332495704
23,506.875,47.731,74.931,0.05088612617378654
24,446.5,47.717,74.919,0.0349160163999471
25,317.25,47.754,74.903,0.0007274170083322312
26,437.25,47.726,74.882,0.03246925009919323
27,451.625,47.69,74.948,0.03627165718820262
28,433.375,47.741,74.836,0.03144425340563418
29,455.875,47.697,74.854,0.03739584711017061
30,438.5,47.731,74.852,0.0327998941938897
31,397.5,47.67,74.805,0.021954767887845523
32,446.0,47.765,74.72,0.03478375876206851
33,493.5,47.817,74.877,0.04734823436053432
34,392.375,47.736,74.87,0.02059912709959
35,440.5,47.688,74.91,0.03332892474540405
36,435.75,47.641,74.865,0.03207247718555747
37,540.125,47.777,74.971,0.0596812590927126
38,562.625,47.789,74.877,0.06563285279724904
39,466.75,47.724,74.85,0.04027245073402989
40,565.0,47.721,74.85,0.06626107657717233
41,421.25,47.665,74.955,0.028237005687078428
42,519.75,47.737,74.799,0.05429176034916017
43,3593.875,47.726,74.871,0.8674447824361857
44,3753.125,47.743,74.881,0.9095688401005158
45,2662.5,47.733,74.885,0.6210818674778469
46,1594.625,47.758,74.878,0.3386126173786536
47,916.5,47.764,74.919,0.15923819600581934
48,502.125,47.744,74.827,0.04962967861393996
49,505.625,47.668,74.921,0.05055548207909007
50,403.875,47.731,74.891,0.023641052770797512
51,390.875,47.701,74.706,0.02020235418595424
52,415.25,47.782,74.851,0.026649914032535377
53,380.75,47.694,74.967,0.017524137018912842
54,419.25,47.694,74.903,0.02770797513556408
55,478.125,47.648,74.84,0.043281311995767756
56,509.875,47.785,74.773,0.05167967200105806
57,459.25,47.76,74.903,0.038288586165851075
58,480.75,47.701,74.881,0.04397566459463034
59,457.875,47.673,74.789,0.03792487766168496
60,435.75,47.652,74.879,0.03207247718555747
61,350.375,47.704,74.917,0.009489485517788653
62,497.75,47.692,74.823,0.04847242428250231
63,531.625,47.714,74.96,0.05743287924877662
64,588.125,47.666,74.902,0.072377992329057
65,564.125,47.748,74.909,0.0660296257108848
66,433.5,47.689,74.922,0.03147731781510382
67,509.625,47.738,74.854,0.05161354318211877
68,447.875,47.691,74.799,0.03527972490411321
69,497.625,47.731,74.92,0.04843935987303267
70,342.375,47.751,74.788,0.007373363311731253
71,462.125,47.704,74.892,0.03904906758365296
72,579.25,47.7,74.85,0.07003041925671208
73,420.125,47.684,74.883,0.027939426001851606
74,643.375,47.712,74.924,0.08699246131464092
75,743.625,47.795,74.878,0.11351011770929771
76,478.125,47.725,74.903,0.043281311995767756
77,464.5,47.715,74.852,0.03967729136357625
78,341.0,47.71,74.924,0.007009654807565137
79,475.375,47.756,74.836,0.042553894987435524
80,325.25,47.715,75.024,0.002843539214389631
81,543.25,47.756,74.778,0.060507869329453776
82,4095.0,47.74,74.865,1.0
83,3855.375,47.74,74.869,0.9366155270466869
84,2450.625,47.775,74.864,0.5650376934267954
85,1188.25,47.713,74.863,0.23112022219283163
86,650.875,47.702,74.94,0.08897632588281973
87,524.625,47.72,75.007,0.05558127231847639
88,398.5,47.728,74.829,0.022219283163602697
89,469.375,47.734,74.849,0.040966803332892474
90,491.375,47.704,74.809,0.04678613939955032
91,586.0,47.689,74.847,0.071815897368073
92,530.875,47.679,74.76,0.05723449279195873
93,457.25,47.738,74.829,0.03775955561433673
94,437.0,47.703,74.852,0.03240312128025394
95,520.0,47.734,74.834,0.05435788916809946
96,611.75,47.738,74.83,0.07862716571882027
97,411.25,47.777,74.848,0.025591852929506678
98,468.375,47.726,74.808,0.0407022880571353
99,462.0,47.742,74.946,0.03901600317418331
100,433.875,47.754,74.833,0.031576511043512764
101,528.5,47.687,74.856,0.05660626901203544
102,491.125,47.709,74.896,0.04672001058061103
103,531.875,47.707,74.808,0.057499008067715913
104,1122.375,47.738,74.879,0.21369527840232774
105,3436.812,47.748,74.891,0.8258992196799365
106,1626.75,47.754,74.899,0.3471101706123529
107,822.125,47.738,74.873,0.13427456685623596
108,562.875,47.71,74.961,0.06569898161618834
109,401.125,47.775,74.888,0.022913635762465284
110,417.75,47.738,74.847,0.027311202221928316
111,423.125,47.789,74.919,0.02873297182912313
112,512.125,47.714,74.834,0.052274831371511704
113,467.5,47.773,74.844,0.04047083719084777
114,346.5,47.813,74.895,0.008464488824229599
115,616.0,47.806,74.884,0.07975135564078825
116,447.375,47.679,74.884,0.035147467266234626
117,344.0,47.737,74.885,0.007803200634836662
118,447.875,47.731,74.838,0.03527972490411321
119,434.375,47.734,74.933,0.03170876868139135
120,470.625,47.727,74.908,0.041297447427588944
121,421.25,47.703,74.835,0.028237005687078428
122,367.875,47.715,74.91,0.014118502843539214
123,383.625,47.73,74.826,0.01828461843671472
124,505.25,47.755,74.855,0.050456288850681125
125,366.125,47.853,74.837,0.013655601110964158
126,459.125,47.692,74.79,0.03825552175638143
127,459.375,47.747,74.94,0.03832165057532073
128,433.25,47.727,74.818,0.031411188996164525
129,522.125,47.671,74.814,0.05491998412908346
130,390.375,47.759,74.824,0.02007009654807565
131,365.75,47.725,74.882,0.013556407882555218
132,403.375,47.678,74.927,0.023508795132918925
133,432.75,47.771,74.813,0.03127893135828594
134,367.875,47.701,75.049,0.014118502843539214
135,566.75,47.709,74.928,0.06672397830974738
136,411.0,47.752,74.897,0.025525724110567385
137,591.5,47.755,74.867,0.07327073138473747
138,553.0,47.724,74.797,0.06308689326808624
139,504.125,47.724,74.941,0.050158709165454306
140,470.125,47.775,74.814,0.04116518978971036
141,465.125,47.791,74.911,0.03984261341092448
142,376.25,47.66,74.924,0.016333818278005556
143,457.625,47.711,74.917,0.03785874884274567
144,645.625,47.742,74.853,0.08758762068509457
145,509.5,47.661,74.816,0.05158047877264912
146,568.75,47.723,74.936,0.06725300886126173
147,480.0,47.733,74.868,0.04377727813781246
148,558.5,47.743,74.858,0.06454172728475069
149,615.5,47.79,74.925,0.07961909800290967
150,578.125,47.721,74.843,0.06973283957148525
151,648.5,47.765,74.926,0.08834810210289644
152,569.125,47.756,74.803,0.06735220208967067
153,555.5,47.74,74.912,0.06374818145747917
154,452.625,47.785,74.799,0.03653617246395979
155,480.5,47.706,74.827,0.043909535775691046
156,438.5,47.726,74.846,0.0327998941938897
157,483.625,47.702,74.88,0.04473614601243222
158,619.25,47.71,74.782,0.08061103028699908
159,472.75,47.741,74.87,0.04185954238857294
160,480.875,47.716,74.946,0.04400872900409999
161,576.5,47.74,74.85,0.06930300224837985
162,417.625,47.726,74.854,0.02727813781245867
163,521.375,47.661,74.742,0.05472159767226557
164,451.875,47.746,74.932,0.03633778600714191
165,651.625,47.724,74.862,0.08917471233963761
166,567.375,47.751,74.911,0.06688930035709562
167,559.375,47.752,74.822,0.06477317815103822
168,428.125,47.722,74.882,0.030055548207909007
