,mean_intensity,x,y,normalized_intensity
0,136.25,104.311,125.831,0.04498858684374352
1,153.75,104.281,125.765,0.050798920937953934
2,42.0,104.359,125.583,0.013695787507781698
3,124.75,104.249,125.807,0.041170367296119524
4,76.25,104.296,125.791,0.025067441377879227
5,50.0,104.039,125.634,0.0163519402365636
6,101.75,104.445,125.726,0.03353392820087155
7,140.25,104.15,125.722,0.04631666320813447
8,12.5,104.625,125.705,0.003901224320398423
9,137.25,104.046,125.77,0.04532060593484125
10,176.25,104.26,125.678,0.05826935048765304
11,71.0,104.055,125.697,0.023324341149616103
12,60.25,104.311,125.978,0.019755135920315418
13,26.0,104.22,125.824,0.008383482050217888
14,113.25,104.276,125.808,0.03735214774849554
15,178.5,104.226,125.759,0.05901639344262295
16,175.25,104.267,125.85,0.057937331396555304
17,159.0,104.214,125.745,0.052542021166217055
18,48.25,104.254,125.705,0.01577090682714256
19,44.5,104.13,125.637,0.014525835235526042
20,246.75,103.887,125.75,0.08167669641004358
21,74.25,104.049,125.594,0.02440340319568375
22,65.25,104.086,125.8,0.02141523137580411
23,114.75,104.391,125.72,0.03785017638514215
24,50.25,104.344,125.559,0.016434945009338037
25,66.75,104.154,125.592,0.021913260012450714
26,179.5,104.056,125.663,0.05934841253372069
27,51.75,104.379,125.775,0.016932973645984645
28,45.5,104.007,125.548,0.01485785432662378
29,78.5,104.096,125.814,0.02581448433284914
30,77.0,104.318,125.751,0.02531645569620253
31,43.5,104.327,125.653,0.014193816144428304
32,46.25,104.312,125.705,0.015106868644947084
33,124.5,104.113,125.603,0.04108736252334509
34,1.75,104.315,125.395,0.0003320190910977381
35,61.25,104.154,125.796,0.020087155011413158
36,36.25,104.33,125.861,0.011786677733969703
37,101.5,104.257,125.68,0.033450923428097114
38,81.5,104.344,125.668,0.026810541606142352
39,55.5,104.092,125.861,0.01817804523760116
40,74.0,104.017,125.626,0.02432039842290932
41,38.0,103.997,125.491,0.012367711143390745
42,75.0,104.244,125.6,0.024652417514007055
43,39.75,104.005,125.565,0.012948744552811788
44,93.25,104.057,125.765,0.030711765926540777
45,67.25,104.005,125.702,0.022079269557999586
46,101.75,104.23,125.467,0.03353392820087155
47,88.25,104.015,125.616,0.029051670471052084
48,49.75,104.097,125.883,0.01626893546378917
49,58.0,104.227,125.932,0.019008092965345506
50,86.5,104.266,125.814,0.028470637061631044
51,100.25,104.193,125.633,0.033035899564224945
52,93.0,104.078,125.802,0.03062876115376634
53,0.75,104.625,125.705,0.0
54,50.25,104.04,125.654,0.016434945009338037
55,41.0,104.383,125.584,0.01336376841668396
56,117.75,103.904,125.754,0.03884623365843536
57,73.5,104.239,125.615,0.024154388877360447
58,13.5,104.005,125.671,0.004233243411496161
59,37.75,104.085,125.535,0.01228470637061631
60,179.25,104.228,125.549,0.059265407760946257
61,11.75,104.355,125.817,0.0036522100020751195
62,38.0,103.95,125.754,0.012367711143390745
63,39.75,104.225,125.588,0.012948744552811788
64,43.0,104.005,125.395,0.014027806598879436
65,22.75,104.4,125.712,0.007304420004150239
66,122.5,104.356,125.718,0.04042332434114962
67,81.25,104.046,125.758,0.02672753683336792
68,184.75,104.226,125.673,0.06109151276198382
69,43.75,104.157,125.565,0.01427682091720274
70,44.75,104.241,125.74,0.014608840008300478
71,18.25,104.23,125.977,0.005810334094210417
72,29.5,104.315,125.406,0.00954554886905997
73,126.75,104.106,125.644,0.041834405478315004
74,41.5,104.477,125.699,0.013529777962232828
75,56.0,104.008,125.47,0.01834405478315003
76,23.75,104.005,126.002,0.007636439095247977
77,42.25,104.548,125.705,0.013778792280556132
78,90.25,104.155,125.565,0.02971570865324756
79,105.25,104.06,125.926,0.034695995019713634
80,107.5,104.003,125.705,0.035443037974683546
81,94.25,104.351,125.731,0.031043785017638513
82,61.5,104.277,125.841,0.02017015978418759
83,164.75,103.954,125.651,0.054451130940029055
84,107.5,104.344,125.607,0.035443037974683546
85,131.5,104.273,125.619,0.04341149616102926
86,75.25,104.338,125.656,0.02473542228678149
87,126.0,104.228,125.778,0.0415853911599917
88,113.25,104.019,125.806,0.03735214774849554
89,20.75,104.505,125.742,0.006640381821954763
90,196.25,104.353,125.667,0.06490973230960781
91,140.75,103.88,125.677,0.046482672753683334
92,143.25,103.947,125.7,0.047312720481427685
93,168.5,104.34,125.589,0.05569620253164557
94,28.25,104.227,125.458,0.009130525005187799
95,204.25,104.263,125.717,0.06756588503838971
96,20.0,104.176,125.484,0.006391367503631459
97,53.0,104.311,125.649,0.017347997509856817
98,55.75,104.163,125.445,0.018261050010375597
99,75.25,104.012,125.483,0.02473542228678149
100,158.75,104.131,125.758,0.05245901639344262
101,188.75,104.179,125.668,0.06241958912637477
102,42.0,103.844,125.672,0.013695787507781698
103,137.25,104.315,125.716,0.04532060593484125
104,87.0,104.24,125.783,0.028636646607179912
105,42.5,103.93,125.683,0.013861797053330566
106,231.5,104.255,125.699,0.07661340527080307
107,1354.25,104.14,125.706,0.44938783980078856
108,1138.75,104.178,125.724,0.37783772566922597
109,408.75,104.239,125.755,0.13546378916787716
110,232.0,104.133,125.725,0.07677941481635193
111,164.25,104.287,125.721,0.05428512139448018
112,201.25,104.013,125.804,0.0665698277650965
113,113.0,104.079,125.719,0.037269142975721106
114,79.5,104.285,125.604,0.026146503423946876
115,90.75,103.95,125.701,0.029881718198796432
116,72.5,104.004,125.782,0.02382236978626271
117,109.0,103.846,125.795,0.035941066611330154
118,99.75,104.107,125.605,0.03286989001867607
119,133.25,104.086,125.644,0.0439925295704503
120,117.5,104.243,125.909,0.03876322888566092
121,92.0,104.163,125.81,0.030296742062668604
122,42.75,104.335,125.545,0.013944801826105002
123,85.5,104.24,125.441,0.028138617970533304
124,100.5,104.393,125.775,0.03311890433699938
125,53.25,104.312,125.929,0.017431002282631253
126,72.0,104.255,125.751,0.023656360240713842
127,107.25,104.233,125.639,0.03536003320190911
128,47.75,104.258,125.703,0.015604897281593692
129,74.5,103.901,125.834,0.024486407968458187
130,104.5,104.201,125.767,0.03444698070139033
131,21.5,104.146,125.727,0.006889396140278066
132,47.25,103.91,125.777,0.015438887736044822
133,56.75,104.476,125.746,0.018593069101473333
134,62.25,104.352,125.745,0.020419174102510894
135,20.5,103.967,125.697,0.006557377049180328
136,69.0,104.373,125.687,0.022660302967420626
137,82.0,104.028,125.67,0.026976551151691223
138,77.25,104.248,125.815,0.025399460468976967
139,121.5,104.24,125.57,0.040091305250051876
140,108.5,104.351,125.597,0.03577505706578128
141,78.25,104.203,125.528,0.025731479560074703
142,111.75,104.309,125.734,0.03685411911184893
143,112.5,104.323,125.58,0.037103133430172235
144,96.5,104.22,125.635,0.031790827972608425
145,121.75,104.211,125.769,0.040174310022826315
146,128.25,104.151,125.672,0.04233243411496161
147,41.25,104.138,125.699,0.013446773189458394
148,79.5,103.961,125.772,0.026146503423946876
149,492.25,104.237,125.713,0.16318738327453827
150,1123.0,104.136,125.69,0.3726084249844366
151,548.5,104.109,125.689,0.18186345714878605
152,413.25,104.07,125.632,0.13695787507781698
153,264.5,104.272,125.642,0.08757003527702843
154,197.75,104.155,125.774,0.0654077609462544
155,235.25,104.249,125.748,0.07785847686241959
156,24.5,104.309,125.879,0.00788545341357128
157,169.75,104.003,125.677,0.056111226395517744
158,150.0,104.161,125.513,0.049553849346337414
159,128.5,104.14,125.587,0.042415438887736044
160,117.5,104.091,125.76,0.03876322888566092
161,146.75,104.068,125.894,0.048474787300269766
162,220.0,104.073,125.717,0.07279518572317908
163,203.5,104.157,125.679,0.06731687072006641
164,113.75,104.177,125.647,0.03751815729404441
165,129.0,104.089,125.543,0.042581448433284916
166,135.0,104.031,125.832,0.04457356297987134
167,237.25,104.215,125.797,0.07852251504461506
168,110.75,104.211,125.657,0.036522100020751194
169,159.0,104.294,125.723,0.052542021166217055
170,188.0,104.111,125.752,0.062170574808051465
171,165.5,104.081,125.847,0.05470014525835235
172,138.25,104.177,125.799,0.04565262502593899
173,133.75,104.223,125.791,0.04415853911599917
