,index,min_intensity,max_intensity,mean_intensity,normalized_mean,median_intensity,normalized_median,0.9_quantile,normalized_0.9_quantile
0,mean_intensity,169.857,4067.428,504.8790433333333,0.08595662358256803,389.9285,0.05646375652938715,597.3925000000002,0.10969280610924091
1,mean_intensity,42.5,2329.428,211.02999499999999,0.07369274196651578,132.9645,0.03955721386943532,212.55750000000003,0.07436067073384035
2,mean_intensity,129.125,3493.312,408.4234366666667,0.08302107958525097,295.1875,0.04936185176388828,427.5875000000001,0.0887175712883975
3,mean_intensity,74.6,3069.7,395.04425,0.10698949951587594,229.0,0.05155086641514474,924.6400000000002,0.2838102233648293
4,mean_intensity,75.429,2210.857,256.1190633333333,0.08461538545590548,217.048,0.06631878948857091,346.3526,0.126870866168281
5,mean_intensity,44.143,1916.857,220.96621,0.09442082987578455,167.64249999999998,0.06594680234141465,285.91400000000004,0.12910193441176818
6,mean_intensity,20.762,2477.428,223.66141166666668,0.08259137044541941,116.2855,0.03888338911353843,516.3711000000008,0.2017405296446488
7,mean_intensity,119.083,2573.333,432.51928499999997,0.1277116369563003,357.0,0.09694081695018845,602.9667000000001,0.19716153611082818
8,mean_intensity,271.375,3678.75,644.7387483333333,0.10957518568790735,576.25,0.08947503576800322,792.5,0.15294031329102314
9,mean_intensity,23.5,1191.25,108.58361500000001,0.07286115606936416,97.7085,0.06354827660029973,150.3497,0.10862744594305289
10,mean_intensity,116.839,1802.903,355.69934166666667,0.1416674228657196,240.1615,0.07314224133840708,827.0327000000002,0.42121396340826933
11,mean_intensity,141.8,3799.75,342.7703333333333,0.05494069993666762,265.3,0.033762079853469844,356.9,0.058803428149646654
12,mean_intensity,70.167,2029.667,267.40888666666666,0.10065929403759462,235.833,0.08454503699923449,369.68359999999996,0.15285358509823932
13,mean_intensity,184.308,2611.269,404.87454833333334,0.09088178521753476,390.4615,0.08494306253788175,479.0154,0.12143062867512087
14,mean_intensity,75.167,1985.778,230.23240833333335,0.08116011492309703,175.1115,0.05231022955483874,297.3053000000001,0.11626558205725816
15,mean_intensity,199.111,3662.944,474.82138333333324,0.07959690416175758,384.33349999999996,0.053473276569626756,591.9445000000001,0.11341005758649451
16,mean_intensity,33.75,2453.375,233.80291666666668,0.08267930636634466,181.0625,0.060882368135558196,308.4,0.11350932479206488
17,mean_intensity,184.846,3732.577,440.99141333333336,0.07219978440680348,390.5,0.05796775460146217,502.1308,0.08943316164613382
18,mean_intensity,126.625,3566.344,358.941405,0.0675393556857406,283.0,0.04546156241251102,385.3562,0.0752187024579624
19,mean_intensity,149.714,3055.286,363.57271333333335,0.07360296469450192,303.714,0.05300161207500623,470.6949000000001,0.11047081263172968
20,mean_intensity,321.059,1541.765,594.0680516666666,0.22364848838841342,589.0585000000001,0.2195446733283854,706.9881,0.31615237411792846
21,mean_intensity,0.167,960.167,46.5195675,0.048283924479166664,29.9165,0.030989062499999998,69.5,0.072221875
22,mean_intensity,378.5,4094.875,658.64603,0.07538152904375904,625.75,0.06652988463220208,761.5083,0.10305964817866872
23,mean_intensity,308.231,4095.0,623.1035366666666,0.08315071150806046,496.2305,0.0496464136048436,640.3079,0.08769399453729551
24,mean_intensity,49.143,2191.214,230.03522833333332,0.08444735414154494,186.75,0.06424016757614477,285.98560000000003,0.11056711005377508
25,mean_intensity,85.5,1480.188,265.26603666666665,0.128893370177894,227.312,0.10168008902349486,416.92500000000007,0.23763379336453747
26,mean_intensity,0.1,1510.0,83.16716666666667,0.055015012031701886,37.849999999999994,0.02500165573879064,185.65000000000018,0.12288893304192341
