,Unnamed: 0,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels,normalized_intensity.resc,normalized_intensity.bin,collid
0,2400,0,68.412,98.06,111.121,0.0652149853356206,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
1,2401,1,35.235,98.175,111.168,0.0335611066692872,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
2,2402,2,61.235,97.63,111.048,0.0583674738912985,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
3,2403,3,29.941,97.614,111.236,0.0285101486664669,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
4,2404,4,75.118,98.05,111.602,0.0716131198968055,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
5,2405,5,36.824,97.861,111.62,0.0350771573429709,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
6,2406,6,35.471,97.866,111.505,0.0337862721563793,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
7,2407,7,27.941,98.156,111.299,0.026601966572466,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
8,2408,8,60.118,98.044,111.605,0.057301754191799,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.016319998810929034,0,
9,2409,9,50.0,97.899,111.418,0.0476482609782486,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.020692311789266917,0,
10,2410,10,71.412,97.87,111.335,0.0680772584766219,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.026521236683334327,0,
11,2411,11,77.0,98.072,111.511,0.0734087192472603,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.020255080491433132,0,
12,2412,12,27.235,97.798,111.606,0.0259283782932837,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
13,2413,13,51.882,97.844,111.734,0.0494438603287034,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
14,2414,14,100.882,97.96,111.379,0.0961943216317246,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.06069216315539791,0,
15,2415,15,1048.177,97.909,111.427,1.0,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.994826302744896,1,1.0
16,2416,16,859.176,97.947,111.452,0.8196758380258713,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,1.0,1,1.0
17,2417,17,867.471,97.964,111.467,0.8275900232607398,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.9890339170102792,1,1.0
18,2418,18,853.353,97.918,111.364,0.8141201658591877,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.9986164664031718,1,1.0
19,2419,19,1047.647,97.969,111.486,0.9994943317450898,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.9811296917209695,1,1.0
20,2420,20,748.294,97.966,111.464,0.7138843145523691,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.8510019780690725,1,1.0
21,2421,21,705.941,97.988,111.435,0.6734756964387598,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.7940981206485886,1,1.0
22,2422,22,250.529,98.032,111.325,0.2389711845421985,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.22557295259942056,0,
23,2423,23,67.118,97.898,111.374,0.063980391520802,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
24,2424,24,50.0,97.764,111.569,0.0476482609782486,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
25,2425,25,96.0,97.817,111.251,0.0915364491402685,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
26,2426,26,49.118,97.896,111.713,0.0468067526747942,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
27,2427,27,50.294,97.849,111.638,0.0479287637460667,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
28,2428,28,34.529,97.749,111.146,0.0328875183901049,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
29,2429,29,43.118,98.277,111.176,0.0410822063927916,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
30,2430,30,61.706,98.119,111.491,0.0588168507744357,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
31,2431,31,52.0,97.877,111.386,0.0495564430722495,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
32,2432,32,119.294,98.076,111.346,0.1137610459890966,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
33,2433,33,29.471,97.455,111.71,0.0280617258743767,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
34,2434,34,65.706,98.008,111.619,0.0626332149624374,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
35,2435,35,57.765,98.112,111.437,0.055056777958207,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
36,2436,36,32.176,97.727,111.595,0.0306425421565129,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
37,2437,37,33.706,97.975,111.488,0.0321023014584235,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
38,2438,38,74.588,98.025,111.391,0.0711074516418952,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
39,2439,39,36.588,97.732,110.988,0.0348519918558788,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.01595584583199656,0,
40,2440,40,79.765,98.167,111.615,0.0760467809922165,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.022368158661700607,0,
41,2441,41,176.059,98.344,111.736,0.1679200242720762,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.022368158661700607,0,
42,2442,42,62.176,98.016,111.775,0.0592652735665259,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0005821493200619792,0,
43,2443,43,11.118,97.671,111.271,0.0105512928887777,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0005821493200619792,0,
44,2444,44,87.353,97.986,111.432,0.0832864238568558,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
45,2445,45,55.647,97.922,111.442,0.05303601312066,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
46,2446,46,45.0,97.839,111.303,0.0428778057432464,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
47,2447,47,50.765,98.049,111.754,0.0483781406292039,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
48,2448,48,90.176,97.945,111.691,0.085979822882538,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
49,2449,49,43.353,97.997,111.659,0.0413064177888367,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.04728538817592794,0,
50,2450,50,94.412,98.158,111.679,0.0900213525576318,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.00116553725569855,0,
51,2451,51,56.588,97.886,111.449,0.0539338127958874,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.00116553725569855,0,
52,2452,52,15.412,97.987,111.763,0.0146481598445976,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
53,2453,53,37.765,98.157,111.589,0.0359749570181983,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
54,2454,54,65.235,97.804,111.314,0.0621838380793002,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.010710308873565898,0,
55,2455,55,93.353,97.682,111.434,0.0890109701388584,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.010710308873565898,0,
56,2456,56,59.294,97.781,111.381,0.0565155831690706,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.003351693744867518,0,
57,2457,57,53.471,97.85,111.155,0.0509599110023871,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0018207648946618861,0,
58,2458,58,59.235,97.868,111.471,0.0564592917972976,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0018207648946618861,0,
59,2459,59,67.412,98.089,111.326,0.0642608942886201,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0018207648946618861,0,
60,2460,60,34.588,97.745,111.392,0.0329438097618779,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
61,2461,61,48.412,97.676,111.413,0.0461331643956119,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
62,2462,62,53.176,97.82,111.399,0.050678454143522,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
63,2463,63,40.412,98.101,110.978,0.0385004360196084,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
64,2464,64,22.529,98.032,111.613,0.0214384258260997,0,97.93976,86.94604833333334,315.9346768747288,280.47116098487504,0.0,0,
