 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,705.250,53.347,132.493,470.125,31.925,90.046,58.476,99.397,121.769,422.500,48.864,185.006,286.400,60.747,133.691,85.750,59.363,65.155,522.000,62.647,105.721,98.000,75.555,175.500,431.059,73.914,76.900,193.300,56.454,57.666,267.250,77.193,126.097,196.800,39.835,138.811,230.412,57.111,103.697,340.375,29.189,131.658,172.000,34.834,113.787,306.571,56.518,120.462,227.700,58.669,82.454,186.200,65.711,82.239,200.571,52.170,81.077,201.083,93.953,102.915,52.167,99.732,101.594,96.600,47.306,114.801,332.909,45.128,137.549,54.000,100.595,107.676,303.312,54.250,187.192,263.625,13.997,160.279,260.438,20.446,157.419,110.300,75.979,85.620,85.000,77.578,149.966,135.000,28.337,169.916,171.900,18.997,170.858,184.000,52.702,116.561,174.500,87.494,121.652,236.000,29.175,127.287,293.636,91.314,98.735,195.857,86.050,105.990,207.875,35.215,132.733,109.500,49.496,135.666,225.000,68.634,78.853,567.375,64.129,62.175,343.667,73.983,122.193,292.000,41.394,108.344,130.000,61.139,75.871,109.111,36.155,176.856,286.429,36.505,88.596,82.667,71.531,147.511,194.250,67.844,117.483,283.750,36.645,83.426,68.000,47.265,86.890,78.400,73.769,169.805,86.000,69.812,141.871,247.778,39.859,134.461
2,666.750,53.314,132.581,579.375,31.883,90.006,102.476,99.296,121.479,462.500,48.801,185.040,347.500,60.733,133.541,112.375,59.398,64.855,529.667,62.705,105.720,141.500,75.505,175.530,236.706,73.993,77.220,158.700,56.434,57.560,274.250,77.197,126.276,156.400,39.835,138.604,336.000,57.010,103.801,281.875,29.107,131.502,183.238,34.829,113.644,266.476,56.574,120.407,351.100,58.646,82.478,211.000,65.628,82.088,264.714,52.046,81.046,235.333,93.873,102.992,96.000,99.776,101.644,121.000,47.166,114.769,186.182,45.071,137.438,65.077,100.557,107.923,278.812,54.240,187.277,362.125,14.023,160.123,202.812,20.464,157.634,128.300,76.118,85.426,121.500,77.690,149.952,328.714,28.392,169.711,205.700,18.958,170.779,151.833,52.823,116.631,182.750,87.349,121.656,219.714,29.135,127.267,222.909,91.304,98.705,102.571,85.975,106.178,197.750,35.064,132.838,91.000,49.444,135.843,356.000,68.693,78.828,527.000,64.198,62.157,412.333,74.151,122.240,255.778,41.277,108.368,177.000,61.148,76.218,173.778,36.132,176.767,174.786,36.397,88.781,89.500,71.394,147.753,213.750,67.837,117.273,468.750,36.532,83.416,118.182,47.469,86.969,54.200,73.775,169.995,63.250,69.805,142.073,253.556,39.827,134.431
3,721.250,53.299,132.510,629.625,31.890,90.035,62.095,99.311,121.555,326.500,48.922,185.002,214.400,60.764,133.661,39.875,59.668,65.037,451.500,62.563,105.751,110.750,75.514,175.421,236.824,73.948,76.849,242.800,56.371,57.598,492.000,77.173,126.205,84.800,39.835,138.390,291.588,56.984,103.812,271.250,29.125,131.563,123.524,34.895,113.681,201.810,56.532,120.461,272.300,58.501,82.422,288.500,65.662,82.156,167.714,52.044,81.028,177.583,93.900,103.121,118.667,99.979,101.663,339.100,47.078,114.731,211.818,45.092,137.452,67.000,100.570,108.112,291.000,54.160,187.278,344.250,14.016,160.083,216.625,20.480,157.526,156.800,75.883,85.560,71.400,77.771,150.159,361.571,28.383,169.878,147.800,18.855,170.785,29.833,52.701,116.658,212.125,87.428,121.553,227.714,29.218,127.183,239.091,91.240,98.801,180.571,86.031,106.069,170.625,35.375,132.792,51.500,49.486,135.903,513.250,68.686,78.664,514.875,64.170,62.181,408.333,74.138,122.133,189.111,41.282,108.320,107.000,61.090,75.919,95.778,36.179,176.744,151.286,36.489,88.780,99.500,71.477,147.850,176.500,67.975,117.459,242.250,36.481,83.452,76.000,47.313,86.922,147.800,73.734,169.732,53.250,69.882,141.641,267.333,39.854,134.411
4,1099.250,53.299,132.517,1014.000,31.883,90.053,102.381,99.281,121.822,281.500,48.797,184.969,289.800,60.713,133.596,83.000,59.637,64.833,427.167,62.696,105.738,156.750,75.501,175.390,212.000,73.898,77.083,193.600,56.421,57.561,289.750,77.177,126.224,140.000,39.835,138.528,246.647,56.998,103.694,316.250,29.181,131.630,134.476,34.791,113.678,220.190,56.615,120.430,293.700,58.598,82.371,278.100,65.688,82.113,229.857,52.062,81.064,242.833,93.912,103.089,74.167,99.672,101.732,307.100,47.184,114.778,280.182,45.085,137.478,67.538,100.645,107.819,346.438,54.206,187.269,284.625,13.999,160.156,232.812,20.339,157.532,85.200,75.959,85.734,130.900,77.855,150.274,238.857,28.318,169.864,160.300,18.944,170.691,170.833,52.652,116.622,255.625,87.337,121.663,122.762,29.246,127.221,260.545,91.316,98.773,241.714,85.982,106.083,70.625,35.013,132.696,192.750,49.305,135.691,285.750,68.584,78.724,664.750,64.179,62.119,470.500,74.045,122.111,297.111,41.341,108.404,166.250,61.076,75.914,167.333,36.093,176.781,173.071,36.509,88.947,83.417,71.513,147.577,217.000,67.868,117.541,381.750,36.492,83.392,88.545,47.393,86.896,119.200,73.803,169.541,62.500,69.766,142.041,264.000,39.901,134.378
5,901.750,53.347,132.539,860.125,31.881,90.020,69.810,99.334,121.656,439.500,48.849,185.047,290.100,60.793,133.681,92.375,59.469,64.843,477.500,62.599,105.705,78.500,75.367,175.474,78.588,73.851,77.132,250.500,56.411,57.638,390.250,77.199,126.192,246.400,39.835,138.476,301.118,57.092,103.784,256.500,29.213,131.549,139.810,34.981,113.643,337.714,56.594,120.421,245.800,58.644,82.455,275.100,65.755,82.109,280.286,52.137,81.077,209.167,93.952,102.936,82.667,99.848,101.848,148.000,47.246,114.659,290.182,45.096,137.500,65.077,100.695,107.885,354.500,54.238,187.304,312.375,14.003,160.126,224.750,20.445,157.692,77.800,75.985,85.575,77.000,77.882,149.939,332.429,28.358,169.889,243.900,18.995,170.801,116.500,52.720,116.653,224.875,87.414,121.706,265.238,29.266,127.192,106.545,91.354,98.697,177.143,86.019,106.010,135.875,35.124,132.685,119.750,49.478,135.735,336.000,68.582,78.716,568.375,64.169,62.165,346.000,74.034,122.047,227.333,41.412,108.401,194.750,61.076,75.870,125.111,36.134,176.798,259.357,36.533,88.958,104.500,71.498,147.513,252.750,67.858,117.510,244.500,36.617,83.406,157.636,47.369,86.875,109.200,73.808,169.661,46.250,69.536,141.677,217.778,39.914,134.436
6,797.000,53.381,132.511,868.875,31.922,90.034,248.381,99.387,121.790,317.750,48.825,185.046,229.100,60.709,133.609,70.000,59.637,65.130,439.833,62.563,105.737,113.750,75.447,175.524,184.353,73.883,77.136,164.100,56.321,57.634,395.500,77.170,126.156,295.200,39.835,138.777,274.412,57.082,103.716,287.375,29.163,131.627,137.810,34.879,113.525,326.952,56.573,120.419,324.400,58.605,82.556,191.900,65.814,82.149,268.286,52.077,80.999,209.333,93.931,103.220,161.667,99.995,101.593,94.700,47.077,114.840,150.727,45.107,137.390,60.923,100.705,108.034,359.688,54.218,187.390,272.750,13.982,160.181,208.625,20.384,157.531,162.000,75.957,85.630,75.300,77.844,150.114,217.571,28.396,169.861,119.600,19.004,170.841,106.667,52.908,116.420,273.000,87.406,121.694,256.000,29.352,127.256,199.455,91.348,98.711,153.286,86.009,106.119,149.375,35.327,132.607,105.750,49.549,135.847,339.250,68.699,78.681,607.750,64.089,62.160,481.667,74.107,122.145,190.000,41.441,108.346,199.750,61.144,76.081,209.333,36.220,176.746,197.929,36.599,88.954,95.833,71.570,147.693,263.500,67.961,117.477,299.000,36.559,83.365,83.636,47.390,86.826,110.800,73.825,169.615,105.125,69.674,141.887,186.667,39.815,134.447
7,743.250,53.338,132.534,794.500,31.905,90.090,245.619,99.371,121.682,282.000,48.871,185.172,279.700,60.652,133.542,103.125,59.505,64.913,444.167,62.625,105.749,56.250,75.325,175.410,135.176,73.838,77.071,211.200,56.361,57.563,331.500,77.218,126.088,190.000,39.835,138.456,337.235,57.019,103.598,297.875,29.171,131.631,155.143,34.782,113.695,292.476,56.446,120.418,275.700,58.599,82.398,181.600,65.676,82.131,339.000,52.086,81.099,219.250,93.881,103.088,100.500,99.824,101.694,151.300,47.293,114.817,286.000,45.062,137.631,41.000,100.687,107.948,276.312,54.182,187.332,312.875,13.910,160.213,226.312,20.379,157.664,148.900,75.955,85.779,84.000,77.753,149.999,248.000,28.346,169.777,176.900,18.883,170.690,138.000,52.782,116.535,162.375,87.370,121.560,243.143,29.266,127.286,227.273,91.296,98.708,104.143,86.017,106.055,159.375,35.129,132.691,46.250,49.470,135.794,400.750,68.584,78.708,569.375,64.153,62.162,435.000,74.161,122.142,160.889,41.407,108.411,240.000,61.107,76.006,111.111,36.091,176.740,267.571,36.630,88.767,68.417,71.481,147.819,218.000,67.885,117.489,444.500,36.697,83.426,91.818,47.174,86.798,73.200,73.867,169.632,59.375,69.709,141.531,324.222,39.893,134.361
8,813.500,53.366,132.520,648.375,31.882,90.038,204.571,99.356,121.671,2393.500,48.793,185.091,240.600,60.745,133.715,124.375,59.544,64.923,429.500,62.669,105.745,176.750,75.579,175.416,148.000,73.932,76.979,144.300,56.351,57.441,325.250,77.174,126.300,230.800,39.835,138.652,352.882,57.068,103.751,333.125,29.171,131.611,127.429,34.833,113.668,256.286,56.545,120.376,227.900,58.657,82.398,140.700,65.774,82.131,267.714,51.946,81.113,153.917,93.807,103.178,81.333,99.803,101.538,150.400,47.025,114.754,382.545,45.131,137.497,47.000,100.718,108.229,278.625,54.269,187.132,333.375,13.967,160.136,224.375,20.355,157.650,98.100,76.012,85.678,110.700,77.788,150.037,196.857,28.410,169.925,204.800,18.926,170.939,129.167,52.802,116.597,216.125,87.417,121.662,262.286,29.242,127.338,63.273,91.254,98.657,163.286,86.024,105.903,112.000,35.084,132.715,23.250,49.612,135.742,385.250,68.618,78.747,662.625,64.137,62.141,447.667,74.102,122.213,216.667,41.249,108.352,260.000,61.119,75.828,231.333,36.093,176.739,238.500,36.551,88.843,92.750,71.472,147.652,236.500,67.882,117.516,339.750,36.750,83.400,115.455,47.359,86.928,92.400,73.746,169.707,81.875,69.582,141.816,177.111,39.876,134.497
9,572.250,53.253,132.538,510.125,31.852,89.987,199.619,99.418,121.710,1874.000,48.823,185.076,223.800,60.712,133.489,111.500,59.630,65.031,487.833,62.558,105.765,129.750,75.468,175.599,134.235,73.812,77.278,168.100,56.451,57.693,309.500,77.191,126.180,317.200,39.835,138.721,276.765,56.994,103.743,446.000,29.104,131.576,190.667,34.816,113.722,221.048,56.500,120.420,230.200,58.468,82.450,220.200,65.701,82.235,331.429,52.075,80.970,192.667,93.962,103.030,75.833,99.798,101.622,89.300,47.107,114.720,180.182,45.022,137.312,46.692,100.480,108.018,267.312,54.180,187.311,332.000,13.872,160.221,211.500,20.403,157.528,101.700,76.059,85.478,137.700,77.838,150.162,207.000,28.356,169.994,155.600,18.941,170.828,59.333,52.732,116.634,230.000,87.462,121.599,198.476,29.347,127.192,124.909,91.289,98.698,68.857,86.075,105.895,138.625,35.199,132.704,85.750,49.575,135.849,442.750,68.663,78.736,714.250,64.126,62.219,365.833,74.066,122.144,189.111,41.390,108.347,252.750,61.054,75.974,136.444,36.159,176.828,260.714,36.561,88.844,93.667,71.550,147.565,249.250,67.861,117.573,280.500,36.710,83.397,131.455,47.327,86.937,51.800,73.888,169.555,80.500,69.728,141.879,217.778,39.928,134.382
10,679.500,53.315,132.534,517.625,31.925,90.033,292.476,99.414,121.761,1611.750,48.806,185.029,286.100,60.749,133.560,114.750,59.500,64.776,389.333,62.615,105.679,182.000,75.484,175.417,153.176,73.936,77.187,172.100,56.247,57.778,335.750,77.122,126.222,210.000,39.835,138.847,331.706,56.993,103.579,271.375,29.145,131.653,125.238,34.830,113.670,232.476,56.515,120.442,270.900,58.600,82.417,207.600,65.700,82.275,221.286,52.059,81.041,211.000,93.950,103.115,73.167,99.938,101.673,81.500,47.083,114.623,206.727,45.135,137.417,39.769,100.362,108.004,381.000,54.238,187.229,362.625,13.913,160.190,185.312,20.402,157.550,150.500,75.955,85.535,105.200,77.783,150.090,103.857,28.312,169.839,191.800,18.973,170.750,144.833,52.621,116.600,255.875,87.407,121.587,223.238,29.296,127.260,160.727,91.293,98.904,166.143,86.043,106.022,111.750,35.087,132.857,54.750,49.296,135.859,425.250,68.637,78.814,565.500,64.164,62.133,492.833,74.111,122.224,194.667,41.432,108.276,286.250,61.085,76.032,112.667,36.067,176.818,296.643,36.571,88.775,75.500,71.538,147.580,119.250,67.906,117.543,352.250,36.551,83.350,54.000,47.424,86.745,60.600,73.790,169.715,92.875,69.974,141.959,305.111,39.796,134.453
11,984.500,53.351,132.554,441.875,31.904,89.990,388.762,99.334,121.585,1350.500,48.872,185.093,475.900,60.726,133.634,85.125,59.589,64.866,522.833,62.569,105.687,142.750,75.478,175.486,133.647,74.011,76.878,192.700,56.379,57.774,316.500,77.194,126.175,124.800,39.835,138.461,352.882,57.054,103.710,292.875,29.128,131.628,231.619,34.788,113.694,356.476,56.576,120.389,299.600,58.448,82.473,203.100,65.745,82.104,241.571,52.150,81.054,219.500,93.971,103.174,57.167,99.869,101.643,104.900,47.094,114.785,223.818,45.038,137.478,74.846,100.633,107.670,285.750,54.111,187.277,277.625,13.905,160.157,204.000,20.444,157.623,152.200,76.004,85.661,98.400,78.031,150.128,109.000,28.423,169.996,159.700,19.078,170.825,244.167,52.712,116.609,226.375,87.364,121.614,199.048,29.292,127.262,189.273,91.278,98.527,140.000,85.967,106.079,151.875,35.179,132.764,62.000,49.465,135.873,395.250,68.564,78.797,593.125,64.188,62.241,441.500,74.090,122.112,226.000,41.351,108.388,286.250,61.046,75.995,170.000,36.233,176.806,206.429,36.502,88.769,142.333,71.613,147.594,172.750,67.926,117.401,445.250,36.629,83.359,45.455,47.387,86.769,129.200,73.898,169.443,101.500,69.570,142.035,439.111,39.822,134.446
12,932.250,53.319,132.525,405.625,31.863,89.982,231.429,99.285,121.665,815.500,48.839,185.021,1968.000,60.722,133.560,91.500,59.656,64.899,433.167,62.606,105.714,133.250,75.623,175.362,129.176,74.019,76.988,179.600,56.461,57.576,340.250,77.189,126.043,312.400,39.835,138.532,398.000,57.046,103.758,308.125,29.146,131.526,103.524,34.849,113.648,342.381,56.489,120.371,302.300,58.585,82.479,235.000,65.735,82.141,274.000,52.070,81.080,178.083,94.049,103.064,41.000,99.799,101.405,116.700,46.925,114.773,252.182,45.153,137.363,36.615,100.585,108.043,292.875,54.320,187.242,261.625,13.972,160.141,190.875,20.553,157.606,94.800,75.889,85.529,126.900,77.931,150.008,111.429,28.301,170.061,118.000,18.937,170.875,172.833,52.790,116.547,191.500,87.426,121.572,250.476,29.300,127.253,103.636,91.217,98.740,127.000,85.993,106.124,151.000,35.155,132.749,110.250,49.423,135.819,408.500,68.664,78.677,548.250,64.130,62.163,437.667,74.123,122.057,147.111,41.285,108.290,110.250,61.104,75.972,171.111,36.195,176.745,262.000,36.531,88.967,69.417,71.508,147.715,189.500,67.809,117.607,341.250,36.683,83.414,78.909,47.194,86.811,137.600,73.748,169.626,48.125,69.691,142.033,116.667,39.967,134.366
13,686.500,53.325,132.487,366.000,31.920,90.037,210.952,99.367,121.719,1718.500,48.819,185.053,1528.100,60.771,133.560,758.250,59.535,64.921,935.833,62.615,105.711,87.250,75.529,175.639,109.882,73.936,76.979,194.400,56.338,57.575,438.250,77.155,126.231,530.800,39.835,138.739,321.765,57.051,103.634,271.500,29.076,131.646,169.714,34.758,113.546,301.810,56.553,120.475,303.100,58.769,82.442,271.300,65.746,82.361,257.857,51.976,81.029,167.750,93.927,103.090,119.000,99.988,101.790,93.900,47.051,114.695,200.545,45.047,137.392,87.846,100.668,108.005,342.188,54.210,187.175,227.125,13.898,160.172,255.688,20.447,157.521,156.800,76.046,85.402,57.000,77.923,149.954,76.429,28.388,170.126,148.700,19.110,170.797,236.667,52.697,116.657,231.875,87.481,121.591,249.143,29.277,127.237,175.818,91.349,98.635,151.857,85.940,106.020,130.625,35.248,132.723,128.000,49.406,135.801,360.250,68.692,78.713,586.875,64.166,62.151,479.000,74.154,122.138,176.444,41.474,108.303,184.000,61.073,75.988,77.778,36.289,176.937,274.643,36.561,88.868,54.500,71.761,147.399,254.500,67.846,117.644,374.000,36.590,83.418,87.091,47.319,86.666,88.000,73.912,169.624,74.250,69.648,141.821,234.889,39.829,134.382
14,713.000,53.313,132.573,359.000,31.874,90.115,77.333,99.231,121.588,1072.000,48.813,185.104,1104.800,60.721,133.598,831.625,59.507,64.914,2796.333,62.631,105.701,83.500,75.541,175.601,250.706,73.932,77.133,164.100,56.450,57.605,531.000,77.200,126.147,146.400,39.835,138.944,363.529,56.990,103.802,272.000,29.149,131.477,128.571,34.879,113.737,339.429,56.569,120.470,238.400,58.472,82.510,209.900,65.733,82.162,263.000,52.019,81.074,182.667,93.939,103.170,40.000,99.958,101.515,114.600,47.168,114.657,186.000,45.026,137.308,69.462,100.850,107.917,322.562,54.324,187.210,298.375,13.944,160.215,245.750,20.452,157.528,72.400,76.051,85.682,98.200,77.837,149.964,169.571,28.327,169.907,217.900,18.897,170.801,96.667,52.939,116.518,230.250,87.419,121.652,210.952,29.185,127.378,232.909,91.300,98.793,199.143,86.047,105.988,130.500,35.286,132.771,124.250,49.257,135.881,410.000,68.686,78.669,459.250,64.132,62.162,353.167,74.190,122.194,244.000,41.441,108.273,234.750,61.090,75.959,106.000,36.211,176.864,326.429,36.602,88.828,93.083,71.601,147.620,258.750,67.856,117.432,428.250,36.659,83.447,75.818,47.171,86.981,67.600,73.745,169.666,164.625,69.735,141.960,274.000,39.939,134.367
15,701.500,53.253,132.579,397.000,31.911,90.067,58.095,99.493,121.680,763.000,48.859,185.042,1339.700,60.732,133.555,550.625,59.496,64.945,1961.167,62.608,105.707,72.750,75.632,175.570,134.706,73.926,76.897,212.000,56.402,57.699,299.250,77.185,126.311,304.000,39.835,138.550,361.294,57.069,103.630,366.000,29.242,131.533,112.095,34.838,113.591,332.286,56.611,120.366,316.700,58.578,82.476,179.900,65.732,82.007,302.714,52.073,81.026,236.667,93.929,103.118,80.167,99.902,101.715,113.600,46.934,114.926,243.455,45.124,137.427,76.846,100.631,107.992,381.750,54.257,187.203,281.875,14.016,160.190,282.875,20.433,157.541,103.000,75.893,85.720,119.400,77.884,150.104,159.143,28.362,169.972,167.600,18.948,170.762,278.833,52.709,116.508,274.375,87.415,121.544,169.619,29.298,127.265,191.455,91.316,98.841,181.857,86.006,105.980,197.375,35.354,132.640,55.500,49.473,135.610,432.750,68.660,78.704,593.875,64.207,62.166,404.667,74.118,122.220,320.000,41.329,108.288,223.750,61.113,76.052,177.333,36.237,176.731,212.929,36.599,88.866,70.833,71.644,147.668,209.000,67.905,117.304,405.250,36.595,83.371,142.909,47.270,86.718,78.800,73.805,169.734,58.250,69.899,142.025,199.556,39.819,134.236
16,1315.750,53.322,132.522,330.750,31.894,90.060,78.381,99.397,121.756,464.500,48.811,185.046,992.700,60.742,133.622,470.625,59.581,64.907,1324.167,62.612,105.771,128.750,75.620,175.608,173.765,73.977,77.154,140.800,56.304,57.796,491.500,77.179,126.210,143.600,39.835,138.759,413.353,57.038,103.830,330.500,29.186,131.641,127.524,34.783,113.663,271.619,56.608,120.487,275.600,58.597,82.433,244.000,65.752,82.238,241.143,52.103,81.102,141.667,93.902,103.113,71.333,99.747,101.843,96.100,47.300,114.769,294.909,45.042,137.341,32.154,100.645,108.170,394.188,54.230,187.209,268.875,14.013,160.092,205.750,20.403,157.508,104.800,76.038,85.561,68.900,77.765,149.997,79.429,28.406,169.859,174.500,18.884,170.918,126.333,52.608,116.639,233.500,87.529,121.592,161.143,29.292,127.310,130.000,91.292,98.780,145.571,86.066,105.843,105.250,35.216,132.696,126.000,49.366,135.706,358.000,68.629,78.723,649.750,64.180,62.175,422.667,74.100,122.142,220.444,41.388,108.393,209.750,61.090,75.980,130.889,36.217,176.954,355.714,36.540,88.891,127.667,71.553,147.861,226.750,67.885,117.514,444.000,36.597,83.414,93.455,47.304,86.965,80.400,73.794,169.426,100.375,69.620,141.878,136.444,39.851,134.402
17,1084.000,53.325,132.532,337.500,31.926,90.000,84.381,99.294,121.640,249.000,48.808,185.007,631.600,60.729,133.612,596.625,59.564,64.981,2165.667,62.631,105.725,577.250,75.423,175.504,223.647,73.966,77.094,243.500,56.432,57.620,485.250,77.151,126.081,237.200,39.835,138.775,299.765,57.037,103.724,269.250,29.184,131.613,152.476,34.835,113.872,317.524,56.545,120.390,255.500,58.580,82.494,174.700,65.733,82.190,318.143,52.064,81.062,202.500,93.914,103.074,100.000,99.983,101.774,105.400,47.174,114.618,198.182,45.025,137.548,33.846,100.758,107.729,343.375,54.254,187.375,222.375,14.043,160.189,221.500,20.439,157.477,194.600,75.926,85.519,99.200,77.728,150.082,83.286,28.395,169.739,240.600,18.948,170.864,197.833,52.701,116.562,294.875,87.465,121.861,143.429,29.166,127.254,183.273,91.251,98.729,132.286,86.107,106.097,163.250,35.170,132.716,62.500,49.568,135.687,289.750,68.658,78.762,691.375,64.204,62.171,366.333,74.046,122.160,196.000,41.473,108.357,182.750,61.038,75.866,178.444,36.103,176.855,254.786,36.440,88.927,97.417,71.554,147.880,118.250,67.894,117.279,426.750,36.655,83.384,96.182,47.212,87.095,105.000,73.835,169.773,59.125,69.851,142.075,256.000,39.823,134.423
18,874.250,53.282,132.531,401.250,31.817,90.065,82.476,99.254,121.673,320.750,48.849,185.151,444.100,60.752,133.564,536.500,59.568,64.974,1688.500,62.629,105.678,736.250,75.494,175.449,342.118,73.924,77.043,139.800,56.306,57.708,346.500,77.207,126.294,186.400,39.835,138.869,406.882,57.027,103.634,321.250,29.168,131.656,176.476,34.933,113.654,333.238,56.584,120.403,326.400,58.656,82.589,227.600,65.821,82.227,330.143,51.929,81.068,223.000,93.914,103.042,62.500,99.942,101.664,77.400,47.011,114.612,304.727,45.067,137.513,43.077,100.590,108.048,284.500,54.301,187.288,277.250,13.946,160.284,222.062,20.405,157.409,202.500,75.993,85.414,70.300,77.872,149.938,135.286,28.218,169.797,253.900,18.908,170.826,136.333,52.702,116.565,232.875,87.472,121.548,203.810,29.233,127.273,387.091,91.245,98.742,174.143,85.981,105.970,188.000,35.076,132.773,54.500,49.334,135.585,388.500,68.703,78.677,633.500,64.150,62.220,392.000,74.040,122.092,285.778,41.325,108.440,261.500,61.019,75.983,154.000,36.216,176.952,183.714,36.446,88.886,83.250,71.446,147.548,170.250,67.911,117.472,366.000,36.516,83.389,86.364,47.275,86.828,110.000,73.760,169.620,89.750,69.725,141.653,211.778,39.869,134.442
19,632.500,53.365,132.536,388.375,31.876,90.007,94.476,99.457,121.882,384.000,48.839,185.004,547.200,60.725,133.485,374.750,59.496,64.977,1961.500,62.638,105.725,414.750,75.520,175.429,929.294,73.933,77.021,193.600,56.396,57.625,444.750,77.203,126.273,235.600,39.835,138.526,342.000,56.983,103.762,363.750,29.165,131.602,169.143,34.898,113.531,238.476,56.585,120.387,344.100,58.642,82.395,256.400,65.753,82.066,268.571,52.089,81.054,236.417,93.852,102.956,104.667,99.892,101.677,83.400,47.130,114.803,349.818,45.099,137.392,39.308,100.623,108.031,354.812,54.237,187.257,186.125,13.941,160.237,231.125,20.497,157.615,111.300,76.016,85.689,92.100,77.900,150.057,89.000,28.313,170.010,209.300,18.949,170.812,186.000,52.798,116.457,131.250,87.341,121.606,214.000,29.255,127.227,188.000,91.309,98.845,198.000,86.019,106.008,101.500,35.125,132.604,193.500,49.365,135.844,353.000,68.643,78.835,691.000,64.195,62.113,419.167,74.123,122.090,244.444,41.371,108.417,320.500,61.066,76.053,181.333,36.082,176.751,276.286,36.489,88.788,78.167,71.514,147.578,217.000,67.904,117.433,369.500,36.646,83.404,102.727,47.343,86.915,84.000,73.775,169.576,87.625,69.811,141.722,222.222,39.891,134.449
20,443.000,53.321,132.514,351.000,31.799,90.094,28.667,99.260,121.921,431.750,48.858,185.073,418.000,60.762,133.549,312.125,59.448,64.911,1661.667,62.636,105.741,634.750,75.475,175.451,794.941,73.920,77.000,180.700,56.306,57.626,513.750,77.205,126.150,195.200,39.835,138.764,375.882,57.019,103.758,295.875,29.188,131.582,189.143,34.804,113.634,241.810,56.495,120.408,365.400,58.549,82.459,249.200,65.702,82.100,224.571,52.111,81.068,222.417,93.871,103.179,94.000,99.893,101.590,75.400,47.123,114.788,248.727,45.028,137.491,51.462,100.653,108.050,244.812,54.213,187.308,261.750,14.012,160.233,214.500,20.435,157.539,127.700,75.973,85.687,64.000,77.786,150.124,92.714,28.349,169.933,200.500,19.042,170.827,91.667,52.551,116.534,209.250,87.433,121.598,253.238,29.296,127.247,216.364,91.336,98.570,194.571,86.000,105.939,97.250,35.342,132.585,107.000,49.417,135.600,254.500,68.642,78.704,664.125,64.120,62.237,526.667,74.107,122.177,223.556,41.399,108.261,245.000,61.036,75.907,82.889,36.195,176.753,277.857,36.527,88.880,62.167,71.658,147.448,238.250,67.912,117.574,483.250,36.551,83.360,139.273,47.265,86.769,244.400,73.815,169.497,102.500,69.818,141.757,170.000,39.883,134.453
21,269.250,53.307,132.490,350.875,31.900,90.046,83.905,99.335,121.529,334.250,48.869,185.084,291.800,60.727,133.610,225.250,59.539,64.831,945.000,62.598,105.692,466.750,75.489,175.476,787.882,73.929,76.994,169.200,56.512,57.594,568.000,77.141,126.036,192.400,39.835,138.619,334.706,57.019,103.743,245.250,29.122,131.613,136.667,34.816,113.566,233.143,56.509,120.623,371.400,58.595,82.380,265.100,65.784,82.114,262.571,52.064,81.020,200.583,93.855,103.119,59.167,99.869,101.777,123.500,47.079,114.790,183.273,45.165,137.342,87.077,100.504,108.098,311.688,54.179,187.341,253.750,13.922,160.104,210.875,20.527,157.493,120.200,75.985,85.379,92.300,77.851,149.992,155.286,28.412,169.992,108.900,18.947,170.946,100.833,52.804,116.540,216.375,87.353,121.610,265.810,29.244,127.318,250.545,91.285,98.664,179.714,85.984,106.067,104.750,35.225,132.674,106.250,49.450,135.721,461.500,68.685,78.740,607.375,64.138,62.247,546.167,74.092,122.057,104.667,41.334,108.345,267.500,61.063,76.021,105.556,36.179,176.897,225.214,36.527,88.915,51.083,71.559,148.099,227.750,67.883,117.593,450.750,36.551,83.357,113.455,47.275,87.048,82.800,73.860,169.792,66.750,69.738,141.714,309.778,39.707,134.383
