 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67,Mean68,XM68,YM68,Mean69,XM69,YM69,Mean70,XM70,YM70,Mean71,XM71,YM71,Mean72,XM72,YM72,Mean73,XM73,YM73,Mean74,XM74,YM74,Mean75,XM75,YM75,Mean76,XM76,YM76,Mean77,XM77,YM77,Mean78,XM78,YM78,Mean79,XM79,YM79,Mean80,XM80,YM80,Mean81,XM81,YM81,Mean82,XM82,YM82,Mean83,XM83,YM83,Mean84,XM84,YM84,Mean85,XM85,YM85,Mean86,XM86,YM86
118,492.167,101.684,156.199,286.000,111.424,140.272,127.250,80.431,118.020,264.000,91.234,114.119,316.909,119.196,144.284,490.667,86.359,164.300,50.600,91.452,51.957,67.000,99.550,52.921,243.250,96.935,130.685,76.235,106.044,149.199,89.000,84.949,177.935,197.588,66.152,202.815,101.833,98.578,151.902,111.800,108.899,124.027,262.625,91.843,127.460,623.500,69.026,210.810,174.714,62.034,211.527,75.875,81.432,141.815,96.167,87.519,139.177,379.250,113.764,153.706,89.000,80.281,174.074,168.250,98.338,162.179,218.000,106.780,210.267,126.875,79.339,167.839,152.875,93.182,99.892,81.161,109.687,116.410,162.857,88.188,121.894,184.875,94.101,173.919,75.600,106.597,202.656,326.667,124.607,86.927,197.355,123.244,80.130,400.000,108.167,109.515,95.667,111.031,90.883,91.600,118.656,122.373,112.452,92.412,138.300,102.727,83.806,129.148,136.286,88.982,132.459,171.000,108.071,165.192,52.000,47.747,148.072,249.000,99.268,144.200,157.375,98.554,103.732,277.154,62.408,206.458,153.875,47.211,125.036,192.714,99.897,139.314,130.167,96.320,185.833,60.400,100.992,90.573,128.833,102.735,98.129,70.400,102.745,109.409,170.667,100.403,194.170,95.000,103.809,182.061,261.857,110.972,183.687,410.333,92.367,144.187,384.500,90.378,93.879,423.000,95.058,89.309,455.000,56.740,138.454,398.429,60.315,141.051,19.500,62.264,121.780,376.727,79.463,112.454,219.500,76.071,108.044,276.545,113.660,146.467,259.455,106.128,143.819,294.000,82.766,167.802,112.750,87.183,170.825,163.312,110.009,177.636,143.556,90.872,160.165,336.889,85.475,144.288,65.667,107.188,133.632,94.833,82.415,108.019,250.750,72.753,204.257,190.000,85.270,116.902,179.000,106.109,188.694,132.750,77.179,203.559,149.714,46.445,193.226,71.833,85.885,189.298,142.167,80.814,192.806,235.300,38.526,181.234,102.000,76.290,123.695,81.000,99.598,209.549,121.500,80.742,197.612,237.500,79.100,98.035,275.500,95.147,199.043,142.167,109.975,159.954,97.250,94.721,168.370,369.300,52.677,146.340,89.000,62.241,169.940,202.889,93.885,190.892
119,430.833,101.705,156.287,306.727,111.489,140.274,75.750,80.636,118.159,268.857,91.265,113.964,285.455,119.135,144.278,600.667,86.411,164.218,67.933,91.445,51.365,42.105,99.486,51.941,171.750,96.906,130.767,136.000,105.898,149.286,45.375,85.203,177.935,184.353,66.106,202.831,83.833,98.684,151.931,110.000,108.879,124.182,86.250,92.028,127.466,526.750,68.982,210.756,191.857,61.983,211.346,92.875,81.204,141.903,30.333,87.345,139.103,444.625,113.819,153.687,182.000,80.284,174.005,87.750,98.253,162.382,243.625,106.727,210.169,228.250,79.404,168.010,221.750,93.160,99.868,122.903,109.625,116.470,112.476,88.233,121.817,92.062,93.974,174.032,129.800,106.670,202.769,331.167,124.637,86.999,188.968,123.254,80.223,700.231,108.155,109.549,78.333,110.923,90.806,126.400,118.650,122.396,194.903,92.549,138.484,133.091,83.831,128.975,150.381,89.143,132.595,131.250,107.916,165.260,76.727,47.600,148.450,296.125,99.248,144.254,85.500,98.590,103.737,210.923,62.511,206.424,97.250,47.122,125.083,104.286,99.916,139.456,203.000,96.360,186.121,81.600,101.280,90.405,184.750,102.643,98.243,62.000,102.738,109.499,233.667,100.385,193.971,107.500,104.005,182.230,200.714,110.917,183.678,418.833,92.438,144.155,344.000,90.500,93.930,356.250,95.001,89.319,353.750,56.761,138.419,338.429,60.286,141.069,39.625,62.427,121.255,358.182,79.547,112.334,317.500,75.929,108.005,152.727,113.545,146.501,357.636,106.178,143.660,343.000,82.635,167.732,258.250,87.404,170.822,185.188,110.062,177.589,186.000,90.995,160.156,319.778,85.347,144.296,85.667,107.337,133.470,61.167,82.482,107.679,284.000,72.754,204.250,120.667,85.095,116.867,195.875,106.043,188.662,126.500,77.421,203.569,152.857,46.531,193.238,56.333,85.925,189.438,152.000,80.945,192.893,280.800,38.499,181.321,135.667,76.239,123.755,231.167,99.663,209.549,237.750,80.726,197.724,170.500,78.954,98.152,220.750,95.169,199.036,96.000,109.974,160.036,139.250,94.751,168.413,253.900,52.601,146.355,92.857,62.094,169.849,131.556,93.842,190.807
120,573.000,101.720,156.291,332.364,111.456,140.201,61.500,80.653,118.023,254.143,91.302,114.121,365.091,119.131,144.320,501.905,86.315,164.227,65.367,91.485,51.535,73.737,99.488,52.546,95.000,96.825,130.664,128.706,105.945,149.064,60.500,84.948,178.154,190.176,66.180,202.639,96.500,98.596,151.875,121.600,108.713,124.124,110.625,92.061,127.385,420.750,69.014,210.869,202.000,62.005,211.262,163.625,81.187,141.816,151.333,87.360,139.208,306.625,113.713,153.698,99.333,80.228,173.811,62.000,98.161,162.296,222.625,106.720,210.139,146.000,79.328,167.949,253.625,93.129,99.799,90.774,109.454,116.689,61.524,88.079,121.971,91.875,94.044,173.989,131.600,106.595,202.799,392.333,124.623,86.798,199.290,123.112,80.155,338.385,108.248,109.538,47.000,110.962,91.019,61.400,118.753,122.031,138.129,92.386,138.512,105.455,83.906,129.223,141.810,89.059,132.463,285.250,108.008,165.196,78.545,47.601,148.268,297.250,99.150,144.334,180.375,98.672,103.753,189.846,62.451,206.399,168.750,47.098,125.315,194.571,99.946,139.415,223.333,96.367,186.110,48.400,100.751,90.487,127.500,102.577,97.903,66.600,102.699,109.588,154.833,100.431,194.057,102.750,103.775,182.088,263.143,110.999,183.741,392.000,92.343,144.122,423.250,90.442,93.949,350.125,95.029,89.307,328.500,56.673,138.449,265.714,60.351,140.954,55.000,62.253,121.390,266.182,79.521,112.404,204.375,76.001,107.900,286.727,113.617,146.488,275.273,106.160,143.584,126.000,82.689,167.626,207.250,87.265,170.779,202.375,110.091,177.622,190.222,90.954,160.125,284.000,85.396,144.208,64.500,107.128,133.400,118.000,82.443,107.951,173.750,72.673,204.474,189.833,85.215,117.005,178.250,105.972,188.682,120.500,77.346,203.598,119.905,46.313,193.363,132.000,85.695,189.534,160.167,80.900,192.633,170.800,38.485,181.223,116.333,76.208,123.579,90.667,99.700,209.580,134.500,80.738,197.819,145.250,79.095,98.179,186.750,95.120,199.081,119.000,110.067,159.944,146.250,94.665,168.279,257.900,52.696,146.278,85.571,62.189,170.072,158.000,93.866,190.701
121,428.167,101.629,156.210,370.364,111.491,140.238,89.750,80.563,118.099,261.857,91.229,114.003,386.000,119.233,144.299,311.905,86.369,164.124,58.500,91.451,52.068,63.211,99.519,52.199,124.000,96.878,130.786,127.118,105.885,149.053,63.875,85.176,177.972,182.941,66.128,202.769,137.167,98.460,151.796,79.400,108.851,123.767,101.875,92.172,127.406,400.750,68.940,210.753,97.571,62.037,211.303,131.125,81.333,141.708,113.333,87.427,139.287,445.500,113.815,153.636,63.167,80.298,174.034,55.750,98.205,162.275,234.375,106.895,210.170,120.875,79.450,167.885,112.500,93.172,99.891,142.258,109.581,116.465,137.429,88.352,121.923,113.875,94.119,173.918,76.800,106.701,202.811,403.667,124.608,86.909,167.226,123.146,80.149,378.462,108.174,109.628,51.833,111.025,90.976,224.000,118.727,122.184,160.000,92.432,138.326,149.091,83.848,129.295,121.048,89.022,132.479,222.500,108.040,165.288,15.455,47.683,148.269,222.875,99.221,144.274,141.750,98.683,103.828,229.231,62.453,206.419,85.125,47.150,124.942,148.286,99.958,139.244,108.000,96.445,185.950,76.500,101.250,90.490,106.167,102.615,98.281,107.300,102.566,109.413,158.167,100.278,194.179,117.625,103.800,182.016,217.286,110.976,183.686,321.667,92.320,144.129,307.000,90.356,93.897,320.750,94.930,89.230,304.750,56.757,138.379,140.286,60.208,141.121,49.875,62.477,121.193,360.364,79.478,112.497,230.875,75.924,108.047,294.727,113.666,146.451,290.545,106.217,143.657,172.667,82.576,167.705,199.000,87.304,170.658,156.812,110.088,177.672,130.889,91.122,160.137,440.889,85.378,144.300,31.833,107.201,133.737,104.333,82.424,107.684,267.000,72.781,204.213,95.000,85.038,116.861,131.000,106.068,188.652,75.125,77.477,203.566,111.143,46.348,193.445,36.167,85.628,189.499,98.000,80.868,192.791,196.100,38.419,181.304,116.667,76.274,123.554,137.000,99.730,209.652,83.500,80.671,197.931,152.500,79.079,98.068,370.750,95.116,199.072,96.167,110.006,159.953,83.250,94.749,168.180,293.600,52.579,146.307,110.143,62.082,169.945,134.889,93.799,190.752
122,462.500,101.635,156.290,317.273,111.580,140.224,132.250,80.261,118.156,263.000,91.285,114.010,366.182,119.189,144.271,316.857,86.417,164.101,59.900,91.486,51.029,63.842,99.474,52.719,70.250,96.815,130.818,100.647,106.126,149.249,81.250,84.998,178.038,146.941,66.314,202.764,158.667,98.638,151.881,88.500,108.670,123.890,79.000,91.949,127.367,509.000,68.948,210.806,208.000,61.981,211.291,73.375,81.352,141.698,69.000,87.326,139.292,404.750,113.781,153.623,107.500,80.301,174.101,65.750,98.190,162.327,316.750,106.741,210.202,145.875,79.484,167.725,216.625,93.166,99.892,142.258,109.566,116.429,135.714,88.095,121.968,116.812,94.098,173.913,122.200,106.615,202.967,398.833,124.613,86.882,208.194,123.214,80.233,158.462,108.117,109.594,110.667,111.032,91.115,62.800,118.795,122.144,161.226,92.476,138.306,173.636,83.842,129.252,161.429,89.137,132.682,127.500,108.112,165.345,64.727,47.621,148.777,252.750,99.172,144.215,159.750,98.525,103.810,211.077,62.455,206.489,109.625,47.268,125.070,125.000,99.904,139.533,119.500,96.265,186.095,125.500,101.241,90.585,112.417,102.608,98.110,72.600,102.703,109.393,154.167,100.293,194.082,166.375,103.897,181.956,258.714,110.986,183.711,383.167,92.380,144.146,440.500,90.405,93.951,352.625,95.082,89.281,235.500,56.709,138.421,88.571,60.361,140.783,95.625,62.276,121.588,272.545,79.563,112.373,301.250,75.944,108.053,178.000,113.655,146.458,173.636,106.194,143.560,324.333,82.698,167.628,171.250,87.307,170.734,186.750,110.009,177.511,171.556,90.826,160.110,448.222,85.442,144.313,64.167,107.250,133.727,63.333,82.434,107.943,217.250,72.766,204.235,115.000,85.230,116.782,199.250,105.971,188.644,80.375,77.365,203.678,98.571,46.515,193.348,58.667,85.638,189.306,110.167,80.934,192.815,136.700,38.444,181.291,97.333,76.179,123.641,140.333,99.784,209.494,102.250,80.666,197.799,154.000,79.093,98.010,105.250,95.203,198.976,135.833,109.951,159.971,103.500,94.692,168.345,374.100,52.632,146.279,99.429,62.189,169.915,221.333,93.703,190.782
123,640.833,101.646,156.221,225.455,111.467,140.307,142.500,80.406,118.082,212.286,91.361,114.096,380.909,119.187,144.212,326.667,86.399,164.188,59.767,91.442,50.851,86.053,99.468,52.829,150.250,96.914,130.908,125.471,106.130,149.254,67.625,84.998,177.814,144.294,66.104,202.720,114.167,98.635,151.923,112.000,108.817,123.895,91.625,91.853,127.391,479.500,68.921,210.831,146.429,61.972,210.918,116.875,81.160,141.880,94.667,87.481,139.252,434.875,113.756,153.658,79.333,80.280,174.080,87.250,98.383,162.117,663.750,106.845,210.169,145.000,79.380,167.738,195.250,93.058,99.857,112.516,109.534,116.526,226.286,88.181,122.282,106.188,94.140,173.872,160.600,106.555,203.144,320.333,124.608,86.850,174.710,123.129,80.193,150.846,108.274,109.546,78.833,111.033,91.274,148.000,118.741,122.212,165.097,92.440,138.356,127.273,83.951,129.018,108.286,89.039,132.311,181.000,108.093,165.214,108.364,47.646,148.282,267.000,99.134,144.297,129.375,98.532,103.550,217.231,62.448,206.462,104.625,46.999,125.202,202.714,99.963,139.345,119.167,96.384,186.054,133.600,100.964,90.542,151.750,102.705,98.180,142.800,102.656,109.532,139.333,100.390,194.062,136.625,103.860,181.993,217.000,111.016,183.579,335.000,92.338,144.096,403.750,90.473,93.926,346.750,95.005,89.370,124.500,56.736,138.501,57.857,60.247,141.064,53.750,62.234,121.514,346.545,79.519,112.358,227.125,75.993,108.006,206.909,113.616,146.505,310.182,106.098,143.637,125.000,82.845,167.709,158.000,87.293,170.804,214.250,110.096,177.569,113.556,90.912,160.233,369.111,85.425,144.222,108.667,107.239,133.699,69.833,82.553,108.087,157.750,72.742,204.260,159.000,85.292,116.781,193.625,106.022,188.538,68.375,77.055,203.717,115.810,46.529,193.267,108.500,85.865,189.414,157.667,80.885,192.866,149.600,38.386,181.385,201.333,76.281,123.587,120.667,99.856,209.582,163.500,80.679,197.694,131.000,79.004,98.101,271.250,94.979,199.032,102.000,110.042,160.097,46.000,94.649,168.202,274.300,52.690,146.398,98.857,62.272,169.912,179.111,93.888,190.808
124,472.167,101.680,156.261,405.273,111.531,140.258,76.250,80.402,118.036,332.000,91.398,114.091,274.182,119.221,144.281,685.333,86.311,164.165,47.967,91.462,51.803,47.368,99.506,52.358,127.750,96.958,130.785,110.941,105.912,149.176,76.875,85.364,177.852,175.882,66.202,202.849,173.667,98.605,151.936,124.800,108.778,124.035,179.000,91.890,127.266,584.000,68.985,210.767,250.286,61.984,211.458,88.375,81.131,141.895,60.833,87.579,139.241,437.250,113.782,153.713,70.333,80.182,173.919,58.750,98.330,162.344,693.000,106.841,210.177,181.000,79.425,167.849,191.375,93.253,99.831,114.581,109.476,116.642,160.476,88.137,122.057,105.188,94.167,174.142,154.800,106.644,203.191,275.000,124.586,87.000,194.968,123.088,80.094,120.846,108.048,109.536,145.000,110.972,91.118,46.200,118.751,122.414,189.935,92.530,138.428,102.545,83.749,129.184,191.333,89.076,132.466,137.000,108.060,165.260,94.909,47.714,148.391,292.500,99.249,144.169,109.000,98.533,103.567,186.769,62.455,206.563,135.000,47.151,125.083,90.714,99.969,139.553,171.167,96.237,186.047,72.600,101.004,90.432,63.500,102.597,98.359,84.200,102.702,109.177,158.333,100.391,193.984,108.875,103.894,181.989,173.286,111.095,183.694,292.167,92.354,144.086,418.750,90.335,94.039,447.000,94.967,89.301,106.250,56.705,138.326,119.429,60.339,140.892,125.625,62.221,121.439,442.182,79.473,112.313,235.625,75.937,108.123,335.455,113.627,146.625,264.909,106.138,143.658,238.333,82.592,167.697,216.250,87.290,170.830,153.500,110.101,177.523,192.667,90.994,160.144,351.333,85.348,144.254,73.500,107.070,133.586,105.167,82.466,107.756,79.000,72.688,204.447,67.167,85.156,116.850,166.000,106.036,188.608,123.000,77.315,203.588,103.048,46.366,193.243,55.000,85.705,189.617,140.500,80.823,192.805,97.100,38.509,181.285,122.333,76.338,123.629,99.500,99.772,209.516,128.750,80.778,197.600,125.750,79.068,98.054,239.000,95.170,198.990,95.500,110.083,159.863,126.750,94.820,168.518,319.600,52.680,146.269,47.000,62.188,169.967,206.667,93.852,190.855
125,451.000,101.700,156.289,412.364,111.509,140.235,154.750,80.461,118.129,303.000,91.320,114.094,297.455,119.120,144.261,566.762,86.332,164.229,39.800,91.439,51.528,53.789,99.459,51.395,60.500,96.884,130.703,153.706,105.913,149.082,69.750,85.128,177.696,183.412,66.269,202.799,109.167,98.719,151.811,86.700,108.906,123.936,110.375,92.003,127.360,490.250,68.980,210.818,169.000,62.019,211.273,107.125,81.132,141.839,87.500,87.325,139.127,324.625,113.819,153.637,61.000,80.149,173.754,83.500,98.254,162.230,593.000,106.830,210.164,195.625,79.433,168.103,166.750,93.212,99.843,160.710,109.551,116.509,89.524,88.119,121.998,82.250,94.142,174.225,84.800,106.684,203.057,358.000,124.604,86.809,170.516,123.350,80.187,145.923,108.240,109.537,138.667,111.049,91.121,123.400,118.672,122.133,163.677,92.414,138.361,91.273,83.769,129.178,147.905,89.092,132.536,178.250,108.020,165.257,31.818,47.367,148.232,362.750,99.160,144.219,154.375,98.507,103.828,216.385,62.399,206.466,92.750,47.171,125.067,175.714,99.968,139.542,110.333,96.403,186.003,89.600,101.014,90.647,116.250,102.610,98.135,107.400,102.520,109.289,183.000,100.527,194.047,178.625,103.866,182.122,208.714,110.989,183.687,315.500,92.410,144.147,421.750,90.300,93.937,384.000,95.020,89.270,125.000,56.780,138.484,62.000,60.356,140.879,130.250,62.176,121.251,395.636,79.547,112.345,173.375,75.897,108.101,249.273,113.669,146.537,319.636,106.185,143.664,105.667,82.516,167.662,362.500,87.251,170.831,184.375,110.177,177.669,210.667,90.960,160.080,325.778,85.448,144.243,92.000,107.259,133.559,75.167,82.515,107.857,152.250,72.691,204.385,190.167,85.137,116.905,202.875,106.028,188.536,110.250,77.346,203.488,139.333,46.407,193.214,103.333,85.955,189.563,102.833,81.108,192.937,64.700,38.328,181.270,125.667,76.212,123.653,83.167,99.869,209.543,59.750,80.771,197.495,174.500,79.027,98.166,190.250,95.008,199.015,158.333,109.895,160.020,134.750,94.678,168.298,268.200,52.686,146.300,88.000,62.130,169.869,142.444,93.678,190.907
126,463.167,101.673,156.293,308.727,111.505,140.253,81.000,80.439,118.182,321.286,91.338,114.176,470.364,119.234,144.247,362.190,86.384,164.120,77.500,91.458,52.186,53.842,99.518,52.392,87.750,96.796,130.652,101.118,105.898,149.119,75.250,85.018,177.683,161.824,66.074,202.729,117.833,98.693,152.007,121.700,108.868,124.187,98.875,91.952,127.435,576.000,68.972,210.866,194.714,61.965,211.290,127.000,81.189,141.670,45.000,87.637,139.324,408.750,113.709,153.602,104.500,80.243,173.951,78.250,98.336,162.146,339.625,106.732,210.165,130.125,79.356,167.889,195.750,93.058,99.854,104.581,109.679,116.490,83.238,88.269,121.937,124.375,94.215,173.984,153.000,106.683,202.983,246.833,124.654,86.844,159.484,123.210,80.126,121.231,108.366,109.647,85.833,111.025,91.222,83.400,118.745,122.415,241.742,92.414,138.169,107.818,83.846,129.043,115.333,89.066,132.598,189.500,108.052,165.187,79.818,47.646,148.366,310.750,99.200,144.244,89.750,98.633,103.782,160.769,62.495,206.383,90.500,47.109,125.135,196.429,99.934,139.446,181.833,96.437,186.026,79.300,100.774,90.475,87.000,102.643,98.201,77.000,102.574,109.345,159.167,100.347,194.123,122.250,103.824,182.019,119.571,110.907,183.593,350.667,92.368,144.156,261.000,90.394,93.950,414.875,95.006,89.181,167.500,56.750,138.426,37.857,60.116,140.789,76.875,62.312,121.125,338.727,79.583,112.355,229.375,75.859,108.102,227.818,113.704,146.471,288.182,106.228,143.753,241.333,82.586,167.768,151.250,87.301,170.918,175.438,110.002,177.681,118.000,90.853,160.121,389.778,85.399,144.287,99.000,107.171,133.545,49.167,82.537,107.664,278.500,72.640,204.316,139.833,85.203,116.810,205.000,106.051,188.590,124.750,77.447,203.663,110.095,46.480,193.083,70.333,85.903,189.317,152.000,80.912,192.730,86.200,38.660,181.254,150.333,76.291,123.559,173.833,99.817,209.575,128.500,80.821,197.669,140.000,79.129,98.118,236.500,95.191,199.000,110.833,110.149,159.990,140.750,94.581,168.411,297.500,52.703,146.273,119.143,62.124,169.822,115.333,93.876,190.787
127,461.833,101.679,156.297,320.000,111.487,140.227,141.000,80.323,118.067,183.571,91.256,114.103,343.636,119.239,144.267,211.905,86.226,164.138,72.200,91.385,50.895,60.579,99.467,52.459,118.750,96.806,130.841,143.412,105.983,149.156,109.125,85.050,177.863,182.059,66.164,202.728,80.167,98.513,152.011,81.700,108.825,123.713,79.500,91.749,127.286,469.500,68.940,210.735,197.571,61.997,211.309,137.250,81.271,141.864,130.167,87.539,139.318,333.500,113.721,153.568,171.000,80.286,173.841,28.750,98.331,162.299,370.625,106.707,210.215,142.625,79.361,167.695,179.625,92.955,99.820,99.419,109.648,116.391,148.095,88.139,121.979,84.812,94.169,173.948,108.400,106.613,203.042,421.167,124.599,86.855,168.258,123.269,80.216,128.538,108.300,109.545,74.667,110.878,91.187,85.200,118.709,122.035,150.387,92.459,138.333,174.727,83.928,129.164,147.333,89.173,132.534,164.500,108.004,165.251,51.091,47.412,148.342,302.250,99.151,144.264,159.375,98.557,103.831,207.077,62.334,206.386,66.250,47.035,125.103,169.714,100.021,139.575,131.500,96.257,185.928,58.200,101.030,90.508,132.167,102.687,98.332,51.400,102.568,109.679,135.333,100.282,194.100,138.000,103.953,182.144,173.714,110.814,183.647,317.000,92.350,144.113,417.750,90.380,93.860,337.750,94.997,89.226,78.500,56.595,138.589,80.143,60.307,140.990,40.250,62.271,121.443,389.818,79.512,112.363,216.750,76.013,107.988,248.000,113.642,146.393,209.636,106.199,143.716,458.000,82.585,167.724,250.500,87.273,170.916,197.812,110.102,177.606,141.333,90.947,160.182,372.000,85.396,144.257,119.500,107.227,133.612,61.500,82.584,107.777,154.500,72.764,204.347,178.000,85.078,116.702,205.750,105.999,188.613,106.625,77.328,203.560,165.714,46.435,193.200,86.500,85.783,189.460,80.000,80.947,192.963,120.800,38.417,181.166,184.833,76.292,123.501,162.667,99.811,209.451,60.000,80.614,197.519,145.500,79.167,98.104,253.500,95.225,198.933,69.833,109.965,159.994,77.250,94.712,168.337,392.500,52.750,146.368,94.000,62.110,169.939,175.778,93.791,190.755
128,505.667,101.638,156.230,450.182,111.482,140.301,128.500,80.429,118.187,287.000,91.258,114.119,496.182,119.198,144.207,126.286,86.279,164.182,75.300,91.475,51.487,57.158,99.458,52.183,83.000,96.971,130.737,132.588,105.850,149.115,45.625,84.986,177.874,233.647,66.159,202.800,158.167,98.611,152.015,137.000,108.980,123.971,99.375,91.866,127.372,461.750,68.910,210.844,103.429,61.979,211.520,113.750,81.171,141.754,90.667,87.475,139.278,511.750,113.776,153.633,235.833,80.297,173.939,87.500,98.389,162.236,268.500,106.806,210.194,128.875,79.278,167.913,191.375,93.005,99.895,120.387,109.414,116.374,75.810,88.422,122.028,124.000,94.167,173.733,64.400,106.654,202.748,332.500,124.616,86.746,164.000,123.096,80.032,131.385,108.137,109.580,74.000,111.073,90.876,190.400,118.678,122.294,126.710,92.561,138.527,76.727,83.797,128.969,155.048,89.145,132.458,184.750,108.065,165.252,30.909,47.775,148.402,332.625,99.218,144.271,118.000,98.629,103.846,217.154,62.481,206.479,89.875,47.000,125.180,171.143,100.008,139.649,155.333,96.276,185.970,81.400,101.063,90.459,106.833,102.493,98.002,64.100,102.559,109.513,107.667,100.416,194.115,122.500,103.760,182.133,155.429,110.786,183.719,303.000,92.400,144.159,416.500,90.378,94.002,246.625,95.094,89.288,126.750,56.670,138.343,71.429,60.213,141.033,33.875,62.257,121.332,355.636,79.524,112.319,260.750,75.970,107.994,264.727,113.600,146.488,352.909,106.193,143.593,163.000,82.623,167.736,137.250,87.275,171.035,142.250,110.088,177.630,165.556,91.005,160.074,256.000,85.444,144.382,130.667,107.294,133.687,104.667,82.448,107.997,84.000,72.718,204.153,87.500,85.142,116.822,249.125,105.962,188.652,146.625,77.378,203.697,68.857,46.391,193.160,40.000,85.836,189.516,121.833,80.833,192.723,120.100,38.377,181.304,117.167,76.305,123.645,153.667,99.793,209.654,158.500,80.764,197.837,135.250,79.104,97.981,353.750,95.240,199.055,72.333,109.971,159.769,98.250,94.774,168.551,226.700,52.739,146.224,60.857,62.066,170.131,149.778,93.809,190.840
129,459.833,101.715,156.252,330.000,111.397,140.217,76.000,80.437,118.047,302.714,91.300,114.065,333.091,119.190,144.263,104.190,86.293,164.273,67.833,91.438,51.278,41.632,99.457,52.170,78.500,97.073,130.744,93.176,105.914,149.159,86.500,85.077,178.029,205.000,66.149,202.813,35.167,98.481,152.051,93.500,108.847,124.097,98.250,91.947,127.479,511.750,68.979,210.819,131.714,62.043,211.082,76.625,81.209,141.783,89.833,87.314,139.306,489.250,113.720,153.660,128.000,80.335,173.875,72.500,98.211,162.368,254.500,106.802,210.192,182.750,79.372,167.893,141.750,93.162,99.900,168.774,109.597,116.442,151.333,88.122,122.022,113.062,94.158,174.044,96.400,106.641,202.977,416.500,124.639,86.833,184.452,123.235,80.058,135.154,108.161,109.419,46.333,110.915,90.887,121.200,118.824,122.178,154.968,92.487,138.328,68.000,83.896,129.253,171.143,89.084,132.641,129.500,108.158,165.323,52.727,47.731,148.362,293.500,99.228,144.343,126.125,98.567,103.594,155.923,62.520,206.495,120.875,47.122,125.115,173.000,99.993,139.607,251.500,96.374,185.985,75.300,100.993,90.510,157.583,102.609,98.235,120.100,102.641,109.560,131.167,100.457,193.985,119.375,103.865,182.016,182.429,110.794,183.650,343.667,92.395,144.077,285.750,90.393,93.879,345.375,95.041,89.286,203.000,56.689,138.320,59.857,60.268,141.249,64.125,62.206,121.440,291.273,79.519,112.424,246.500,75.965,108.058,248.909,113.607,146.657,310.545,106.241,143.619,236.667,82.691,167.692,196.000,87.290,170.857,186.125,110.043,177.573,216.667,91.070,160.092,310.222,85.403,144.303,54.500,107.370,133.718,140.667,82.522,107.891,123.750,72.781,204.157,71.000,85.219,116.797,182.750,105.947,188.610,137.875,77.200,203.571,160.000,46.409,193.323,36.167,85.679,189.429,143.000,80.979,192.598,105.500,38.342,181.129,110.167,76.341,123.650,161.500,99.847,209.555,224.250,80.682,197.797,149.500,79.185,98.086,249.000,95.286,198.935,69.167,109.873,160.016,56.250,94.784,168.153,364.300,52.605,146.190,105.000,62.125,169.844,133.333,93.734,190.754
