 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
1,401.600,83.538,114.663,380.333,82.785,119.926,25.900,106.241,40.144,497.769,66.940,70.463,550.100,71.895,71.587,182.125,39.449,73.675,17.625,88.679,101.624,104.774,105.611,74.526,492.429,78.555,90.117,67.538,72.645,86.294,221.769,76.281,81.479,298.375,67.932,85.655,188.833,60.506,87.656,353.355,101.291,91.324,396.952,101.358,73.822,378.750,100.724,70.023,38.000,99.395,45.756,494.846,87.366,88.424,4.286,69.306,90.365,300.900,91.957,111.017,112.538,107.186,58.190,252.700,77.253,62.580,296.250,77.640,78.128,68.000,57.588,94.804,59.500,103.399,60.192,443.000,55.926,67.815,16.000,83.800,110.150,306.190,103.961,91.713,484.000,105.209,81.830,3.568,95.630,47.740,28.417,76.778,138.399,341.300,88.625,83.112,11.524,64.276,126.194,45.769,72.219,78.545,122.581,89.513,112.434,22.750,85.735,108.345,420.500,101.402,85.272,35.647,48.491,67.187,221.167,91.136,92.342,10.400,82.615,92.845,7.048,52.545,94.085,354.727,94.747,86.594,586.000,79.928,85.850,12.625,44.175,84.785,27.750,62.564,92.714
2,558.600,83.559,114.685,501.167,82.751,119.905,48.400,105.685,40.075,571.462,67.006,70.535,611.500,71.931,71.552,216.625,39.578,73.837,15.375,88.192,101.215,90.323,105.421,74.447,492.714,78.586,90.127,44.538,72.395,86.328,105.000,76.194,81.591,234.750,67.931,85.652,252.917,60.463,87.409,377.548,101.266,91.257,438.000,101.436,73.951,411.000,100.591,69.996,23.231,100.001,45.393,374.308,87.456,88.445,43.571,69.722,90.984,335.100,92.109,110.997,181.000,107.111,58.132,229.400,77.318,62.542,296.625,77.593,78.191,112.500,57.682,94.991,176.750,103.385,60.432,411.125,55.889,68.000,26.857,83.646,110.472,287.143,103.931,91.555,478.250,105.310,81.865,4.432,95.442,47.438,44.250,76.421,138.237,396.700,88.618,83.045,2.952,64.945,127.255,30.000,71.857,78.651,72.839,89.397,112.459,26.750,86.335,108.449,523.125,101.332,85.439,65.529,48.269,66.787,156.000,91.121,92.269,32.700,82.593,92.088,9.429,53.785,94.085,203.818,94.814,86.679,651.000,79.965,85.799,12.125,44.341,84.798,66.125,62.742,92.962
3,4095.000,83.545,114.700,587.000,82.719,119.870,16.300,106.029,39.839,650.077,66.934,70.548,584.900,71.962,71.565,175.875,39.521,73.729,19.250,87.980,101.620,112.258,105.669,74.620,399.143,78.665,90.051,98.077,72.822,86.546,115.231,75.995,81.676,302.500,67.878,85.698,110.333,60.344,87.761,316.194,101.202,91.068,350.952,101.448,73.957,417.500,100.508,70.039,85.692,99.616,45.542,461.692,87.421,88.431,34.571,69.467,90.904,254.200,92.002,110.829,64.615,107.378,58.259,208.800,77.326,62.611,190.000,77.538,78.100,32.900,57.313,95.395,50.000,103.297,59.985,450.062,55.925,67.930,79.857,83.591,110.646,340.762,103.868,91.574,495.250,105.286,81.833,13.946,95.567,48.032,13.750,76.834,137.795,256.500,88.696,83.011,7.143,64.945,126.900,40.077,72.202,78.942,47.935,89.298,112.302,68.500,85.949,108.127,419.125,101.337,85.421,80.941,48.560,67.017,173.833,91.027,92.402,3.300,82.615,91.295,0.000,NaN,NaN,247.091,94.745,86.691,568.125,80.070,85.838,12.000,44.550,84.785,55.125,62.885,93.142
4,4095.000,83.545,114.700,606.333,82.770,119.984,35.500,106.192,39.996,425.231,66.885,70.568,549.600,71.916,71.556,258.250,39.515,73.722,3.625,88.505,101.215,151.226,105.164,74.673,462.571,78.646,90.196,84.231,72.834,86.404,98.615,76.161,81.649,216.750,67.783,85.741,133.833,60.543,87.354,310.710,101.306,91.355,260.857,101.465,74.037,459.750,100.559,70.040,52.154,99.453,45.781,360.077,87.322,88.479,44.286,69.638,90.478,184.800,92.048,110.807,59.154,107.268,58.422,183.600,77.537,62.629,275.500,77.641,78.077,20.400,57.733,94.933,18.250,103.292,59.981,406.812,55.909,67.987,27.571,83.267,110.823,192.762,103.923,91.734,418.500,105.306,81.749,14.486,94.791,47.508,9.167,76.984,138.285,268.200,88.682,82.944,0.000,NaN,NaN,16.385,71.991,78.662,68.452,89.673,112.551,71.500,86.335,108.542,469.500,101.347,85.500,26.588,48.666,66.797,111.750,91.223,92.333,0.700,82.615,92.535,0.000,NaN,NaN,440.000,94.740,86.683,480.062,79.851,85.909,0.000,NaN,NaN,21.625,63.085,92.886
5,3735.000,83.580,114.697,464.667,82.767,119.889,50.400,105.555,40.145,512.231,66.978,70.439,399.300,71.964,71.566,157.125,39.624,73.612,13.625,88.195,100.905,43.935,105.690,74.399,218.571,78.578,90.193,39.154,72.544,86.613,78.077,76.140,81.238,164.375,67.873,85.528,102.333,60.541,87.624,305.613,101.257,91.349,269.619,101.645,73.815,393.000,100.608,69.922,43.308,99.693,45.790,324.231,87.416,88.478,19.714,69.683,91.342,186.000,92.043,111.110,88.385,106.903,58.086,184.500,77.408,62.806,240.125,77.677,78.176,53.800,57.687,95.179,143.500,103.420,59.993,415.500,55.969,67.973,15.714,83.508,110.211,186.190,103.821,91.564,406.250,105.268,81.868,8.054,94.705,47.585,8.917,76.916,138.224,323.200,88.654,83.010,4.190,64.558,126.713,28.846,71.763,78.501,28.774,90.031,112.495,6.250,86.025,108.630,421.375,101.330,85.486,20.824,48.564,67.257,168.083,91.043,92.318,4.400,83.235,92.225,0.000,NaN,NaN,326.364,94.681,86.684,475.312,80.041,85.872,0.000,NaN,NaN,18.125,62.198,92.777
6,2370.400,83.587,114.682,3897.250,82.779,119.959,31.600,105.602,40.030,405.923,67.035,70.588,304.500,71.900,71.508,69.875,39.557,73.783,1.625,88.195,101.835,105.935,105.653,74.576,422.857,78.549,90.280,55.154,72.927,86.529,102.462,75.942,81.780,246.000,67.978,85.735,101.333,60.552,87.491,241.290,101.284,91.407,341.333,101.522,73.891,320.500,100.666,70.131,13.692,99.109,45.789,345.462,87.396,88.477,32.286,69.285,90.365,149.800,92.102,110.863,61.846,106.756,58.033,157.100,77.545,62.594,218.500,77.682,78.177,13.400,57.815,94.395,22.500,103.568,60.295,431.438,55.841,67.942,53.714,83.750,110.475,136.381,103.767,91.591,267.500,105.158,81.752,9.459,95.006,47.886,0.750,76.105,138.105,223.900,88.628,82.879,4.857,64.659,127.182,1.154,72.488,78.688,65.226,89.356,112.363,73.500,86.195,108.192,244.625,101.401,85.495,20.118,48.515,67.425,129.500,90.822,92.264,12.500,82.305,92.014,0.000,NaN,NaN,230.545,94.658,86.811,493.688,79.982,85.840,0.000,NaN,NaN,13.125,62.675,92.845
7,2074.600,83.537,114.712,4017.083,82.775,119.967,0.000,NaN,NaN,424.462,67.034,70.543,451.300,71.858,71.600,138.750,39.543,73.607,26.750,88.195,101.835,60.065,105.734,74.513,237.143,78.599,90.110,22.769,72.600,86.682,55.538,76.315,81.572,196.500,67.906,85.513,74.000,60.525,87.693,273.548,101.258,91.398,243.619,101.462,73.997,499.250,100.588,70.022,28.846,99.924,45.775,324.615,87.330,88.437,16.286,69.590,91.600,169.100,92.139,111.146,76.923,107.491,57.980,279.200,77.472,62.687,120.250,77.675,78.147,13.000,57.619,95.301,55.750,103.404,60.029,398.250,55.876,67.997,1.429,83.545,111.445,176.571,103.879,91.769,320.000,105.269,81.778,5.676,94.983,47.606,0.250,75.485,138.105,177.600,88.667,83.093,6.476,64.261,126.708,37.846,71.633,78.547,34.387,89.217,112.640,40.500,86.128,108.207,390.625,101.391,85.356,53.294,48.636,67.021,132.583,90.975,92.332,0.100,82.925,91.915,0.000,NaN,NaN,265.091,94.698,86.813,526.938,79.928,85.842,0.000,NaN,NaN,2.125,62.082,92.699
8,2069.200,83.566,114.708,2721.000,82.760,119.978,1.800,106.175,39.215,444.231,66.947,70.534,351.400,71.992,71.355,148.750,39.568,73.843,3.875,88.505,101.215,69.355,105.549,74.559,364.571,78.642,90.320,25.385,72.654,86.559,112.308,76.162,81.251,167.875,67.825,85.554,192.500,60.281,87.480,221.677,101.143,91.334,320.381,101.544,74.040,352.250,100.612,70.157,16.077,99.291,45.394,254.385,87.347,88.516,0.000,NaN,NaN,152.100,91.859,110.880,54.692,107.188,58.230,304.200,77.449,62.661,188.875,77.614,78.073,3.800,57.864,95.097,27.750,103.388,60.175,441.250,55.820,67.865,4.857,83.545,110.442,229.905,103.837,91.640,431.750,105.239,81.900,30.649,94.749,48.127,0.000,NaN,NaN,289.500,88.625,82.939,10.571,64.766,126.635,14.538,72.587,78.797,26.452,89.878,112.114,50.500,86.083,108.345,490.875,101.375,85.413,11.294,48.667,67.267,82.667,91.262,92.456,6.500,82.830,92.487,0.000,NaN,NaN,283.273,94.625,86.687,520.062,79.872,85.871,0.750,44.795,85.095,0.000,NaN,NaN
9,3470.300,83.534,114.708,1790.000,82.760,119.966,0.000,NaN,NaN,562.615,66.856,70.522,379.300,71.923,71.578,129.125,39.563,73.765,2.000,88.815,101.525,85.484,105.538,74.586,468.143,78.576,90.263,60.462,72.624,86.438,142.385,76.046,81.582,179.125,67.951,85.544,83.833,60.369,87.650,208.258,101.283,91.413,315.714,101.519,74.052,288.500,100.670,70.031,22.154,99.581,45.604,262.000,87.447,88.497,11.000,69.285,90.655,183.400,92.150,110.859,19.692,107.099,57.896,189.800,77.376,62.732,275.250,77.571,78.035,22.200,57.611,95.202,1.000,103.385,60.605,494.875,55.836,67.966,62.286,83.386,110.757,159.810,103.698,91.526,345.500,105.238,81.884,3.892,94.985,47.641,12.917,75.819,138.689,231.800,88.651,82.938,6.381,64.644,126.741,6.923,71.672,78.678,12.194,89.991,112.403,36.500,85.900,108.421,443.125,101.364,85.471,63.412,48.720,66.899,92.333,91.398,92.284,0.000,NaN,NaN,0.000,NaN,NaN,217.273,94.764,86.688,445.562,79.895,85.956,0.000,NaN,NaN,0.000,NaN,NaN
10,3281.600,83.527,114.714,2590.917,82.802,119.970,9.600,105.865,40.455,472.769,66.981,70.526,312.800,71.924,71.622,106.250,39.426,73.649,0.000,NaN,NaN,65.742,105.630,74.666,349.000,78.617,90.313,26.846,72.711,86.714,102.000,75.954,81.777,75.625,68.063,85.621,112.083,60.336,87.683,198.645,101.067,91.174,338.476,101.432,73.932,321.250,100.618,70.112,21.154,99.755,45.849,276.385,87.498,88.567,0.143,69.595,91.605,246.100,92.022,110.878,54.077,107.398,58.291,138.300,77.333,62.562,320.250,77.635,77.902,29.600,57.717,94.699,19.750,103.515,60.166,360.625,55.976,67.972,7.286,83.381,110.387,214.952,103.954,91.565,406.500,105.375,81.800,4.324,95.635,47.895,1.917,76.725,138.078,250.000,88.736,82.917,14.095,64.325,126.972,32.846,72.190,78.200,18.194,89.074,112.564,13.250,86.335,108.655,467.375,101.427,85.409,48.588,48.642,67.117,54.000,91.082,92.257,1.500,82.615,92.845,3.048,53.475,93.775,306.727,94.662,86.635,388.250,80.000,86.011,0.000,NaN,NaN,11.375,62.155,92.535
11,2863.900,83.499,114.707,3073.000,82.794,119.974,6.800,105.965,40.172,474.846,66.852,70.427,346.500,71.924,71.496,102.125,39.829,73.773,8.500,88.195,101.730,92.645,105.507,74.646,235.143,78.500,90.047,49.538,72.529,86.490,66.000,75.944,81.538,154.250,67.866,85.556,131.667,60.419,87.395,258.968,101.363,91.220,304.000,101.512,73.807,482.750,100.638,70.041,19.308,99.250,45.553,440.077,87.415,88.441,1.143,69.595,91.295,235.500,92.097,110.955,28.077,107.639,58.100,136.500,77.270,62.677,195.375,77.520,78.162,4.700,57.921,94.916,78.000,103.665,59.985,372.938,55.885,67.883,36.143,83.545,111.135,320.571,103.893,91.519,192.000,105.201,81.773,2.541,95.450,47.150,68.333,76.778,138.672,190.300,88.576,82.945,18.571,64.015,126.635,5.231,72.075,78.275,31.742,88.873,112.604,51.250,86.078,108.434,405.250,101.419,85.514,100.824,48.591,67.300,94.833,91.248,92.332,4.900,82.615,92.225,6.095,53.475,93.465,288.545,94.772,86.793,424.125,80.095,85.929,0.000,NaN,NaN,10.375,62.603,93.006
12,2571.800,83.488,114.712,2085.500,82.773,119.979,21.100,105.921,39.717,406.923,66.999,70.519,335.300,71.902,71.738,91.000,39.651,73.573,0.000,NaN,NaN,64.839,105.739,74.543,395.571,78.605,90.224,40.231,72.581,85.992,108.231,76.066,81.662,264.375,67.909,85.609,149.250,60.355,87.672,191.613,101.282,91.059,233.810,101.404,73.896,360.000,100.603,70.146,75.846,99.114,45.488,325.154,87.506,88.570,6.286,69.595,90.055,128.600,92.093,110.826,103.538,107.480,58.383,104.300,77.379,62.656,210.000,77.691,78.177,59.800,57.865,94.938,25.750,103.111,60.057,384.438,55.939,68.014,8.286,83.385,110.216,228.667,103.807,91.742,208.500,105.163,81.989,6.216,95.276,47.520,14.583,76.461,138.149,180.500,88.658,83.073,0.000,NaN,NaN,17.154,71.783,78.554,14.710,88.918,112.174,23.000,86.278,108.220,492.875,101.420,85.455,63.059,48.666,67.234,192.917,91.292,92.405,0.000,NaN,NaN,0.952,53.785,93.465,110.000,94.663,86.848,398.625,79.862,85.868,0.000,NaN,NaN,9.750,62.775,92.821
13,1403.600,83.563,114.697,1126.833,82.822,119.962,96.300,105.969,40.110,446.385,66.988,70.558,362.800,71.885,71.628,128.875,39.506,73.546,8.500,88.815,101.835,92.065,105.678,74.558,276.857,78.563,90.263,17.846,72.377,86.124,87.538,76.027,81.715,117.625,67.857,85.870,105.167,60.370,87.460,224.839,101.256,91.282,331.048,101.422,73.981,253.250,100.694,70.041,47.308,99.422,45.433,262.231,87.439,88.553,0.000,NaN,NaN,151.300,92.113,110.904,79.231,107.180,58.192,134.100,77.365,62.739,337.875,77.675,78.116,12.500,57.753,95.008,16.750,103.385,59.721,366.812,55.894,67.951,54.857,83.455,110.559,164.286,103.735,91.568,270.250,105.339,81.949,0.486,95.015,47.895,0.250,77.035,138.105,331.000,88.673,83.028,2.381,65.044,126.623,22.462,71.820,78.485,11.548,89.922,112.619,26.500,86.633,108.351,376.000,101.378,85.492,38.353,48.738,66.680,101.000,91.028,92.257,13.500,82.305,92.211,2.000,52.855,94.085,174.727,94.756,86.720,405.312,79.846,85.875,0.000,NaN,NaN,0.125,62.775,93.465
14,1002.000,83.612,114.700,717.667,82.719,119.992,449.900,105.967,39.873,317.000,67.120,70.478,436.100,71.949,71.507,96.125,39.452,73.954,0.000,NaN,NaN,69.484,105.611,74.895,367.286,78.601,90.104,30.923,72.253,85.978,119.692,76.061,81.709,299.125,68.029,85.650,82.833,60.463,87.611,247.935,101.071,91.375,149.333,101.402,73.860,220.500,100.548,70.167,21.231,99.462,45.542,266.692,87.356,88.414,0.429,69.285,91.295,160.600,92.165,111.097,58.077,107.297,58.067,189.200,77.324,62.512,247.000,77.619,78.153,33.600,57.630,95.129,15.250,103.644,60.295,412.500,55.900,67.805,25.571,83.510,110.610,197.048,103.970,91.608,212.000,105.326,81.917,2.270,94.705,47.275,4.333,76.826,138.409,185.200,88.599,83.291,26.476,64.399,127.161,39.000,72.228,78.598,48.000,89.566,112.052,0.000,NaN,NaN,500.875,101.360,85.341,37.529,48.360,67.084,61.917,91.104,92.172,9.900,82.305,91.605,1.905,53.475,93.155,123.273,94.681,86.507,456.812,79.931,85.860,0.000,NaN,NaN,6.375,62.404,92.730
15,499.600,83.545,114.698,531.333,82.696,119.920,777.300,105.994,39.979,388.769,66.935,70.491,429.100,71.884,71.551,141.500,39.564,73.577,0.000,NaN,NaN,33.484,105.387,74.867,333.429,78.601,90.260,25.846,72.499,86.083,94.308,76.065,81.635,204.750,68.026,85.768,71.583,60.357,87.469,221.613,101.306,91.188,371.619,101.464,73.979,356.500,100.682,70.052,36.462,99.725,46.044,238.923,87.333,88.629,0.000,NaN,NaN,178.800,92.012,111.014,42.615,107.506,58.298,205.700,77.182,62.573,234.125,77.628,77.857,12.200,57.683,95.073,35.250,103.275,59.895,445.938,55.787,67.899,9.571,83.267,111.070,214.857,103.805,91.548,395.000,105.259,81.826,2.108,95.635,48.515,0.667,76.880,137.795,285.700,88.775,83.021,0.000,NaN,NaN,15.385,72.109,78.869,67.935,89.832,112.236,50.250,86.054,108.064,389.750,101.355,85.308,115.882,48.612,67.160,108.333,91.360,92.262,0.000,NaN,NaN,5.429,52.545,94.085,164.000,94.723,86.588,481.562,79.955,85.859,2.125,44.795,84.785,4.125,62.465,92.845
16,413.200,83.304,114.695,268.167,82.679,119.867,534.600,105.932,40.076,385.692,67.018,70.506,331.300,71.963,71.613,241.750,39.638,73.600,0.000,NaN,NaN,63.355,105.725,74.466,325.714,78.622,90.288,27.923,72.722,86.478,62.077,75.944,81.720,150.000,68.003,85.566,53.417,60.615,87.344,201.935,101.235,91.414,291.619,101.485,73.836,204.000,100.646,69.863,18.462,99.381,46.171,341.308,87.607,88.489,6.286,69.806,90.675,204.000,92.127,110.822,81.923,107.386,58.357,133.800,77.193,62.583,235.500,77.628,78.172,11.000,57.773,94.620,0.000,NaN,NaN,388.000,56.000,67.916,44.000,83.239,110.677,242.476,103.907,91.449,294.750,105.125,81.893,1.135,95.458,47.777,29.583,77.022,138.240,256.900,88.682,83.094,46.286,64.755,126.264,12.308,71.691,78.393,35.677,89.587,112.572,54.500,86.339,108.486,552.500,101.402,85.447,64.118,48.581,66.994,72.917,91.215,92.341,0.000,NaN,NaN,0.381,53.475,93.310,189.636,94.741,86.408,489.812,79.876,85.800,5.000,44.144,85.235,25.750,61.917,93.107
17,304.400,83.490,114.675,302.333,82.786,119.905,394.600,105.983,40.062,531.769,66.993,70.522,338.600,71.947,71.595,108.500,39.600,73.726,0.000,NaN,NaN,112.516,105.359,74.603,483.000,78.613,90.130,26.385,72.664,86.556,54.154,76.213,81.511,229.875,67.798,85.749,74.500,60.396,87.412,285.742,101.193,91.152,306.476,101.486,74.004,296.500,100.712,69.943,27.846,99.698,45.765,272.692,87.411,88.440,12.714,69.323,90.442,301.900,92.030,111.048,7.692,107.272,58.094,120.800,77.602,62.381,144.000,77.555,78.150,14.400,57.583,95.596,43.500,103.617,60.138,421.250,55.865,67.897,13.571,83.454,110.845,216.857,103.765,91.510,334.250,105.261,81.934,4.108,94.811,48.311,0.000,NaN,NaN,202.700,88.558,83.185,5.905,64.930,126.790,28.000,71.884,78.094,17.871,89.745,112.077,25.000,85.979,108.481,399.375,101.364,85.412,31.882,48.418,66.750,44.333,91.184,92.332,2.900,83.235,91.915,8.952,53.785,94.085,252.182,94.699,86.687,518.375,80.003,85.932,1.375,44.485,85.095,24.250,62.423,93.118
18,271.600,83.322,114.639,152.833,82.930,119.940,297.200,105.971,39.931,390.692,66.890,70.488,497.900,71.860,71.712,192.750,39.612,73.595,7.875,88.618,101.131,74.968,105.886,74.455,377.571,78.597,90.123,10.385,72.222,86.188,81.154,76.082,81.473,190.125,67.809,85.717,123.583,60.408,87.410,204.645,101.158,91.335,249.714,101.561,73.889,293.750,100.680,70.121,32.154,99.607,45.645,294.308,87.493,88.548,0.000,NaN,NaN,299.100,92.072,110.935,62.769,107.374,57.985,83.000,77.430,62.683,297.500,77.514,78.118,69.800,57.608,95.397,92.000,103.353,60.159,449.312,55.903,67.868,8.429,83.461,110.515,221.143,103.792,91.540,208.000,105.195,81.805,14.432,94.806,47.363,39.083,76.565,138.357,208.800,88.707,83.015,19.238,64.776,126.241,37.231,71.980,78.618,15.226,89.742,112.600,40.750,86.411,108.499,384.375,101.356,85.445,51.765,48.447,67.094,51.583,91.276,92.411,6.600,82.925,91.605,0.000,NaN,NaN,414.727,94.624,86.773,479.688,80.005,85.902,0.000,NaN,NaN,1.125,61.845,92.845
19,476.600,83.428,114.704,292.500,82.842,119.911,140.900,106.067,39.883,534.846,66.934,70.608,381.200,71.890,71.455,90.750,39.775,73.797,0.000,NaN,NaN,61.806,105.631,74.523,418.714,78.619,90.269,76.769,72.422,86.199,94.077,76.109,81.394,138.750,67.801,85.849,163.250,60.430,87.461,250.387,101.225,91.513,219.524,101.522,73.935,329.500,100.597,70.009,20.846,99.690,45.735,278.077,87.472,88.475,1.286,69.595,90.675,156.000,92.086,110.924,69.231,107.319,58.215,206.000,77.355,62.724,264.875,77.524,78.161,18.600,57.750,94.965,5.250,103.075,59.985,404.875,55.775,68.000,23.857,83.597,111.115,261.429,104.010,91.619,509.000,105.208,81.743,7.730,94.996,48.350,7.750,76.662,138.265,242.700,88.726,83.059,2.476,64.134,126.635,23.000,72.112,78.676,40.903,89.455,112.338,37.750,86.308,108.345,372.875,101.300,85.410,68.824,48.618,67.148,120.500,90.996,92.416,10.500,82.854,91.953,3.619,53.165,93.179,232.000,94.570,86.693,662.875,79.955,85.823,0.000,NaN,NaN,25.750,62.229,92.729
20,283.600,83.456,114.631,383.333,82.751,119.975,43.500,106.221,39.742,371.923,66.963,70.347,379.800,71.918,71.688,117.125,39.421,73.795,8.375,88.098,101.525,95.548,105.389,74.578,443.286,78.513,90.096,39.077,72.623,86.469,97.769,76.245,81.664,80.375,68.056,85.620,167.083,60.555,87.647,267.484,101.240,91.320,324.286,101.425,73.949,260.000,100.637,70.055,21.769,100.055,45.220,306.615,87.595,88.473,23.571,69.862,91.070,192.700,91.924,111.011,97.615,107.169,58.071,157.100,77.588,62.858,173.125,77.620,78.230,17.000,57.541,95.538,8.250,103.385,59.985,418.750,56.050,67.914,56.286,83.313,110.856,298.095,103.810,91.506,286.250,105.157,81.866,8.811,95.182,48.230,5.167,76.225,138.360,232.800,88.560,83.093,7.905,64.325,126.945,12.615,71.665,78.680,51.097,89.275,112.099,18.000,86.025,108.354,329.875,101.425,85.321,100.000,48.473,66.715,200.500,91.125,92.463,12.500,82.615,92.225,0.190,53.475,93.775,120.909,94.827,86.827,820.125,79.964,85.911,0.000,NaN,NaN,26.625,62.215,92.950
21,336.200,83.504,114.717,341.667,82.748,119.955,5.800,105.812,39.840,456.308,67.076,70.548,374.100,71.861,71.516,120.875,39.327,73.692,0.000,NaN,NaN,71.097,105.473,74.563,506.857,78.551,90.287,10.231,72.800,86.223,66.385,76.038,81.451,203.375,68.037,85.755,157.250,60.408,87.565,265.419,101.239,91.253,241.238,101.592,73.868,323.750,100.614,70.051,5.385,99.204,45.371,270.462,87.475,88.512,1.571,69.905,91.295,152.000,92.115,110.933,69.923,107.869,58.081,180.100,77.158,62.621,360.375,77.679,78.063,86.400,57.443,95.317,25.500,103.385,60.295,380.250,55.917,67.915,9.571,83.855,111.089,261.143,103.872,91.580,220.000,105.171,81.907,0.054,95.635,48.515,0.583,76.105,138.415,272.200,88.652,82.888,3.524,64.635,126.945,39.154,71.643,78.524,71.226,89.345,112.376,37.500,85.860,108.204,470.500,101.311,85.428,99.882,48.623,66.978,153.833,90.998,92.523,3.100,82.335,91.885,0.000,NaN,NaN,140.545,94.758,86.613,651.250,79.971,85.818,0.000,NaN,NaN,1.625,62.155,93.465
22,326.400,83.602,114.640,319.667,82.690,120.096,40.100,105.900,40.406,508.846,66.869,70.552,398.200,71.887,71.552,138.000,39.505,73.871,15.000,88.505,101.835,109.419,105.464,74.566,623.857,78.597,90.154,23.615,72.640,86.929,68.000,76.000,81.538,157.250,67.788,85.677,140.500,60.441,87.731,240.129,101.196,91.090,243.905,101.584,73.851,377.500,100.568,70.081,5.385,99.678,45.136,273.231,87.418,88.548,6.143,69.905,90.675,240.100,92.156,110.855,36.462,107.552,58.013,301.000,77.315,62.644,238.625,77.718,78.007,3.100,57.815,95.945,43.750,103.399,59.689,452.812,56.018,67.931,40.143,83.235,110.410,216.381,103.937,91.570,297.500,105.216,81.870,4.432,95.219,48.420,4.333,75.968,138.141,308.600,88.639,82.926,13.048,64.377,127.255,16.769,72.166,79.047,35.548,89.423,112.309,2.000,86.568,108.423,484.625,101.427,85.359,96.000,48.494,66.778,98.250,91.103,92.404,1.300,82.615,91.605,7.429,53.165,93.465,130.182,94.867,86.728,861.250,79.939,85.863,0.000,NaN,NaN,0.000,NaN,NaN
23,311.800,83.604,114.706,360.167,82.914,119.973,1.900,106.142,39.231,517.231,66.914,70.520,433.400,71.962,71.492,181.625,39.582,73.782,1.125,88.505,101.835,98.452,105.809,74.652,656.714,78.549,90.140,31.231,72.615,86.708,110.000,76.065,81.604,204.000,67.875,85.793,135.000,60.362,87.744,336.258,101.200,91.275,289.238,101.555,73.752,344.750,100.711,70.048,27.462,99.411,45.616,309.308,87.294,88.532,6.571,69.359,90.527,110.900,91.965,110.865,59.692,107.412,58.257,100.100,77.184,62.763,260.625,77.703,78.140,3.400,58.125,95.635,24.500,103.385,59.985,475.438,55.911,67.904,21.429,83.342,110.755,318.000,103.877,91.599,400.750,105.228,81.897,0.216,95.635,47.275,7.667,76.570,138.028,244.300,88.727,82.946,22.095,64.644,126.614,14.692,71.960,78.147,49.097,89.331,112.221,5.750,86.025,108.035,407.375,101.395,85.390,104.235,48.452,67.126,78.583,91.266,92.360,9.700,82.925,91.295,0.000,NaN,NaN,189.273,94.671,86.600,723.312,79.955,85.873,12.500,44.485,85.095,0.000,NaN,NaN
24,388.200,83.545,114.672,286.167,82.785,120.021,81.000,106.058,40.360,532.615,66.902,70.542,434.600,71.889,71.561,100.500,39.474,73.947,0.000,NaN,NaN,85.161,105.547,74.571,465.000,78.649,90.235,53.923,72.849,86.459,113.462,75.962,81.494,215.250,67.931,85.645,181.667,60.541,87.492,302.194,101.151,91.254,355.619,101.485,73.957,201.500,100.715,70.062,87.308,99.414,45.285,413.923,87.479,88.420,17.143,69.456,91.259,157.400,92.073,110.842,30.846,107.149,58.578,126.000,77.266,62.666,248.250,77.601,78.009,20.100,57.420,95.606,35.500,103.370,60.064,411.812,55.866,67.969,12.429,83.435,110.205,221.429,103.834,91.514,261.250,105.201,81.978,1.189,94.705,47.275,0.083,76.415,137.795,162.900,88.552,82.958,16.667,64.706,126.635,21.692,72.221,78.749,54.129,89.393,112.480,45.750,86.123,108.133,439.375,101.414,85.446,115.529,48.478,66.829,122.750,91.391,92.490,18.000,82.465,91.858,0.000,NaN,NaN,171.091,94.829,86.516,776.688,79.935,85.851,0.000,NaN,NaN,15.375,63.085,93.155
