 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67
53,331.967,123.586,158.955,509.765,128.378,186.599,456.000,190.663,96.991,2867.469,170.807,154.997,530.529,170.537,138.295,610.250,169.417,146.051,456.903,179.344,152.877,393.027,175.656,148.955,527.812,185.399,83.738,158.471,176.936,132.372,157.125,159.724,123.041,387.000,153.645,144.875,453.429,170.253,131.952,85.111,103.966,146.919,136.000,122.181,148.815,148.706,119.012,143.387,1034.583,221.664,136.391,88.409,188.767,102.401,982.167,128.272,164.902,131.297,112.873,146.348,287.725,205.874,137.760,698.278,142.187,132.492,423.529,207.788,149.573,62.958,98.904,146.255,95.692,131.760,130.424,88.431,131.677,138.523,265.818,169.067,165.421,151.115,163.041,134.884,123.459,114.572,137.896,107.455,131.868,146.254,203.414,126.315,170.517,126.286,134.236,151.332,506.581,166.564,150.654,317.778,117.798,169.867,436.231,225.160,145.916,407.118,209.860,131.231,671.000,181.765,156.116,218.968,134.075,124.965,212.857,135.475,137.598,92.216,168.283,125.470,158.500,126.747,138.709,97.750,155.411,120.681,161.455,145.604,139.377,34.182,109.733,182.492,316.157,103.394,165.086,276.176,103.341,170.635,179.484,158.862,139.129,358.455,149.847,120.633,82.850,152.511,161.199,400.682,174.485,165.190,293.459,206.416,143.336,207.059,132.432,165.492,405.613,124.230,182.545,160.294,230.352,133.894,50.353,153.157,81.155,69.625,193.388,127.813,638.941,214.897,141.767,616.188,128.107,150.067,181.389,152.684,137.188,279.429,172.795,135.010,88.811,128.488,144.417,154.312,133.668,183.599,382.426,115.397,178.588,26.769,169.139,118.056,105.688,121.563,135.346,167.100,217.961,144.020,439.484,150.785,124.960
54,304.867,123.643,159.136,376.412,128.386,186.645,439.111,190.649,96.830,1435.688,170.804,154.913,702.765,170.334,138.254,598.312,169.441,146.004,382.968,179.351,152.895,374.757,175.689,148.922,569.250,185.443,83.660,120.471,176.924,132.343,182.062,159.785,123.272,388.615,153.758,144.924,488.571,170.072,131.890,72.944,104.106,146.841,155.556,122.351,148.817,111.765,118.783,143.426,905.542,221.695,136.342,131.091,188.964,102.315,4095.000,128.340,164.920,196.703,112.766,146.401,217.804,205.970,137.687,751.667,142.269,132.435,461.235,207.772,149.632,92.083,99.067,146.165,114.731,131.528,130.260,148.510,131.653,138.516,239.182,169.000,165.196,181.846,162.811,134.822,126.486,114.525,137.677,116.545,131.892,146.063,321.586,126.373,170.379,155.333,134.114,151.191,555.097,166.562,150.621,244.278,117.742,169.981,481.385,225.213,146.090,452.059,209.906,131.472,278.688,181.847,156.074,263.290,134.124,124.896,141.333,135.256,137.511,65.622,168.273,125.307,168.182,126.678,138.426,67.812,155.359,120.873,198.636,145.643,139.113,59.773,109.385,182.357,315.255,103.404,165.102,292.176,103.310,170.634,131.484,159.022,139.017,456.000,149.957,120.592,68.950,152.561,161.367,261.091,174.426,165.355,225.676,206.550,143.155,689.059,132.284,165.707,396.581,124.135,182.487,165.000,230.267,133.904,60.059,153.373,81.496,55.250,193.344,127.336,692.353,214.810,141.811,425.875,127.975,150.195,168.778,152.790,137.414,251.143,172.733,135.084,122.541,128.636,144.711,102.188,133.766,183.323,381.489,115.388,178.677,80.385,169.282,118.302,128.812,121.757,135.540,210.400,218.015,143.876,302.710,150.866,125.047
55,312.167,123.648,159.070,429.118,128.489,186.608,351.389,190.796,97.035,947.250,170.837,155.026,644.000,170.356,138.254,682.625,169.338,146.005,429.226,179.385,152.920,409.351,175.569,149.133,607.750,185.363,83.656,174.235,177.095,132.136,187.312,159.707,123.194,416.654,153.734,144.882,454.190,170.087,131.916,117.056,104.140,147.039,107.222,122.053,148.588,118.000,118.802,143.339,880.208,221.649,136.367,110.455,189.013,102.635,4052.639,128.333,164.916,2017.243,112.692,146.447,222.196,205.942,137.698,705.222,142.269,132.334,409.353,207.692,149.608,51.583,98.919,145.823,99.538,131.620,130.518,125.529,131.653,138.569,218.227,169.047,165.235,200.731,162.930,134.791,144.919,114.648,137.860,222.227,131.511,146.228,595.966,126.584,170.296,144.476,134.101,151.362,522.645,166.642,150.525,309.000,117.988,169.903,360.462,225.267,145.836,482.765,209.928,131.295,321.125,181.791,155.985,251.097,134.113,125.004,207.190,135.555,137.485,97.351,168.655,125.237,153.682,126.537,138.559,17.000,155.345,120.940,143.909,145.692,139.279,44.864,109.925,182.022,307.961,103.407,165.016,366.765,103.335,170.791,151.548,158.823,139.190,502.909,149.791,120.547,42.850,152.275,161.494,279.727,174.431,165.408,255.892,206.581,143.266,1369.765,132.587,165.567,419.806,124.206,182.586,156.647,230.387,133.808,62.765,153.489,81.466,50.625,193.547,127.441,872.882,214.846,141.782,463.812,128.062,150.071,150.333,152.627,137.257,317.143,172.855,134.982,182.919,128.529,144.728,144.125,133.607,183.428,333.319,115.389,178.586,59.923,169.097,117.624,153.000,121.657,135.590,184.600,217.805,143.905,360.000,150.832,124.936
56,324.600,123.661,158.896,408.059,128.488,186.530,449.278,190.657,96.972,785.312,170.848,155.027,651.118,170.335,138.279,563.250,169.462,145.932,548.968,179.255,153.007,471.189,175.635,148.961,639.688,185.416,83.688,194.059,176.922,132.246,223.188,159.719,123.057,388.231,153.689,144.801,424.571,170.053,131.875,102.278,104.240,147.011,112.944,122.270,148.850,152.353,118.761,143.365,829.625,221.593,136.372,90.318,188.701,102.502,3371.250,128.294,164.892,730.757,112.619,146.385,304.745,205.846,137.663,748.889,142.240,132.432,485.059,207.762,149.659,56.208,98.862,146.258,116.308,131.622,130.374,119.922,131.625,138.716,177.364,168.893,165.257,155.769,163.104,134.750,108.486,114.448,137.653,198.091,131.580,146.169,477.621,126.396,170.366,187.667,134.186,151.178,560.000,166.693,150.533,251.944,117.795,169.894,419.462,225.298,146.087,326.882,209.801,131.143,270.250,181.739,156.059,212.000,134.050,125.075,220.857,135.438,137.485,52.541,168.555,125.229,174.818,126.579,138.466,54.375,155.605,120.866,155.955,145.715,139.336,32.773,109.700,181.803,287.765,103.435,165.131,281.941,103.148,170.657,199.032,158.961,139.135,471.318,149.805,120.623,74.650,152.530,161.195,177.273,174.533,165.424,237.568,206.546,143.325,909.000,132.578,165.557,433.806,124.130,182.430,189.176,230.567,133.773,92.059,153.148,81.167,66.125,192.929,127.537,668.824,214.826,141.808,183.625,128.055,150.224,162.278,152.797,137.354,246.571,172.846,134.907,118.486,128.516,144.637,181.938,133.650,183.487,537.319,115.417,178.483,20.000,169.163,117.855,182.438,121.719,135.558,247.000,217.799,143.882,366.065,150.832,125.209
57,328.133,123.677,159.004,407.647,128.375,186.737,501.500,190.717,97.013,858.938,170.888,154.983,618.588,170.379,138.270,611.812,169.354,146.032,588.065,179.390,153.000,380.270,175.641,148.964,466.750,185.414,83.697,175.824,177.029,132.383,241.188,159.827,123.121,502.038,153.777,144.925,581.524,170.003,131.859,89.444,104.332,146.829,140.667,121.948,148.833,160.980,118.726,143.266,798.042,221.672,136.359,111.545,188.907,102.670,2822.583,128.317,164.884,194.757,112.545,146.405,294.314,205.855,137.652,554.278,142.202,132.444,458.588,207.645,149.568,70.208,98.926,146.053,67.615,131.465,130.622,107.216,131.608,138.472,245.864,169.133,165.208,194.154,162.911,134.800,159.622,114.692,137.766,168.591,131.733,146.179,350.759,126.495,170.352,184.476,134.108,151.490,451.484,166.583,150.583,279.556,117.838,169.967,360.154,225.245,146.205,448.765,209.831,131.207,289.500,181.733,156.187,261.032,134.108,125.049,130.476,135.508,137.679,90.811,168.653,125.672,245.727,126.701,138.584,67.375,155.282,120.750,127.864,145.474,139.125,21.773,109.586,182.126,330.392,103.357,164.981,290.059,103.325,170.722,114.903,158.782,139.198,470.182,149.836,120.644,94.400,152.406,160.960,266.864,174.299,165.466,194.108,206.444,143.207,564.941,132.522,165.554,411.935,124.124,182.550,127.059,230.345,133.580,60.882,153.112,81.697,81.062,193.438,127.235,712.412,214.741,141.782,271.125,128.162,150.147,143.111,152.629,137.123,227.619,172.738,135.026,139.405,128.460,144.445,144.938,133.698,183.311,408.170,115.427,178.544,84.692,168.939,118.044,194.500,121.753,135.342,290.200,217.917,143.887,390.258,150.753,124.930
58,263.267,123.595,159.027,522.235,128.467,186.628,387.167,190.684,96.925,776.750,170.771,155.017,596.118,170.396,138.304,546.875,169.326,145.957,440.581,179.444,152.855,378.703,175.532,148.960,632.938,185.335,83.674,201.412,176.889,132.393,165.625,159.805,123.110,415.538,153.680,144.857,512.286,169.976,131.854,87.333,104.127,146.954,160.111,122.114,148.682,150.902,118.865,143.567,779.792,221.579,136.425,109.955,188.804,102.432,3518.944,128.288,164.930,149.297,112.659,146.626,226.196,205.905,137.870,621.611,142.195,132.371,474.412,207.774,149.644,59.375,98.802,146.101,60.269,131.540,130.521,225.725,131.605,138.504,209.727,169.071,165.170,138.000,163.077,134.849,141.730,114.378,137.763,183.591,131.739,146.084,371.828,126.410,170.245,114.190,134.046,151.393,376.452,166.619,150.598,317.722,117.779,169.930,415.308,225.253,146.034,365.647,209.930,131.312,232.688,181.685,155.989,194.839,134.116,125.107,137.143,135.516,137.637,108.108,168.645,125.203,199.773,126.691,138.703,39.000,155.341,120.450,245.045,145.620,139.323,42.318,109.372,181.961,353.451,103.358,165.050,367.824,103.282,170.607,258.387,158.856,138.852,368.818,149.920,120.702,64.300,152.430,160.755,229.864,174.462,165.332,225.405,206.518,143.330,400.294,132.347,165.526,420.710,124.179,182.438,155.706,230.149,133.624,66.000,153.099,81.405,72.312,193.289,127.463,744.941,214.764,141.682,134.875,128.072,150.016,150.556,152.673,137.442,376.857,172.743,134.914,121.297,128.514,144.574,83.125,133.455,183.056,510.766,115.464,178.520,41.769,169.149,118.119,105.562,121.671,135.540,235.400,217.940,143.919,396.452,150.765,124.999
59,315.233,123.665,158.845,486.176,128.427,186.663,444.167,190.685,96.978,891.625,170.823,155.028,681.941,170.355,138.249,604.750,169.390,146.029,437.032,179.283,152.887,422.595,175.737,148.932,561.562,185.466,83.672,175.706,176.956,132.195,178.125,159.739,123.111,359.423,153.809,145.018,433.619,170.156,131.910,89.111,104.047,147.075,133.111,122.030,148.786,144.706,118.851,143.341,807.333,221.645,136.321,124.955,189.125,102.312,2601.083,128.336,164.895,168.919,112.591,146.540,337.059,205.945,137.751,766.722,142.244,132.447,331.824,207.704,149.495,72.500,98.734,145.764,145.077,131.659,130.516,141.098,131.841,138.701,220.364,169.005,165.322,265.615,163.054,134.873,132.054,114.473,138.010,91.636,131.802,146.338,400.310,126.398,170.389,158.048,134.049,151.736,458.968,166.641,150.350,229.667,117.859,169.915,384.538,225.148,146.134,364.059,209.829,131.336,318.750,182.007,156.141,211.226,134.022,124.863,235.333,135.564,137.777,124.378,168.712,125.362,158.545,126.621,138.626,45.188,155.422,120.312,239.045,145.543,139.446,75.227,109.675,181.667,344.980,103.374,165.090,421.647,103.279,170.568,155.871,158.819,139.111,360.591,149.814,120.543,38.150,152.690,161.440,264.955,174.530,165.372,142.216,206.524,143.401,271.765,132.266,165.623,508.645,124.140,182.335,198.059,230.515,133.875,73.353,153.241,81.856,60.938,193.279,127.900,697.000,214.759,141.745,200.625,128.071,149.866,201.833,152.818,137.283,205.619,172.538,134.838,136.865,128.547,144.287,123.500,133.680,183.819,501.702,115.388,178.674,100.000,169.051,117.964,154.625,121.720,135.445,302.600,217.920,143.811,398.452,150.832,125.072
60,328.333,123.658,158.831,883.529,128.432,186.620,481.889,190.720,97.077,765.438,170.808,154.973,764.412,170.342,138.225,649.875,169.442,145.988,485.161,179.380,153.011,474.703,175.628,148.926,569.625,185.303,83.789,223.235,177.001,132.459,157.875,159.633,123.403,414.231,153.732,144.939,414.952,170.028,131.919,113.222,104.115,147.139,109.111,122.052,148.704,174.980,118.762,143.143,832.292,221.687,136.371,143.227,188.887,102.385,967.889,128.256,164.899,113.892,112.795,146.470,298.863,205.862,137.864,704.722,142.266,132.381,459.882,207.750,149.543,42.583,98.874,146.297,103.577,131.623,130.506,152.471,131.654,138.397,181.045,168.950,165.318,200.962,163.144,134.731,141.892,114.466,137.856,179.545,131.862,146.092,192.069,126.258,170.437,99.000,134.279,151.655,547.677,166.635,150.380,313.889,117.833,169.904,496.462,225.182,145.986,358.412,209.861,131.280,326.000,181.880,156.081,152.065,134.148,124.871,157.476,135.398,137.341,100.324,168.320,125.270,176.818,126.753,138.748,46.375,155.342,120.550,281.091,145.546,139.270,49.182,109.639,182.037,336.275,103.416,165.126,384.294,103.244,170.577,132.387,158.894,139.153,400.500,149.830,120.745,65.650,152.365,161.395,356.045,174.365,165.371,241.459,206.569,143.370,162.588,132.462,165.448,385.742,124.116,182.533,159.059,230.350,133.679,59.882,153.053,81.736,63.875,193.524,127.350,677.765,214.803,141.841,85.875,128.145,149.973,170.333,152.734,137.350,215.619,172.767,135.064,106.595,128.580,144.932,114.500,133.700,183.253,517.362,115.438,178.520,46.462,168.789,118.181,159.938,121.801,134.982,202.900,217.904,144.154,408.903,150.835,125.027
61,269.200,123.635,159.106,2210.177,128.403,186.676,326.333,190.677,97.151,806.562,170.859,155.000,721.588,170.359,138.335,753.000,169.336,145.953,497.226,179.356,153.067,322.108,175.635,148.977,474.750,185.429,83.787,221.471,176.868,132.431,92.062,159.723,122.903,446.423,153.633,144.765,604.000,170.093,131.833,56.167,103.811,147.095,60.333,122.026,148.887,142.039,118.879,143.424,894.667,221.611,136.389,107.682,188.876,102.680,490.667,128.320,165.005,149.946,112.830,146.473,293.216,205.983,137.620,676.167,142.221,132.399,473.176,207.801,149.569,70.083,98.841,146.026,48.615,131.694,130.558,143.216,131.701,138.603,191.455,169.234,165.212,267.538,162.905,134.838,113.784,114.589,137.693,84.909,131.722,146.234,210.517,126.201,170.634,151.143,134.186,151.323,500.581,166.647,150.565,312.111,117.774,169.894,437.769,225.224,146.029,409.706,209.897,131.332,255.625,181.796,156.112,207.613,134.019,124.970,197.857,135.501,137.548,74.865,168.763,125.379,127.955,126.592,138.591,61.938,155.466,120.737,198.273,145.587,139.273,41.500,109.686,181.853,344.353,103.375,164.995,416.294,103.218,170.474,182.710,158.872,139.090,333.182,149.886,120.732,51.850,152.485,161.458,262.000,174.354,165.273,240.108,206.453,143.265,101.412,132.528,165.588,515.742,124.147,182.529,94.412,230.366,133.868,67.824,153.215,81.614,75.938,193.385,127.266,662.176,214.778,141.867,122.438,128.073,150.029,153.833,152.780,137.377,361.714,172.774,134.974,90.108,128.553,144.730,91.000,133.593,183.386,576.468,115.387,178.452,42.462,169.389,118.091,81.188,121.655,135.755,183.400,217.899,143.722,401.097,150.873,125.054
62,346.200,123.543,158.907,2181.059,128.429,186.654,376.667,190.652,96.997,1062.000,170.853,155.041,681.176,170.367,138.264,616.250,169.434,145.899,434.452,179.219,153.038,363.514,175.637,149.017,601.750,185.338,83.752,251.118,177.162,132.120,199.750,159.806,123.057,478.115,153.595,144.946,451.619,169.933,131.834,80.944,103.889,146.752,117.944,121.996,148.727,184.039,118.879,143.432,861.750,221.625,136.493,128.500,188.825,102.322,582.611,128.336,164.987,137.351,112.925,146.458,376.392,205.770,137.697,721.500,142.274,132.379,409.588,207.616,149.535,53.000,99.282,145.877,87.346,131.707,130.534,121.216,131.601,138.494,182.591,169.100,165.114,136.231,163.050,134.643,141.946,114.428,137.780,136.045,131.891,146.073,159.207,126.334,170.577,76.905,134.278,151.329,534.258,166.562,150.359,342.056,117.824,169.850,376.692,225.103,145.939,415.588,209.805,131.167,263.500,181.905,156.060,191.290,134.183,124.976,190.571,135.511,137.355,175.135,168.541,125.541,218.818,126.594,138.739,50.062,155.408,120.321,183.818,145.745,139.264,39.682,109.306,182.214,332.196,103.505,165.200,347.059,103.391,170.601,218.839,158.892,139.074,303.864,149.779,120.651,68.750,152.422,161.215,271.591,174.409,165.176,312.919,206.415,143.269,72.706,132.492,165.481,505.419,124.192,182.441,159.765,230.382,133.934,28.529,153.138,81.500,52.688,193.102,127.280,611.235,214.892,141.830,133.375,127.933,150.226,171.722,152.802,137.349,336.286,172.782,135.034,127.135,128.497,144.483,150.250,133.524,183.612,407.191,115.369,178.646,69.692,169.026,117.896,216.562,121.631,135.640,273.200,217.853,143.967,420.194,150.880,125.132
63,279.967,123.650,158.910,1913.588,128.414,186.625,571.444,190.664,96.986,975.312,170.787,154.955,666.941,170.388,138.276,675.438,169.389,146.025,394.839,179.383,152.864,487.676,175.675,149.048,539.750,185.262,83.709,222.353,176.908,132.304,228.312,159.818,123.042,371.731,153.731,144.860,428.476,169.982,131.862,63.000,104.214,146.870,99.278,122.461,148.844,121.882,118.761,143.321,887.375,221.580,136.348,112.455,188.952,102.386,652.944,128.419,164.884,197.405,112.793,146.536,3534.177,205.997,137.754,611.222,142.234,132.578,452.588,207.838,149.569,36.667,99.079,146.435,171.038,131.795,130.561,154.157,131.618,138.333,207.500,169.145,165.231,207.192,163.185,134.815,117.838,114.792,137.923,177.818,131.767,146.083,201.276,126.207,170.689,118.238,134.185,151.392,528.387,166.629,150.465,289.167,117.893,169.857,434.615,225.281,145.943,555.412,209.950,131.273,367.250,181.937,156.213,252.581,134.005,125.057,166.619,135.536,137.565,195.784,168.525,125.435,172.045,126.671,138.504,45.750,155.304,120.395,204.136,145.619,139.210,68.864,109.566,181.954,339.843,103.305,165.148,329.941,103.277,170.629,166.129,158.872,138.978,370.409,149.743,120.498,65.750,152.469,160.903,288.000,174.368,165.288,334.378,206.400,143.161,79.353,132.875,165.752,326.000,124.086,182.410,206.235,230.256,133.811,66.882,152.947,81.347,41.000,193.181,127.687,849.294,214.877,141.795,158.062,127.961,149.911,125.444,152.541,137.406,257.429,172.851,134.959,115.514,128.531,144.343,117.688,133.573,183.256,525.702,115.343,178.637,19.846,169.230,118.123,212.062,121.703,135.331,192.600,217.985,143.836,400.000,150.831,125.028
64,355.600,123.579,158.910,1760.118,128.434,186.642,397.778,190.683,96.884,2224.906,170.858,155.009,779.176,170.427,138.208,702.062,169.353,145.971,484.194,179.265,152.988,407.297,175.692,148.784,693.500,185.460,83.781,145.412,177.067,132.407,186.938,159.704,123.259,330.462,153.622,144.768,520.952,169.968,131.924,144.278,104.239,146.906,138.056,122.359,148.791,121.725,118.957,143.422,839.583,221.643,136.473,103.727,188.916,102.771,591.278,128.334,164.803,138.054,112.771,146.329,2640.569,206.000,137.737,622.611,142.299,132.385,332.765,207.624,149.430,62.375,98.665,146.078,87.077,131.466,130.589,155.333,131.580,138.375,191.727,168.994,165.184,213.231,162.841,134.756,139.243,114.510,137.829,142.818,131.771,146.084,233.621,126.245,170.479,75.810,134.246,151.226,511.161,166.528,150.640,269.278,117.768,169.907,497.846,225.159,146.106,432.118,209.850,131.252,276.500,181.865,156.050,221.161,134.078,124.899,152.810,135.529,137.438,135.459,168.622,125.422,176.182,126.656,138.570,43.750,155.605,120.803,199.409,145.580,139.255,79.591,109.706,181.629,264.235,103.421,165.194,308.706,103.236,170.711,152.000,158.846,139.027,387.364,149.945,120.643,51.250,152.406,160.995,246.636,174.343,165.200,405.784,206.531,143.263,74.647,132.670,165.525,443.290,124.054,182.421,91.706,230.326,133.605,84.529,153.218,81.388,47.500,193.474,127.531,696.000,214.821,141.828,102.500,127.946,150.075,158.222,152.675,137.219,214.571,172.749,135.001,124.649,128.565,144.281,106.062,133.495,183.559,509.915,115.364,178.524,28.000,169.291,118.317,94.188,121.726,135.541,209.000,217.889,143.737,360.452,150.770,125.152
65,427.067,123.635,158.961,1723.529,128.440,186.644,385.778,190.706,96.944,3982.750,170.806,154.989,706.353,170.343,138.204,533.562,169.471,145.947,445.032,179.420,152.969,375.027,175.597,149.073,661.062,185.459,83.747,265.529,176.994,132.364,139.375,159.928,123.193,333.423,153.713,144.869,629.238,170.064,131.866,90.444,104.177,146.941,71.944,121.915,148.717,141.843,118.831,143.392,766.500,221.650,136.493,127.864,188.981,102.804,510.944,128.343,164.903,166.757,112.714,146.530,1876.000,205.978,137.743,639.167,142.190,132.367,461.765,207.694,149.400,61.042,98.638,146.420,123.654,131.489,130.463,122.353,131.591,138.649,206.727,169.188,165.151,199.692,162.926,134.843,139.405,114.653,137.811,160.364,131.814,146.026,236.276,126.350,170.415,103.190,134.059,151.229,608.516,166.624,150.394,236.500,117.764,169.917,497.923,225.252,145.981,512.471,209.803,131.205,266.250,181.829,156.154,188.516,133.957,125.173,154.238,135.346,137.274,89.514,168.772,125.224,127.591,126.783,138.556,24.000,155.525,120.756,242.682,145.663,139.274,64.727,109.467,182.282,303.137,103.422,165.057,321.059,103.343,170.702,169.742,158.797,138.866,326.818,149.866,120.721,94.400,152.461,161.040,290.136,174.443,165.228,334.378,206.513,143.374,94.765,132.741,165.591,435.290,124.189,182.601,113.118,230.245,133.797,44.471,153.015,81.159,34.875,193.319,127.600,580.941,214.943,141.857,158.750,127.910,150.013,117.444,152.566,137.377,391.333,172.709,135.130,148.432,128.562,144.317,90.250,133.492,183.104,439.447,115.337,178.627,51.923,168.864,118.114,166.688,121.739,135.469,260.600,217.838,143.848,469.613,150.791,124.937
66,303.900,123.719,158.763,1525.118,128.447,186.675,510.333,190.712,97.017,2527.000,170.780,154.989,666.118,170.346,138.287,586.625,169.354,146.014,387.161,179.376,152.829,373.081,175.595,148.893,472.812,185.432,83.707,168.000,176.960,132.168,167.250,159.834,123.273,319.808,153.655,144.908,616.857,169.997,131.903,114.500,104.557,146.985,140.222,122.122,148.715,165.412,118.887,143.352,984.083,221.626,136.410,77.727,188.994,102.543,463.500,128.276,164.931,136.432,112.467,146.652,1856.314,205.974,137.795,731.333,142.250,132.354,445.529,207.771,149.532,72.917,98.895,146.184,103.577,131.700,130.307,115.922,131.636,138.366,209.545,169.172,165.188,172.962,162.968,134.916,109.297,114.627,137.837,99.818,131.737,146.075,180.655,126.204,170.433,154.810,134.138,151.599,539.290,166.574,150.442,237.000,117.718,169.972,415.385,225.139,145.934,459.588,209.829,131.205,255.312,181.835,156.060,274.774,134.158,124.949,137.429,135.216,137.440,67.622,168.413,125.211,137.364,126.530,138.576,60.875,155.263,120.573,189.955,145.617,139.395,64.955,109.494,182.361,280.471,103.432,165.012,310.882,103.331,170.576,226.387,158.799,139.115,381.682,149.885,120.600,115.200,152.729,161.149,315.409,174.284,165.110,321.351,206.472,143.225,89.059,132.616,165.655,392.387,124.103,182.567,141.353,230.437,133.848,42.471,153.567,80.995,79.875,193.338,127.246,588.647,214.849,141.776,101.438,128.045,149.987,191.444,152.638,137.146,311.429,172.601,134.938,113.189,128.538,144.641,119.062,133.671,183.684,517.447,115.353,178.567,74.385,169.203,118.463,159.625,121.685,135.534,94.900,217.823,143.801,406.645,150.898,124.983
67,323.167,123.461,159.008,1321.706,128.488,186.606,379.111,190.598,97.071,1147.188,170.820,154.986,616.647,170.414,138.231,680.688,169.390,145.866,430.968,179.371,152.975,368.541,175.608,149.008,444.812,185.342,83.679,200.294,176.983,132.357,187.250,159.886,122.896,331.577,153.563,144.716,425.905,170.048,131.936,103.556,103.791,146.949,125.444,122.166,148.754,168.863,119.005,143.536,844.292,221.642,136.365,126.045,188.952,102.568,607.278,128.374,164.858,175.405,112.731,146.537,574.941,205.990,137.677,600.889,142.280,132.430,370.235,207.758,149.588,58.167,98.739,146.296,94.231,131.738,130.513,129.608,131.612,138.538,179.500,169.135,165.202,164.769,162.644,134.708,107.243,114.487,137.710,169.409,131.973,146.239,192.414,126.543,170.568,104.238,134.292,151.184,476.516,166.666,150.519,269.667,117.853,169.785,479.769,225.274,146.043,412.353,209.845,131.166,327.375,181.962,156.153,202.839,134.053,125.200,143.619,135.488,137.482,58.757,168.480,124.991,114.545,126.756,138.427,35.062,155.454,120.252,207.318,145.680,139.139,51.591,109.600,182.347,318.667,103.400,165.146,294.765,103.182,170.581,152.065,158.916,139.066,379.318,149.956,120.534,68.500,152.475,161.132,240.227,174.346,165.202,384.757,206.490,143.372,62.176,132.534,165.411,500.323,124.116,182.626,160.882,230.296,133.966,30.412,153.178,81.358,19.688,193.489,127.391,617.176,214.828,141.662,172.938,128.182,150.069,155.000,152.697,137.390,316.476,172.825,134.942,88.919,128.405,144.405,86.688,133.738,182.928,480.979,115.353,178.536,65.077,169.112,118.343,187.438,121.735,135.419,134.200,217.935,143.898,346.194,150.801,124.938
68,306.200,123.711,158.979,480.882,128.399,186.615,488.167,190.617,96.976,674.375,170.853,155.050,723.235,170.332,138.202,614.000,169.443,145.972,419.742,179.346,152.975,393.730,175.633,148.973,468.000,185.359,83.679,195.294,177.080,132.310,241.562,159.856,123.117,443.923,153.670,144.846,482.857,170.014,131.946,60.778,104.124,147.024,108.500,121.935,148.811,118.588,118.708,143.409,794.708,221.673,136.481,113.455,188.608,102.518,595.278,128.266,164.856,143.568,112.576,146.631,261.961,205.826,137.626,652.278,142.251,132.395,447.882,207.699,149.518,59.250,99.213,145.974,104.077,131.764,130.352,136.745,131.674,138.346,164.955,169.138,165.209,185.308,163.017,134.873,161.838,114.448,137.726,146.773,131.993,146.183,243.241,126.430,170.547,98.000,134.144,151.410,446.323,166.562,150.604,293.278,117.740,169.854,455.385,225.209,145.999,417.588,209.715,131.226,396.188,181.836,156.227,200.516,134.172,124.754,128.667,135.352,137.355,56.865,168.196,125.447,175.909,126.655,138.607,42.562,155.339,120.814,209.318,145.617,139.138,54.364,109.505,181.991,327.451,103.409,165.124,406.706,103.279,170.635,126.258,158.767,139.112,348.227,149.823,120.678,53.150,152.685,161.030,250.500,174.344,165.391,239.514,206.473,143.425,151.353,132.552,165.549,433.677,124.256,182.647,118.647,230.453,133.801,25.059,152.924,81.285,73.438,193.362,127.454,719.706,214.838,141.741,137.000,128.087,150.353,109.778,152.592,137.258,285.429,172.822,135.001,144.270,128.604,144.431,131.875,133.645,183.563,477.149,115.326,178.646,71.692,169.299,118.238,169.875,121.713,135.574,233.100,217.906,143.854,378.645,150.807,125.122
